UPTIMENANO,Mx,My,Mz
1373347254366,4.642231,-36.24614,-16.24879
1373367116138,4.0422306,-36.24614,-16.24879
1373386975723,3.4422302,-36.24614,-16.09879
1373406835306,2.2422314,-36.24614,-16.24879
1373426694890,3.4422302,-35.94614,-16.24879
1373446554475,3.2922306,-35.64614,-16.24879
1373466414058,2.8422298,-35.79614,-16.24879
1373486275093,2.5422306,-35.94614,-16.24879
1373506134678,2.392231,-35.94614,-16.24879
1373525994389,1.9422302,-35.94614,-16.24879
1373545853973,1.9422302,-35.94614,-16.24879
1373565713686,1.9422302,-35.94614,-16.24879
1373585580926,1.9422302,-35.94614,-16.24879
1373605440766,1.7922306,-35.94614,-16.24879
1373625300607,1.7922306,-35.94614,-15.79879
1373645160446,1.7922306,-35.94614,-15.498791
1373665022251,1.7922306,-35.94614,-14.898788
1373684882092,2.0922298,-35.79614,-15.04879
1373704742059,2.2422314,-35.79614,-15.198788
1373724601899,2.2422314,-35.79614,-15.04879
1373744461868,2.2422314,-35.79614,-15.04879
1373764321707,2.0922298,-35.64614,-15.04879
1373784189081,2.0922298,-35.346138,-15.04879
1373804049178,2.0922298,-35.346138,-15.04879
1373823909273,2.0922298,-35.346138,-15.04879
1373843769369,2.0922298,-35.19614,-15.04879
1373863629466,2.0922298,-35.19614,-15.04879
1373883488817,2.0922298,-35.64614,-15.04879
1373903348913,1.7922306,-35.64614,-14.898788
1373923209010,1.3422298,-35.64614,-14.898788
1373943068977,1.3422298,-35.346138,-14.898788
1373962924916,1.4922314,-35.346138,-14.898788
1373982784885,1.4922314,-35.346138,-14.898788
1374002644852,1.4922314,-35.346138,-14.898788
1374022504948,1.9422302,-35.346138,-14.898788
1374042364917,2.8422298,-35.19614,-15.04879
1374062224884,4.0422306,-34.596138,-16.09879
1374082077983,5.69223,-33.99614,-16.698792
1374101937824,5.5422306,-33.69614,-17.448792
1374121797791,5.5422306,-33.39614,-19.09879
1374141657631,5.2422314,-33.096138,-18.79879
1374161517600,5.2422314,-32.646137,-18.948792
1374181366460,5.2422314,-32.79614,-18.79879
1374201226172,5.0922318,-32.79614,-18.79879
1374221085885,4.642231,-32.79614,-18.79879
1374240945468,2.9922314,-32.79614,-18.79879
1374260805180,2.5422306,-32.79614,-18.79879
1374280664765,-0.15777016,-32.79614,-18.34879
1374300523409,0.74223137,-32.79614,-18.34879
1374320382993,0.59222984,-32.646137,-18.04879
1374340242578,0.14223099,-32.49614,-18.04879
1374360102161,-0.75776863,-32.49614,-17.898788
1374379953768,-0.90777016,-32.346138,-16.84879
1374399813225,-0.4577694,-32.346138,-16.24879
1374419672680,-0.75776863,-32.346138,-16.24879
1374439532264,-0.75776863,-32.346138,-16.54879
1374459391721,-0.75776863,-32.346138,-16.698792
1374479251176,-0.75776863,-32.346138,-16.698792
1374499111216,-0.75776863,-32.346138,-16.698792
1374518970545,-0.75776863,-32.346138,-16.24879
1374538830000,-0.75776863,-32.49614,-16.24879
