UPTIMENANO,Mx,My,Mz
351417894943978,-26.73246,-4.2117844,-19.074986
351417914797163,-26.882458,-4.361782,-19.074986
351417934650474,-26.882458,-4.361782,-19.074986
351417954514471,-26.882458,-4.361782,-19.074986
351417974367912,-26.73246,-4.361782,-19.074986
351417994221351,-26.73246,-4.361782,-19.074986
351418014074919,-26.73246,-4.361782,-19.074986
351418033928360,-26.73246,-4.361782,-19.074986
351418053784882,-26.73246,-4.361782,-19.074986
351418073638450,-26.882458,-4.661785,-19.074986
351418093492019,-27.03246,-4.811783,-19.074986
351418113345586,-27.182457,-4.811783,-18.624989
351418133201295,-27.182457,-4.811783,-18.324986
351418153054864,-27.932457,-4.9617844,-18.474987
351418172908431,-27.932457,-4.9617844,-18.474987
351418192761999,-28.382458,-5.111782,-17.724987
351418212615696,-28.382458,-5.861782,-17.424988
351418232469263,-28.98246,-6.161785,-16.224987
351418252325780,-29.73246,-6.911785,-14.424988
351418272179477,-30.48246,-7.2117844,-13.8249855
351418292033172,-31.98246,-8.111784,-12.474987
351418311886868,-31.682457,-8.861784,-11.124985
351418331740565,-31.98246,-8.711784,-11.5749855
351418351594046,-31.98246,-8.861784,-11.724987
351418371447742,-31.98246,-8.861784,-11.5749855
351418391301439,-31.98246,-9.311785,-11.5749855
351418411155134,-31.98246,-9.161783,-11.274986
351418431008830,-31.98246,-9.161783,-11.274986
351418450862527,-31.98246,-9.311785,-11.274986
351418470731966,-31.98246,-9.311785,-11.5749855
351418490586046,-31.98246,-9.311785,-11.724987
351418510440127,-31.382458,-9.311785,-11.724987
351418530294206,-31.53246,-9.311785,-11.724987
351418550143745,-31.53246,-9.311785,-11.724987
351418569997826,-30.932457,-9.311785,-11.724987
351418589851777,-30.632458,-9.311785,-11.724987
351418609705857,-30.632458,-9.311785,-11.724987
351418629559810,-30.03246,-9.461784,-11.724987
351418649416522,-30.03246,-9.461784,-11.724987
351418669270602,-30.03246,-9.461784,-11.724987
351418689124683,-30.182457,-9.311785,-11.874985
351418708978762,-30.182457,-9.311785,-11.874985
351418728832714,-30.332458,-9.161783,-11.874985
351418748686795,-30.332458,-8.861784,-11.874985
351418768554373,-30.332458,-7.9617844,-12.174988
351418788408581,-31.98246,-8.261784,-12.174988
351418808262662,-31.98246,-8.561785,-12.174988
351418828116869,-31.98246,-8.561785,-12.174988
351418847963058,-31.98246,-8.561785,-12.174988
351418867817139,-32.432457,-8.711784,-11.724987
351418887671090,-33.33246,-8.861784,-11.274986
351418907525042,-33.48246,-9.461784,-10.524986
351418927378995,-33.48246,-13.061785,-9.024986
351418947225245,-33.632458,-11.861784,-7.974987
351418967079069,-33.182457,-11.561785,-6.6249847
351418986932766,-33.33246,-11.861784,-4.974987
351419006786589,-33.33246,-12.161783,-5.424988
351419026640413,-33.33246,-12.311785,-5.5749855
