UPTIMENANO,Gx,Gy,Gz
1525837561134,-0.22225128,0.5135335,0.5624373
1525847490607,-0.26060078,0.46506393,0.5581762
1525857420080,-0.26805764,0.44056284,0.56829625
1525867349550,-0.21958812,0.46612918,0.59705836
1525877279023,-0.14022592,0.5124682,0.62635314
1525887208496,-0.06725529,0.52631664,0.65564793
1525897140849,-0.0049373223,0.5476219,0.6950627
1525907070322,0.09679543,0.6466915,0.74672806
1525916999795,0.19852819,0.7457611,0.7925344
1525926929265,0.2597809,0.7803822,0.8282208
1525936858738,0.27469462,0.6823779,0.79146916
1525946788211,0.24380192,0.5502851,0.6615069
1525956717681,0.19746292,0.56626403,0.55870885
1525966647154,0.11969862,0.5161966,0.42714867
1525976576627,-0.040623683,0.38729963,0.27268532
1525986508462,-0.2792429,0.18596464,0.13100517
1525996437935,-0.571658,-0.104319915,-0.06020981
1526006367408,-0.7895046,-0.35199392,-0.15342045
1526016296878,-0.8598121,-0.44094348,-0.14756149
1526026226351,-0.87099737,-0.5341541,-0.08098247
1526036155824,-0.84116995,-0.6593227,-0.0064139543
1526046085294,-0.73038244,-0.6779648,0.056436647
1526056014767,-0.5913654,-0.62363636,0.11502619
1526065944240,-0.48270842,-0.6257669,0.21196526
1526075873710,-0.45554417,-0.773306,0.3334054
1526085803183,-0.5136011,-0.9868915,0.4127676
1526095732656,-0.5812454,-1.2239128,0.47188976
1526105668855,-0.6169318,-1.4433572,0.54326254
1526115598456,-0.6190623,-1.6148648,0.64393
1526125528057,-0.5679296,-1.7155323,0.76643544
1526135457655,-0.43157572,-1.6707913,0.8729619
1526145387256,-0.24675237,-1.678248,0.95179147
1526155316729,-0.18763018,-2.021796,0.9890757
1526165246327,-0.2078702,-2.1741288,0.9864125
1526175175928,-0.22012074,-2.1789224,0.9459325
1526185105529,-0.23130603,-2.2103477,0.8889409
1526195026368,-0.24888289,-2.2044888,0.8356776
1526204955841,-0.27338395,-2.141638,0.7877407
1526214885314,-0.28456923,-2.0175347,0.7493912
1526224814784,-0.26486185,-1.8023514,0.70518273
1526234744257,-0.22118601,-1.5301763,0.6535174
1526244673730,-0.16366173,-1.262795,0.5959931
1526254603200,-0.11838798,-1.0209799,0.52355516
1526264532801,-0.08270162,-0.8228408,0.47774872
1526274462274,-0.010263644,-0.72004277,0.5102393
1526284391744,0.0978607,-0.5810258,0.49159718
1526294321217,0.2054524,-0.48195618,0.46283504
1526304250690,0.29067358,-0.38608238,0.41543075
1526314167378,0.34766522,-0.24813062,0.2854685
1526324096723,0.3785579,-0.14639787,0.07614404
1526334026196,0.4185053,-0.04573037,-0.07672141
1526343955538,0.45152852,-0.020164024,-0.11773409
1526353884883,0.42702743,-0.11657046,-0.08897195
1526363814356,0.3705684,-0.22682533,-0.066601396
1526373743698,0.29653254,-0.29926333,-0.08364563
1526383673043,0.22729032,-0.34400442,-0.1262562
1526393602516,0.17455973,-0.36530972,-0.17046468
1526403530517,0.10371965,-0.38768026,-0.2205321
1526413459990,0.013172174,-0.42230135,-0.27219746
1526423389335,-0.06139634,-0.44413927,-0.29723117
1526433321286,-0.10613745,-0.45852035,-0.2865785
1526443250631,-0.1301059,-0.49154356,-0.2695343
1526453179976,-0.16419436,-0.5581226,-0.25621846
1526463109446,-0.23450182,-0.6822259,-0.2402395
1526473038791,-0.31759244,-0.8132534,-0.23011948
1526482968136,-0.40281358,-0.9267041,-0.23065211
1526492905193,-0.45714208,-0.95866203,-0.21893421
1526502834666,-0.42305362,-0.87290823,-0.17951943
1526512764011,-0.3186577,-0.7072596,-0.13424568
1526522693481,-0.22651233,-0.624169,-0.12732147
1526532622954,-0.20840284,-0.6854217,-0.16726889
1526542552427,-0.2542092,-0.7434786,-0.21414052
1526552481897,-0.30161345,-0.69287854,-0.20029208
1526562411370,-0.34049562,-0.61191845,-0.13051726
1526572340715,-0.40015042,-0.56611204,-0.04103505
1526582270185,-0.4922958,-0.47929302,0.056969278
1526592199658,-0.58390856,-0.39833292,0.14698413
1526602129131,-0.6435634,-0.36424446,0.24498846
1526612054383,-0.6270518,-0.29020858,0.32381803
1526621983856,-0.53011274,-0.112309396,0.4074413
1526631913201,-0.39535674,0.10926561,0.4969235
1526641842671,-0.25687236,0.24934788,0.53900146
1526651772144,-0.15407436,0.3079374,0.49426034
1526661701489,-0.07950583,0.35693958,0.37441808
1526671630959,-0.029438404,0.39262596,0.23327056
1526681560304,-0.037960522,0.4293776,0.13899465
1526691489777,-0.11412693,0.40860492,0.097449325
1526701422520,-0.25527444,0.34681958,0.080405094
1526711351865,-0.42198834,0.29515424,0.08839458
1526721281338,-0.5871044,0.27384895,0.091590375
1526731210808,-0.74849194,0.37398383,0.11396093
1526741140153,-0.9274564,0.51779455,0.2258137
1526751069626,-1.1101493,0.5108703,0.34512332
1526760999096,-1.2619494,0.40381122,0.4346055
1526770928569,-1.3210716,0.34468904,0.4820098
1526780857914,-1.2273283,0.37025538,0.4905319
1526790778857,-1.0291891,0.3574722,0.47455293
1526800708074,-0.8140057,0.29302374,0.4607045
1526810637419,-0.6089423,0.2248468,0.45804134
