UPTIMENANO,Gx,Gy,Gz
351544955245076,-0.20893112,0.45574045,-0.34909663
351544965173141,-0.3719166,0.3454856,-0.23617859
351544975101078,-0.49069357,0.18463065,-0.137109
351544985029012,-0.5237168,0.09248528,-0.11047738
351544994956949,-0.47524723,0.015253606,-0.14616375
351545004885014,-0.26432487,-0.18075506,-0.16107745
351545014812948,0.08082081,-0.58449024,-0.12805425
351545024740885,0.39560646,-0.8662527,-0.103020534
351545034668950,0.5719077,-0.8902212,-0.15734902
351545044589856,0.56871194,-0.8348274,-0.24896178
351545054517665,0.4014654,-0.7666505,-0.32459554
351545064445602,0.17722724,-0.6510693,-0.3672061
351545074373536,0.016372308,-0.55306494,-0.37945664
351545084301473,-0.053402513,-0.5621197,-0.3751956
351545094229410,-0.07417517,-0.6271008,-0.36560822
351545104157344,-0.09015414,-0.6611893,-0.35495555
351545114085153,-0.14181946,-0.56904393,-0.32459554
351545124013090,-0.24088906,-0.38422057,-0.26866916
351545133934971,-0.38842818,-0.38741636,-0.14030479
351545143862780,-0.5684579,-0.69048405,0.08553128
351545153790589,-0.59189373,-0.5839576,0.21709143
351545163718523,-0.45500723,-0.24946462,0.19365561
351545173646332,-0.27870595,0.0088620195,0.09458602
351545183574141,-0.12157944,0.2085991,0.018419614
351545193501947,-0.031031959,0.15107483,-0.06839944
351545203429756,0.02862285,-0.18608138,-0.19836171
351545213357693,0.10425662,-0.5930124,-0.3288566
351545223285499,0.19533674,-0.89554745,-0.4263283
351545233213308,0.28694946,-1.1128615,-0.4710694
351545243141117,0.36098534,-1.3067396,-0.4779936
351545253063401,0.4360865,-1.4446914,-0.45881885
351545262991210,0.5292971,-1.465464,-0.40981668
351545272918891,0.62889934,-1.3099355,-0.32512817
351545282846697,0.7418174,-1.0862299,-0.21434067
351545292774506,0.7801669,-1.060131,-0.13231531
351545302702315,0.7162511,-1.1826363,-0.111010015
351545312630121,0.64061725,-1.25827,-0.124858454
351545322557802,0.5564614,-1.2252469,-0.15788166
351545332485611,0.45100018,-1.0755773,-0.18930696
351545342411893,0.40679172,-0.9940844,-0.15308797
351545352339702,0.49680656,-1.1703857,-0.01620148
351545362267383,0.6379541,-1.3914281,0.12547868
351545372195189,0.7551332,-1.595959,0.17767665
351545382122870,0.83236486,-1.7743907,0.12601131
351545392050551,0.87018174,-1.8356434,0.014691188
351545401978357,0.866986,-1.8196645,-0.09343315
351545411906038,0.83928907,-1.7296497,-0.14509849
351545421833847,0.7982764,-1.4777145,-0.12858689
351545431761525,0.7300995,-1.1858321,-0.071062595
351545441689334,0.65393305,-0.9322991,0.0035059114
351545451617015,0.5751035,-0.71125674,0.077009164
351545461544510,0.46857706,-0.537086,0.1057713
351545471472191,0.37962747,-0.38741636,0.08446601
351545481399872,0.3290274,-0.25692147,0.08127022
351545491327550,0.28535157,-0.15305819,0.10417341
351545501255359,0.23528416,-0.03428119,0.09139023
351545511183040,0.1814883,0.1457485,0.065291256
351545521110718,0.14100826,0.3257782,-0.0034183075
351545531038399,0.13941036,0.45094678,-0.10035737
351545540966208,0.100528196,0.65174913,-0.056681532
351545550896074,-0.03422775,0.90687996,0.040257532
351545560823755,-0.18815847,1.0608107,0.11109763
351545570751436,-0.29841334,1.1401728,0.16009977
351545580679242,-0.39215663,1.1673371,0.20910195
351545590606923,-0.46512723,1.0485601,0.23253776
351545600534604,-0.47205144,0.86213887,0.17874192
351545610462410,-0.38896084,0.7364377,0.03226805
351545620390091,-0.25527012,0.65174913,-0.13338058
351545630317772,-0.13169944,0.5814417,-0.1999596
351545640248473,-0.06778359,0.5819743,-0.17066483
351545650176282,-0.08109939,0.7076755,-0.12645635
351545660103963,-0.13010155,0.890901,-0.09982474
351545670031641,-0.17324476,1.0650717,-0.0859763
351545679959322,-0.22491008,1.1247265,-0.09290052
351545689887131,-0.3010765,1.035777,-0.103020534
351545699814809,-0.43423456,0.98091584,-0.067334175
351545709742490,-0.6147969,0.99263376,-0.04389836
351545719670299,-0.7234539,0.9931664,-0.09183525
351545729597977,-0.71812755,0.9265874,-0.16746904
351545739525658,-0.64355904,0.66346705,-0.2313849
351545749453339,-0.5301084,0.35294244,-0.25109228
351545759380522,-0.39428714,0.18782644,-0.24257018
351545769308203,-0.2451501,0.14202008,-0.24896178
351545779235884,-0.14501525,0.20327277,-0.25215754
351545789163690,-0.13169944,0.24748126,-0.25641862
351545799091371,-0.15992895,0.27517813,-0.25322282
351545809019052,-0.19295216,0.40141198,-0.18131748
351545818946730,-0.17431003,0.4349678,-0.089172095
351545828874411,-0.057130937,0.49994895,-0.01620148
351545838802220,0.07442922,0.70820814,0.13772923
351545848730613,0.1564546,0.80994093,0.2889968
351545858658294,0.1351493,0.7145997,0.31509578
351545868585975,0.07549448,0.53457004,0.25863677
351545878513653,0.07016816,0.3758456,0.17394821
351545888441334,0.12715982,0.23203492,0.08659654
351545898369015,0.1932062,0.02324309,0.027474362
351545908296693,0.25392628,-0.42629853,-0.042300463
351545918224502,0.35992008,-0.8119242,-0.05881206
351545928152183,0.46058756,-0.9626591,-0.034310978
351545938086524,0.4824255,-0.9967476,-0.06254049
351545948014333,0.38708434,-0.93815804,-0.10781422
351545957942142,0.19906516,-0.7852926,-0.14882691
351545967869948,0.0067849285,-0.5205744,-0.17439325
351545977797757,-0.13010155,-0.17915717,-0.1568164
351545987725438,-0.2169206,0.13829164,-0.1253911
351545997653244,-0.25367224,0.26452547,-0.13125005
351546007581053,-0.24142168,0.23895913,-0.18983959
351546017508862,-0.21638797,0.15693377,-0.29157233
351546027436668,-0.18016899,-0.066239126,-0.39117455
351546037364477,-0.059261467,-0.46145225,-0.46947148
351546047292286,0.17030303,-0.86039376,-0.55575794
351546057222334,0.40199804,-1.1064699,-0.610619
351546067150271,0.2161094,-0.7288336,-0.63032645
351546077078080,-0.08802361,-0.387949,-0.5919769
351546087005886,-0.39428714,-0.06677176,-0.5413768
351546096933695,-0.6941591,0.123910576,-0.52859366
351546106861504,-0.8789825,0.04667891,-0.5546926
351546116789438,-0.98870474,-0.21377826,-0.570139
