p,time
0.0,1206239575023
0.007276271150089997,1206339575023
0.0050920298651817575,1206439575023
-0.00019656351844332676,1206539575023
-0.0034017374969153025,1206639575023
7.811094815224351e-05,1206739575023
0.0020518890519269917,1206839575023
0.0,1206939575023
-0.0002286153020349957,1207039575023
-0.003171384698021029,1207139575023
0.0007149999993316669,1207239575023
0.008550663200480813,1207339575023
0.00474247240299519,1207439575023
0.0014064008520335847,1207539575023
-0.0005069377767767946,1207639575023
0.008464901337674746,1207739575023
0.001966119170674574,1207839575023
-0.006246872166457251,1207939575023
-0.0030517470198674346,1208039575023
0.00153498849317657,1208139575023
0.013644663234117616,1208239575023
0.005328432473675093,1208339575023
-0.0006855698746903727,1208439575023
0.001945028649743108,1208539575023
-0.002017131794900706,1208639575023
0.002401754071115647,1208739575023
-0.0017771620558733048,1208839575023
-0.0023461057650138173,1208939575023
-0.0016202839740344643,1209039575023
0.004410965554029644,1209139575023
0.005040420988621008,1209239575023
0.0,1209339575023
0.0015758916287040847,1209439575023
0.004604895744023452,1209539575023
0.003482731948906803,1209639575023
0.0017350672246720933,1209739575023
0.0011836875700055316,1209839575023
0.0064177033044643395,1209939575023
0.002651921146366476,1210039575023
0.0014699016772965479,1210139575023
0.007014655780380963,1210239575023
0.006247102978477415,1210339575023
0.0030164409967028405,1210439575023
-0.0008349892723344965,1210539575023
0.0017548980653145918,1210639575023
0.005476671548080958,1210739575023
0.0033837678495274304,1210839575023
0.006487678317625978,1210939575023
0.007245554505743712,1211039575023
0.004039516264469967,1211139575023
0.004270189021781334,1211239575023
0.003546253244167019,1211339575023
0.004063601130042116,1211439575023
0.0050392168235475765,1211539575023
0.0026585907004346154,1211639575023
0.0009393634902608028,1211739575023
0.002364250459663708,1211839575023
0.0005100088820881865,1211939575023
-0.003485250893390912,1212039575023
-0.0005153459940174798,1212139575023
-0.0015283236637060327,1212239575023
-0.0014946941525977309,1212339575023
0.004294788332117605,1212439575023
0.0077263245367475974,1212539575023
0.0044215510521326,1212639575023
0.0056582738678798705,1212739575023
0.0012878318171942738,1212839575023
0.0006504863229110924,1212939575023
0.0066169848548724985,1213039575023
-0.002316549384318023,1213139575023
0.0020403303306011367,1213239575023
0.0041471420686320926,1213339575023
0.00164500937523826,1213439575023
0.0027810890941282196,1213539575023
0.011533327431948237,1213639575023
0.00965664468048999,1213739575023
0.003301029271938205,1213839575023
0.0017115590477487785,1213939575023
0.0005232209730365867,1214039575023
-0.0002130064780203611,1214139575023
0.0023543083008235044,1214239575023
0.0031883062258657446,1214339575023
0.007197828221819691,1214439575023
0.0046184199908339,1214539575023
0.0008041437387191763,1214639575023
-0.00011325013804253103,1214739575023
0.006142141899658782,1214839575023
0.005812399503270171,1214939575023
0.006244653827707225,1215039575023
0.006901718515109678,1215139575023
0.0026124229995048154,1215239575023
0.002618776435383552,1215339575023
0.0059518291441236215,1215439575023
0.010017658415677033,1215539575023
0.006185026722278053,1215639575023
-0.002185565695413061,1215739575023
-0.0008052336600030685,1215839575023
0.0043687661294598,1215939575023
-0.0024796919100253945,1216039575023
0.0052845283702254164,1216139575023
-0.0038934032037332145,1216239575023
0.0006936822235275031,1216339575023
0.0032129301064287574,1216439575023
0.004774662833597176,1216539575023
0.005123314607203611,1216639575023
0.00815303722004046,1216739575023
0.007079439097310569,1216839575023
0.003468275886689298,1216939575023
0.0032797657842138506,1217039575023
0.003136643891366475,1217139575023
0.0035170765008842864,1217239575023
0.00506908568434028,1217339575023
0.001539567187933244,1217439575023
-0.000382516404783928,1217539575023
0.008520556276721436,1217639575023
0.0016543305245022566,1217739575023
-0.0020046756740157434,1217839575023
0.0030363674273985453,1217939575023
0.004779110864433278,1218039575023
-0.0020236375678450713,1218139575023
0.0015390401855484015,1218239575023
-0.0007903092139258661,1218339575023
-0.0047159082454300005,1218439575023
0.0016083424865200868,1218539575023
0.003290258489869302,1218639575023
0.00677479980811313,1218739575023
0.004595931000153541,1218839575023
-0.000956570448806815,1218939575023
0.009781987062751796,1219039575023
0.004361069541005236,1219139575023
-0.00216358691966434,1219239575023
0.009335449806030738,1219339575023
0.004467620410878226,1219439575023
0.01019230034580687,1219539575023
0.0006756115699317888,1219639575023
0.005905050772412324,1219739575023
-0.00039201091033191915,1219839575023
-0.00027886956615930103,1219939575023
0.0008787392408748929,1220039575023
0.004410004891042263,1220139575023
0.00039648207155096316,1220239575023
-0.0029199813533296037,1220339575023
0.0014976413375507036,1220439575023
0.007484005106789482,1220539575023
0.002343108705645136,1220639575023
-5.834412900185271e-05,1220739575023
-0.005066582505378392,1220839575023
-0.019656642718359763,1220939575023
-0.011357160203715466,1221039575023
0.000959789793228083,1221139575023
0.0023257611912868015,1221239575023
0.011618331775252955,1221339575023
0.011691699346783935,1221439575023
-0.0068253984713919635,1221539575023
-0.020932063958753133,1221639575023
-0.001674771412353948,1221739575023
0.0018602749992169265,1221839575023
0.00025749245651240926,1221939575023
0.005092128892670189,1222039575023
0.002626105686772462,1222139575023
0.0023716275278502508,1222239575023
0.010678470110065064,1222339575023
0.011917216757751703,1222439575023
0.00566121109670803,1222539575023
-0.015304124381827933,1222639575023
-0.017834346050108252,1222739575023
0.0026564072488781676,1222839575023
0.0033209581512210207,1222939575023
0.005837068866867412,1223039575023
3.61216690407673e-05,1223139575023
-0.015379582451942042,1223239575023
-0.001220088228478744,1223339575023
0.011833569478426398,1223439575023
0.010395077187581592,1223539575023
0.0066244134627595486,1223639575023
0.0011789586740178493,1223739575023
-0.007973767869202675,1223839575023
-0.0069689559801418,1223939575023
0.0004710452014933253,1224039575023
0.0005564083312492585,1224139575023
-0.0035579808507009147,1224239575023
-0.003787372788679022,1224339575023
0.0011451166851657035,1224439575023
0.008179628752031931,1224539575023
0.003198251742219327,1224639575023
0.0011918738333633883,1224739575023
-0.0029515526540535575,1224839575023
-0.007277264816138995,1224939575023
0.0023211708995631852,1225039575023
0.005287989572252627,1225139575023
0.0023788628406009593,1225239575023
0.002626843746952545,1225339575023
0.0021320821751942276,1225439575023
-0.000762822466185753,1225539575023
0.0030045569761796287,1225639575023
0.0003945584438724836,1225739575023
0.000714451107342029,1225839575023
0.0015025390499658897,1225939575023
0.003912120684844922,1226039575023
0.008820691803293812,1226139575023
0.001013874924638003,1226239575023
0.0031421929015778005,1226339575023
0.003739681085335178,1226439575023
-0.0005793472463437865,1226539575023
-0.006263345220645533,1226639575023
-0.0015451107266244435,1226739575023
0.0013784922807644762,1226839575023
-0.001074946291055312,1226939575023
0.003303934900600325,1227039575023
0.0051045228721022795,1227139575023
-0.003570142800299436,1227239575023
-0.0007518609621683936,1227339575023
-0.001758780025284068,1227439575023
0.0009777054792721174,1227539575023
0.00023107454603632505,1227639575023
0.004741479564131623,1227739575023
0.008373042349944626,1227839575023
0.0002933227366384017,1227939575023
0.00454988881006102,1228039575023
3.866708425448451e-06,1228139575023
0.006514560714776962,1228239575023
-0.004685827886987681,1228339575023
-0.0004329063433488045,1228439575023
0.004842405904014413,1228539575023
0.006756818562053013,1228639575023
0.0033935070720190197,1228739575023
-0.0005470558123761293,1228839575023
0.0016128692794836752,1228939575023
0.0034049913302851564,1229039575023
0.0032429814525585243,1229139575023
0.009850881708757697,1229239575023
-0.005351635350848483,1229339575023
0.00159962554471349,1229439575023
0.0035717001517241442,1229539575023
