UPTIMENANO,Gx,Gy,Gz
841555406375,0.16816814,0.50181556,0.7046501
841565335208,0.12715547,0.43097547,0.66470265
841575264169,0.08614279,0.407007,0.6204942
841585192999,0.033412196,0.40913755,0.56350255
841595121832,-0.025177347,0.42245334,0.49798876
841605050665,-0.09069111,0.443226,0.43140972
841614979623,-0.16099857,0.46506393,0.37761387
841624908456,-0.23769762,0.46719447,0.34885174
841634837289,-0.31759244,0.4629334,0.3387317
841644780093,-0.37724724,0.46825972,0.33606857
841654709054,-0.39855254,0.46932498,0.3515149
841664638015,-0.3900304,0.45920497,0.37388545
841674566973,-0.34635457,0.44269338,0.40264758
841684496062,-0.29255873,0.3638638,0.43194237
841694425023,-0.27551448,0.18383412,0.442595
841704353981,-0.23130603,0.12098352,0.44472554
841714282942,-0.17431438,0.1470825,0.43034446
841724211903,-0.19135861,0.014989702,0.39998442
841734140861,-0.32398403,-0.350396,0.3749507
841744069950,-0.4246515,-0.5474699,0.3568412
841753998911,-0.4853716,-0.5799605,0.32275274
841763942309,-0.5295801,-0.61617947,0.24498846
841773871398,-0.571658,-0.6044616,0.21303053
841783800615,-0.5791149,-0.6076574,0.23220529
841793729701,-0.58337593,-0.58262366,0.24658637
841803658918,-0.56153804,-0.5852868,0.24179266
841813588007,-0.52105796,-0.59221107,0.2109
841823517221,-0.48590422,-0.5767647,0.16722415
841833446438,-0.46513155,-0.6065921,0.1315378
841843375527,-0.452881,-0.70619434,0.11875462
841853310874,-0.45873997,-0.88196295,0.1118304
841863240219,-0.49655685,-1.113658,0.08306826
841873169436,-0.44861996,-1.1109948,0.082535625
841883098650,-0.34102824,-1.0870264,0.13100517
841893027995,-0.3468872,-1.2958182,0.15124519
841902957212,-0.43903258,-1.3357656,0.06815456
841912886554,-0.50241584,-1.3868983,-0.0021528967
841922815771,-0.58657175,-1.597288,-0.016001334
841932744988,-0.6872392,-1.7517513,-0.037839256
841942681454,-0.73943716,-1.7565451,-0.03570873
841952610799,-0.7825804,-1.7315114,-0.023990817
841962540144,-0.8214626,-1.679846,-0.01972976
841972469486,-0.8502247,-1.5392311,-0.01759923
841982398831,-0.8688668,-1.2942202,-0.011207645
841992328176,-0.8491594,-1.1248432,0.021282922
842002257518,-0.8124078,-1.0902221,0.07348088
842012186863,-0.78204775,-1.0524052,0.098514594
842022116208,-0.74902457,-1.1493443,0.06123034
842032045550,-0.71067506,-1.339494,0.0010428966
842041974895,-0.61160547,-1.3719846,-0.029317139
842051904240,-0.47631684,-1.2910244,-0.030382404
842061823508,-0.34741983,-1.117919,-0.012805541
842071752853,-0.19508703,-0.86651665,0.018087128
842081682070,-0.050211065,-0.64174587,0.04791453
842091611412,0.05098906,-0.52776253,0.058567178
842101540629,0.120231256,-0.48195618,0.06549139
842111469846,0.13461232,-0.4132466,0.08147036
842121399188,0.11969862,-0.33761284,0.09798196
842131328405,0.089338586,-0.25878328,0.12621148
842141257750,0.0664354,-0.16983369,0.1496473
842151194437,0.05631538,-0.07449251,0.16189784
842161123910,0.044064842,0.0075328513,0.17255048
842171053255,0.033412196,0.10127613,0.19332314
842180982597,0.03873852,0.22750996,0.23486845
842190912070,0.0648375,0.29728478,0.2870664
842200841415,0.08188173,0.28876266,0.33393803
842210770757,0.07176172,0.2514784,0.3648307
842220700102,0.036607992,0.19981308,0.349917
842230629575,-0.0033394257,0.18596464,0.27534848
842240562044,-0.0326342,0.19555202,0.19971472
842250491517,-0.039558418,0.20940046,0.13899465
842260420862,-0.024644714,0.23443417,0.08360089
842270350332,-0.020383656,0.27384895,0.019685024
842280279805,-0.039558418,0.2876974,-0.047959268
842290209278,-0.073114246,0.2845016,-0.14330043
842300138748,-0.10027849,0.28343633,-0.3441028
842310068221,-0.12584484,0.2807732,-0.54756826
842319997694,-0.15141119,0.31379637,-0.6791284
842329927164,-0.16366173,0.41765967,-0.7595559
842339856637,-0.14448698,0.55614406,-0.77074116
842349786110,-0.092821635,0.6940958,-0.65782315
842359713398,-0.027840508,0.8213949,-0.3856481
842369642871,0.049923796,0.92152977,-0.03890452
842379572472,0.13780811,0.96360767,0.2939906
842389501942,0.23474717,0.8815823,0.5443278
842399431543,0.33434942,0.6514852,0.66470265
842409361016,0.42223373,0.39262596,0.57522047
842419290614,0.47656223,0.20300888,0.38347283
842429220087,0.4962696,0.046415005,0.22474843
842439149688,0.46218115,-0.11443993,0.16882205
842449076305,0.3689705,-0.26197907,0.18693155
842459005906,0.23421454,-0.4244319,0.18213786
842468935507,0.06909856,-0.58688474,0.17201784
842478864977,-0.10826797,-0.5810258,0.19651893
842488794578,-0.24355656,-0.293937,0.23060739
842498724051,-0.26539448,0.19981308,0.28919694
842508653649,-0.17324911,0.6280494,0.360037
842518583250,0.0014542644,0.6956937,0.39092967
842528512723,0.16230918,0.62112516,0.37548333
842538414114,0.26883566,0.66160524,0.38027704
842548343203,0.3572526,0.74309796,0.45164976
842558272292,0.40572214,0.7351085,0.56137204
842568201378,0.4824212,0.59449357,0.5576436
842578130467,0.5772297,0.45174813,0.44152975
842588059428,0.6581898,0.39262596,0.32488328
842597988514,0.6747014,0.3175248,0.2609674
842607917603,0.598535,0.22910786,0.2172916
842617846692,0.46857274,0.1721162,0.16935469
842627775778,0.30665255,0.10500455,0.10597145
842637704867,0.13834074,0.002206529,0.04471874
842647633828,0.02648798,-0.13521259,-0.016001334
842657555484,-0.003872058,-0.2827517,-0.06819929
842667484445,0.047260635,-0.4643793,-0.09696143
842677413406,0.10478492,-0.6151142,-0.11879936
842687342364,0.15698287,-0.68648696,-0.18804154
842697271325,0.221964,-0.7173796,-0.29510063
842707200286,0.28215146,-0.7599902,-0.39896393
842717129372,0.31623992,-0.8452113,-0.45861873
842727058333,0.268303,-0.96079254,-0.4682061
842736987294,0.13514495,-1.1296369,-0.5220019
842746922804,-0.09655006,-1.4225847,-0.62160414
842756851893,-0.42891258,-1.7714587,-0.7760675
842766780854,-0.815071,-2.0819833,-0.9544993
842776709940,-1.2827221,-2.0090127,-1.0993754
842786638901,-1.5266676,-0.39247397,-0.9065624
842796567990,-1.1586188,1.4525641,-0.38191968
842806497076,-0.9231953,1.8216783,0.022880819
842816426037,-0.96900165,1.4323242,0.29132745
842826355126,-0.9460985,0.85761386,0.3286117
842836284212,-0.71440345,0.62538624,0.23433582
842846213173,-0.30001557,0.92046446,0.104373544
842856142262,0.19479975,1.3939745,-0.047959268
842866059383,0.6272971,1.6709434,-0.21414052
842875988216,0.89680904,1.6853244,-0.43624818
842885917177,0.9948133,1.5542969,-0.68765056
842895846007,0.9314301,1.4946421,-0.94704247
842905774968,0.7332909,1.5457748,-1.2181523
842915703801,0.43022323,1.5899832,-1.4514452
842925632759,0.05098906,1.5542969,-1.5968539
842935561592,-0.40281358,1.4126167,-1.6368012
842945490553,-0.8885742,1.1889112,-1.5648959
842955418303,-1.3636822,0.86507076,-1.4216179
842965347136,-1.7929838,0.44375864,-1.2501103
842975275969,-2.128542,0.049610797,-1.0951142
842985204799,-2.354378,-0.17196421,-1.0008384
842995133632,-2.4864707,-0.26038116,-0.97047824
843005062465,-2.5392013,-0.26517487,-0.96408665
843014991295,-2.5333424,-0.23907587,-0.97846776
843024920256,-2.4870033,-0.26144642,-0.98698986
843034849089,-2.4076412,-0.2657075,-0.9662172
843044777224,-2.2569063,-0.21191163,-0.923074
843054706057,-2.0193522,-0.032947198,-0.86927813
843064634890,-1.6933815,0.22058573,-0.86554974
843074563720,-1.3583559,0.453346,-0.93905294
843084492681,-1.107486,0.5321756,-1.0892553
843094421514,-0.948229,0.3553417,-1.3039061
843104350344,-0.87632364,0.085829794,-1.49086
843114279177,-0.8331804,-0.17942107,-1.6336055
843124208138,-0.7383719,-0.3685055,-1.655976
843134136968,-0.6350413,-0.44840035,-1.5563738
843144065801,-0.5631359,-0.46650985,-1.4535757
843153994634,-0.55887485,-0.5037941,-1.3608978
843163923342,-0.7538183,-1.1109948,-1.1915207
843173852175,-1.4068254,-1.5962228,-0.39097443
843183781008,-2.1455863,-1.3469509,0.96191144
843193709838,-2.751189,-1.4444226,0.8484608
843203638671,-2.8694334,-0.16930105,-0.21627104
843213567504,-2.6973932,0.25520682,-0.73398954
843223496334,-2.7155027,-0.5272299,-0.9608909
843233425167,-3.065442,-1.0055336,-1.2304028
843243354000,-3.2779622,-0.82071024,-1.4477168
843253288556,-3.4414804,-1.0603948,-1.4897947
843263217517,-3.6310973,-1.4066056,-1.4312052
843273146350,-3.7344282,-1.1647906,-1.351843
843283075180,-3.579432,-1.0571989,-1.4349337
843293004141,-3.3988698,-1.1765085,-1.6575739
843302932974,-3.437752,-1.5125995,-1.9611742
843312861932,-3.8963482,-1.7229892,-2.2317514
