UPTIMENANO,Gx,Gy,Gz
351501621016056,0.1548567,-0.4641154,-0.47533044
351501630943481,0.1516609,-0.67876613,-0.44070935
351501640870778,0.15272616,-0.923777,-0.415143
351501650807483,0.107452415,-1.1171225,-0.40129456
351501660734908,-0.012922465,-1.3546765,-0.37839139
351501670662333,-0.12797102,-1.6476243,-0.3107471
351501680589755,-0.19721322,-1.9650731,-0.15308797
351501690517180,-0.22970377,-2.128591,0.078074425
351501700444605,-0.2153227,-2.0550878,0.27301782
351501710372027,-0.17111424,-1.8777213,0.3534453
351501720299452,-0.12850365,-1.6524179,0.31616104
351501730226877,-0.07577307,-1.3914281,0.19951457
351501740165063,-0.029966695,-1.2364322,0.06049756
351501750092616,0.005719664,-1.2742491,-0.044963624
351501760020169,0.048330244,-1.398885,-0.095031045
351501769947719,0.10691979,-1.4867693,-0.14243533
351501779875272,0.1665746,-1.3536112,-0.22872174
351501789802825,0.23634942,-1.125112,-0.36827138
351501799730375,0.31784213,-1.0196508,-0.48971152
351501809657928,0.3700401,-0.8806338,-0.49503785
351501819585481,0.43022755,-0.74481255,-0.45828623
351501829513031,0.49041498,-0.7037999,-0.4742652
351501839440584,0.53302556,-0.6942125,-0.55416
351501849368009,0.54634136,-0.6201766,-0.6361854
351501859300100,0.49680656,-0.47689858,-0.67346966
351501869227653,0.39134538,-0.3149784,-0.6361854
351501879155206,0.27682945,-0.18874454,-0.5317895
351501889082884,0.17775987,-0.12536131,-0.4295241
351501899010437,0.123431385,-0.113110766,-0.37626085
351501908937990,0.14739984,-0.12110025,-0.36134717
351501918865668,0.22143573,-0.009780109,-0.3672061
351501928793221,0.29866737,-0.093936004,-0.34803134
351501938720902,0.28908,-0.470507,-0.3293892
351501948654407,0.21397887,-0.6446777,-0.3719998
351501958582088,0.20918518,-0.75120413,-0.40555564
351501968509769,0.25232837,-0.90726537,-0.4114146
351501978440896,0.27043787,-0.9152549,-0.39756614
351501988368449,0.26138312,-0.7357578,-0.3672061
351501998296130,0.19001041,-0.6265682,-0.31394288
351502008223808,0.092538714,-0.74001884,-0.19836171
351502018151361,0.0643092,-0.944017,-0.03271308
351502028079042,0.14420405,-1.141091,0.084998645
351502038017295,0.2592526,-1.1900932,0.1073692
351502047945104,0.28481895,-1.1592005,0.06688915
351502057872913,0.21184833,-1.275847,0.0056364406
351502067800591,0.07336395,-1.3994176,-0.055616267
351502077728400,-0.073642544,-1.2316384,-0.13178268
351502087656209,-0.12317734,-0.91365695,-0.21913436
351502097584015,-0.090686776,-0.79754317,-0.25215754
351502107511824,-0.0049329805,-0.84228426,-0.20209013
