UPTIMENANO,P
351753556218559,1013.78503
351753655455433,1013.7872
351753754722833,1013.7969
351753854020757,1013.80023
351753953440781,1013.7934
351754052799756,1013.7934
351754152097680,1013.7922
351754251151404,1013.791
351754350449328,1013.7997
351754449777778,1013.80176
351754548251526,1013.8124
351754647427350,1013.8129
351754746664225,1013.8135
351754843794872,1013.81555
351754942024420,1013.8191
351755041326289,1013.8242
351755140441063,1013.82794
351755239647413,1013.8246
351755339036912,1013.82336
351755438395886,1013.82117
351755537754861,1013.8251
351755637022260,1013.83545
351755736594910,1013.843
351755835862309,1013.8466
351755935312858,1013.8469
351756038365361,1013.8475
351756134366582,1013.83734
351756233817132,1013.8376
351756336381234,1013.83246
351756432870856,1013.84125
351756532321405,1013.8587
351756635679159,1013.86035
351756731130929,1013.8656
351756830550954,1013.85535
351756932962431,1013.86945
351757029181027,1013.8626
351757128570527,1013.8665
351757230737804,1013.86176
351757327196900,1013.86694
351757426555875,1013.8699
351757528814727,1013.8737
351757625273823,1013.8788
351757724632798,1013.884
351757825762224,1013.8841
351757923503371,1013.8862
351758023228646,1013.8935
351758122801297,1013.8918
351758222618148,1013.8903
351758322312897,1013.88544
351758421855022,1013.8787
351758521641347,1013.8753
351758621336096,1013.8775
351758720969797,1013.87933
351758819199342,1013.881
351758918527791,1013.8848
351759018130864,1013.88824
351759117917189,1013.8917
351759217276163,1013.8971
351759317001438,1013.8988
351759416665663,1013.90906
351759516329888,1013.91284
351759616116213,1013.9146
351759715780438,1013.9351
351759814254185,1013.942
351759913613160,1013.95435
351760013216334,1013.96106
351760112636359,1013.96625
351760211812183,1013.9802
351760311506932,1013.98724
351760411201683,1013.9992
351760510835384,1014.01105
351760610530133,1014.0229
351760710285934,1014.0331
351760808576530,1014.0402
351760907874454,1014.05945
351761007904979,1014.07336
351761107295520,1014.08997
351761206929221,1014.10394
351761308363898,1014.12427
351761406410297,1014.1433
351761506105048,1014.1553
351761606654499,1014.1726
351761705464022,1014.1862
351761804059867,1014.19824
351761904670368,1014.2119
351762002655716,1014.22766
351762102197840,1014.24133
351762202503091,1014.2634
351762301617866,1014.29114
351762401343141,1014.3098
351762500854742,1014.33746
351762600793693,1014.3524
351762700549494,1014.37665
351762800213713,1014.3971
351762898870612,1014.4174
351762998290636,1014.4294
351763097889830,1014.4515
351763197462479,1014.4722
351763296913029,1014.4945
351763396516203,1014.51874
351763495936228,1014.53406
351763595600453,1014.5528
351763694959427,1014.5897
351763794318401,1014.6089
351763893738426,1014.6293
351763992944775,1014.6431
351764092639526,1014.6618
351764191937449,1014.67706
351764291449048,1014.69745
351764391143799,1014.7058
351764490991174,1014.7246
351764590624875,1014.74677
351764690350150,1014.7673
351764789098621,1014.7808
351764888335495,1014.79956
351764987847095,1014.82
351765087633420,1014.8404
351765186863654,1014.8574
351765286527878,1014.87616
351765385947903,1014.88965
351765485306877,1014.8997
351765585001627,1014.91675
351765684849002,1014.9287
351765783780626,1014.9384
351765882986975,1014.96045
351765985367927,1014.9758
351766082284899,1014.99286
351766181949124,1015.0064
351766283566951,1015.0213
351766380850223,1015.03485
351766480178672,1015.0485
351766581338623,1015.05536
351766680148147,1015.06726
351766779842897,1015.07745
351766880667073,1015.0961
351766978713471,1015.12036
351767078133495,1015.1391
351767178619354,1015.1595
351767277428877,1015.1731
351767377154152,1015.1952
351767476787853,1015.21735
351767576452078,1015.2514
351767676177353,1015.2706
351767775536328,1015.282
351767874498474,1015.299
351767974162699,1015.3161
351768073674299,1015.333
351768172941698,1015.3358
351768272575398,1015.35675
351768372239623,1015.3683
351768471903848,1015.3853
351768571598599,1015.404
351768671262824,1015.4261
351768771171249,1015.4452
351768869797620,1015.4618
351768968973444,1015.4838
351769068757618,1015.49927
351769168086067,1015.5265
351769267475566,1015.5395
351769366865066,1015.5549
351769466376665,1015.5702
351769566040890,1015.5906
351769665674591,1015.6081
351769765857740,1015.62683
351769864667264,1015.64667
351769964209388,1015.6649
