UPTIMENANO,Mx,My,Mz
351761633571247,-14.814075,2.9150257,9.332189
351761653427120,-14.514076000000001,2.9150257,9.332189
351761673282981,-14.364076999999998,2.465025,9.332189
351761693138982,-14.364076999999998,2.3150253,9.332189
351761712994855,-14.514076000000001,1.8650246,9.332189
351761732860260,-14.514076000000001,1.715025,9.332189
351761752716261,-14.664078,0.8150253000000001,9.332189
351761772572386,-14.664078,1.1150255,9.332189
351761792428386,-14.664078,0.8150253000000001,9.332189
351761812284387,-14.814075,0.66502476,9.332189
351761832142654,-15.264076000000001,0.36502552,9.332189
351761851998782,-15.264076000000001,0.06502533,9.332189
351761871854911,-15.264076000000001,-0.23497486,9.332189
351761891710910,-15.264076000000001,-0.23497486,9.032189
351761911571172,-15.264076000000001,-0.23497486,8.882189
351761931427429,-15.264076000000001,-0.6849746999999999,8.882189
351761951283556,-14.964077,-0.83497524,8.882189
351761971139812,-14.964077,-0.98497486,8.882189
351761990995941,-14.964077,-0.98497486,8.882189
351762010852196,-14.814075,-1.284975,8.882189
351762030710915,-14.814075,-1.4349747,8.732189
351762050567172,-14.814075,-2.6349754,8.432189
351762070423427,-14.814075,-3.2349749,8.432189
351762090279684,-14.814075,-3.6849747,8.282189
351762110135941,-14.814075,-4.1349754,7.8321886
351762129999724,-14.664078,-5.3349752,7.8321886
351762149856237,-14.664078,-5.6349754,7.682189
351762169712622,-14.664078,-5.934974700000001,6.782188400000001
351762189569007,-14.664078,-5.784975,6.032188400000001
351762209429502,-14.814075,-5.934974700000001,6.032188400000001
351762229286015,-14.964077,-6.234975,5.5821895999999995
351762249142656,-14.964077,-6.834975200000001,4.532188400000001
351762268999169,-14.964077,-6.834975200000001,4.532188400000001
351762288855682,-14.964077,-7.284975,4.532188400000001
351762308712195,-14.814075,-7.434975,4.532188400000001
351762328578274,-14.814075,-7.584975200000001,4.532188400000001
351762348435171,-14.814075,-8.484976,4.382189
351762368291927,-14.814075,-8.784975,4.382189
351762388148824,-14.814075,-9.534975,4.382189
351762408005593,-14.814075,-9.684975,4.382189
351762427869072,-14.814075,-9.684975,4.382189
351762447726097,-14.814075,-9.684975,4.232189
351762467583122,-14.814075,-9.834975,3.7821884
351762487440275,-15.264076000000001,-9.834975,2.8821887999999998
351762507297300,-15.414078,-9.984976,2.2821884
351762527154325,-16.314075,-9.984976,1.5321884
351762547010656,-16.014076,-9.984976,1.9821891999999999
351762566867809,-16.014076,-9.984976,1.9821891999999999
351762586724834,-16.014076,-9.984976,1.9821891999999999
351762606581859,-16.014076,-10.134975,1.9821891999999999
351762626431392,-16.014076,-10.134975,2.1321887999999998
351762646288161,-16.014076,-10.134975,2.1321887999999998
351762666145045,-16.014076,-10.134975,2.7321892000000005
351762686001942,-16.314075,-10.134975,4.532188400000001
351762705858839,-16.314075,-10.134975,3.9321879999999996
351762725719552,-16.314075,-9.684975,3.9321879999999996
351762745576449,-16.314075,-9.534975,3.9321879999999996
351762765433346,-16.314075,-8.484976,4.382189
351762785290238,-16.314075,-7.584975200000001,5.5821895999999995
351762805147134,-16.614079,-7.584975200000001,4.982189
351762825004031,-17.364079,-6.984975299999999,4.982189
351762844847956,-18.114079,-6.3849754,4.982189
351762864704596,-18.564075,-5.934974700000001,5.882189
351762884561365,-17.964077,-5.184974700000001,5.882189
351762904418004,-18.114079,-4.734975,6.482189
351762924272032,-18.114079,-3.9849748999999997,6.782188400000001
351762944128673,-18.114079,-3.6849747,6.782188400000001
351762963985312,-18.114079,-2.1849747,8.432189
351762983841953,-18.114079,-2.3349752,7.682189
351763003698594,-18.114079,-2.3349752,7.232189
351763023544582,-18.114079,-2.3349752,7.232189
351763043400966,-18.114079,-2.1849747,7.232189
