UPTIMENANO,Gx,Gy,Gz
351753522205737,0.6576615,0.093017906,-0.45828623
351753532133930,0.48668656,0.0813,-0.39117455
351753542062121,0.22250098,-0.017769592,-0.27346283
351753551990442,-0.042217236,-0.19939719,-0.1568164
351753561918633,-0.20413743,-0.22070247,-0.11154265
351753571846826,-0.2845649,-0.07635914,-0.13923953
351753581775145,-0.35966605,0.0647884,-0.19197012
351753591703338,-0.46033356,0.12444321,-0.21221015
351753601626750,-0.53809786,0.09568107,-0.1749259
351753611554943,-0.54448944,0.030699942,-0.10674896
351753621483134,-0.46512723,-0.01990012,-0.05135521
351753631411327,-0.32824075,-0.037476983,-0.035376243
351753641339518,-0.17004897,-0.07263072,-0.052953105
351753651267711,-0.023042476,-0.14080764,-0.07692155
351753661195902,0.08188607,-0.19300559,-0.07585629
351753671124095,0.14100826,-0.21484353,-0.04709415
351753681052286,0.1548567,-0.21803932,-0.005016204
351753690980479,0.122366115,-0.20206034,0.034398578
351753700910436,0.060580783,-0.1583845,0.05836703
351753710838757,-0.006530877,-0.11737182,0.062095456
351753720766948,-0.05553304,-0.08488125,0.052508075
351753730695269,-0.086425714,-0.052390687,0.032800682
351753740623460,-0.10400258,-0.0294875,0.014158555
351753750551781,-0.10506784,-0.03641172,0.0072343373
351753760479972,-0.087490976,-0.060912803,0.011495395
351753770408293,-0.052337248,-0.091272846,0.014158555
351753780336484,-0.01665089,-0.1285571,0.008832234
351753790264805,0.009980721,-0.15252554,-0.0018204108
351753800172662,0.02595969,-0.13814448,-0.011940423
351753810100471,0.029155482,-0.08594652,-0.023658331
351753820028406,0.003056503,-0.033215925,-0.035908874
351753829956215,-0.044880398,-0.009247477,-0.04443099
351753839884150,-0.09015414,-0.015106431,-0.04389836
351753849811959,-0.11412259,-0.020432752,-0.038572036
351753859739894,-0.11891628,-0.021498017,-0.033778347
351753869667831,-0.10879627,-0.0294875,-0.042300463
351753879595638,-0.0912194,-0.04866226,-0.06893207
351753889523575,-0.07524044,-0.08115283,-0.10781422
351753899454417,-0.065653056,-0.12323078,-0.14829428
351753909382354,-0.0629899,-0.17010242,-0.1717301
351753919310161,-0.049141455,-0.2095172,-0.17119746
351753929238098,-0.009194039,-0.22123511,-0.15149008
351753939165905,0.05738499,-0.1977993,-0.12113003
351753949093842,0.12076822,-0.19513613,-0.09236789
351753959021649,0.16391145,-0.2276267,-0.080117345
351753968949586,0.18574937,-0.25159514,-0.08544367
351753978877393,0.19799991,-0.2558562,-0.10035737
351753988805330,0.20758729,-0.26278043,-0.12059739
351753998741652,0.21557677,-0.24360566,-0.14829428
351754008669589,0.21877256,-0.19513613,-0.19250275
351754018597652,0.19853254,-0.1498624,-0.24363545
351754028525589,0.13834509,-0.14134027,-0.29370287
351754038453652,0.05685236,-0.20365824,-0.33471555
351754048381589,-0.0033350838,-0.2787594,-0.322465
351754058309652,-0.0118571995,-0.19939719,-0.21274278
351754068237589,0.024361793,-0.064108595,-0.13444585
351754078165652,0.121300854,-0.0294875,-0.12752162
351754088093589,0.26138312,-0.12269814,-0.15255533
351754098026674,0.41531384,-0.26171514,-0.18025221
351754107954739,0.5719077,-0.25479093,-0.22233015
351754117882802,0.6715099,-0.05824964,-0.31181237
351754127810867,0.5964088,0.001405168,-0.4380462
