UPTIMENANO,Gx,Gy,Gz
1024064990314,0.06270697,-0.0020545288,-0.01972976
1024074920299,0.10478492,0.0315013,-0.013870806
1024084850284,0.11490493,0.039490785,-0.009077116
1024094770549,0.08188173,0.006467587,-0.018131863
1024104700406,0.032879565,-0.020164024,-0.035176095
1024114630263,-0.006002587,-0.022294555,-0.046894006
1024124560117,-0.04222158,-0.029751405,-0.05062243
1024134489974,-0.06459213,-0.048393533,-0.051687695
1024144419831,-0.09655006,-0.13361469,-0.07246035
1024154349685,-0.1103985,-0.2049874,-0.073525615
1024164279542,-0.09122374,-0.19167161,-0.052220326
1024174209399,-0.05926581,-0.1586484,-0.0335782
1024184132603,-0.02570998,-0.13894102,-0.028251875
1024194062332,-0.0070678513,-0.13840838,-0.029317139
1024203992189,0.008378483,-0.14959367,-0.02452345
1024213921915,0.0062479544,-0.16717052,-0.02452345
1024223851772,-0.011328909,-0.1980632,-0.026653979
1024233781501,-0.028373139,-0.23428218,-0.028251875
1024243711355,-0.04967843,-0.3008612,-0.041567683
1024253641084,-0.054472122,-0.42230135,-0.089504585
1024263570813,-0.07417951,-0.57782996,-0.2040205
1024273498296,-0.08536479,-0.67956275,-0.29243746
1024283428153,-0.06459213,-0.6401479,-0.33664593
1024293357882,-0.046482638,-0.53948045,-0.30628592
1024303287608,-0.041156314,-0.5224362,-0.18963943
1024313217465,-0.050211065,-0.50965303,-0.14010464
1024323147194,-0.089093216,-0.32802546,-0.18005206
1024333077048,-0.13543223,-0.2081832,-0.19336785
1024343006777,-0.16845542,-0.17409474,-0.19123733
1024352936506,-0.21372916,-0.15491998,-0.2056184
1024362866360,-0.2627313,-0.22043374,-0.22213
1024372796089,-0.30321136,-0.35412443,-0.2205321
1024382725818,-0.31812507,-0.4627814,-0.1939005
1024392653514,-0.32824507,-0.535752,-0.14010464
1024402583243,-0.3303756,-0.62310374,-0.0996246
1024412512972,-0.3484851,-0.757327,-0.09216774
1024422442570,-0.38470408,-0.9032683,-0.08577616
1024432372299,-0.4246515,-1.0545357,-0.046361372
1024442302028,-0.44329363,-1.1679864,0.06176297
1024452231754,-0.4214557,-1.2036728,0.23433582
1024462161483,-0.3884325,-1.236696,0.34246016
1024472091212,-0.38470408,-1.3565382,0.3366012
1024482022291,-0.39269358,-1.5397637,0.28813165
1024491952020,-0.41346624,-1.6649323,0.20237789
1024501881749,-0.4624684,-1.7890356,0.084666155
1024511811347,-0.54342854,-1.9046168,0.0015755289
1024521741076,-0.6568792,-1.9397705,-0.03570873
1024531670805,-0.7149361,-1.7075429,-0.06393824
1024541600403,-0.670195,-1.6500186,-0.08897195
1024551530132,-0.62492126,-1.8865073,-0.07405825
1024561459861,-0.5807128,-1.8668,-0.056481384
1024571389294,-0.48377368,-1.529111,-0.049557164
1024581319023,-0.32824507,-1.1248432,-0.049557164
