UPTIMENANO,P
1198312286052,994.8938
1198414667005,994.90076
1198510546126,994.90326
1198609783000,994.89124
1198711553452,994.8985
1198808073598,994.89886
1198907463098,994.901
1199009844050,994.90466
1199105784221,994.907
1199204837945,994.907
1199307402047,994.90234
1199403342218,994.90594
1199502579093,994.91003
1199605326345,994.9155
1199701022316,994.9105
1199800137090,994.9108
1199899496065,994.91125
1199998427689,994.9166
1200097360323,994.9153
1200196627723,994.9279
1200299008675,994.9283
1200395009896,994.93207
1200494918321,994.93787
1200593147869,994.95215
1200692171068,994.95795
1200795773022,994.965
1200890034316,994.96204
1200988721740,994.95514
1201087683889,994.9502
1201186646038,994.9417
1201285730287,994.9424
1201384356660,994.9423
1201483532485,994.9463
1201583013559,994.9467
1201682128333,994.9518
1201781212582,994.959
1201879747381,994.9562
1201979411605,994.9273
1202078587430,994.94507
1202177980011,994.9435
1202277094785,994.9091
1202376606385,994.91815
1202475873784,994.9234
1202574652783,994.93054
1202674591733,994.936
1202773309681,994.9449
1202872241305,994.9502
1202971539230,994.9627
1203070928729,994.9627
1203170226653,994.9579
1203269738253,994.9513
1203368730927,994.96356
1203467601501,994.9674
1203566533125,994.9709
1203666014199,994.9728
1203765067923,994.9817
1203862442771,994.9834
1203960550219,994.9855
1204059573418,994.98065
1204159326468,994.98083
1204257800217,994.97235
1204361982146,994.9775
1204455907665,994.9692
1204554869814,994.97284
1204653893013,994.9747
1204752885687,994.97327
1204851786786,994.97186
1204950626835,994.9756
1205049772134,994.9725
1205148581658,994.96735
1205247665907,994.97107
1205346750156,994.9713
1205446109130,994.9783
1205545315479,994.9783
1205644186053,994.98193
1205743422928,994.9839
1205842507177,994.98975
1205941316700,994.98975
1206040767250,994.98975
1206140368673,995.0036
1206239575023,995.0176
1206338872947,995.02484
1206438170871,995.02997
1206537346695,995.02985
1206636430945,995.02637
1206735942544,995.02637
1206834996268,995.0285
1206933958417,995.0285
1207032890041,995.0285
1207132310065,995.0251
1207231516415,995.0251
1207331150114,995.03394
1207430112263,995.03894
1207529165987,995.0407
1207627944986,995.03894
1207726968185,995.04803
1207824404082,995.05145
1207925655609,995.0447
1208023152556,995.04114
1208129440713,995.04114
1208220947286,995.055
1208319756810,995.062
1208418871584,995.06024
1208518016883,995.0637
1208617040082,995.06006
1208715819081,995.0637
1208814842280,995.062
1208913773904,995.06006
1209012797103,995.05664
1209111820302,995.06
1209210965601,995.067
1209310080375,995.067
1209408920424,995.067
1209508126773,995.0721
1209607058397,995.0755
1209705990021,995.07904
1209804952170,995.07715
1209903883794,995.0841
1210002693318,995.08936
1210101655467,995.08746
1210200521533,995.0944
1210298995281,995.1013
1210398323730,995.1064
1210497621655,995.1064
1210598110055,995.1044
1210696095403,995.1113
1210794874402,995.1147
1210895729103,995.11804
1210993500776,995.12836
1211092554500,995.1317
1211193561826,995.13654
1211290875623,995.1401
1211390051447,995.1435
1211490875623,995.14825
1211588372570,995.1535
1211687639970,995.15356
1211792615550,995.1554
1211886235818,995.15826
1211985289542,995.15656
1212086998944,995.1515
1212183941013,995.1549
1212283147362,995.1494
1212384856764,995.15106
1212481651636,995.15735
1212580857985,995.1659
1212682842112,995.1674
1212779545409,995.17596
1212878782283,995.17224
1212980857985,995.1758
1213076920256,995.18427
1213176553956,995.17535
1213277958107,995.18396
1213375088754,995.18536
1213474111953,995.1871
1213573470928,995.1904
1213672555177,995.206
1213771639426,995.2126
1213870754200,995.2143
1213970174224,995.216
1214069136373,995.216
1214168342722,995.2157
1214267547917,995.2191
1214366723741,995.22217
1214465960615,995.23083
1214565136439,995.23395
1214664190163,995.23395
1214764037538,995.2338
1214863060737,995.2419
1214962358661,995.24695
1215066357440,995.2538
1215160985035,995.26044
1215260099809,995.26184
1215364525939,995.2649
1215464434364,995.27185
1215557993582,995.28217
1215657383081,995.28723
1215756528381,995.2835
1215855734730,995.2833
1215954788454,995.2885
1216053842178,995.28467
1216153292727,995.29144
1216252315282,995.2859
1216351582682,995.2875
1216450666931,995.2909
1216549812230,995.2958
1216648957529,995.3009
1216748194403,995.3093
1216847492328,995.3162
1216946576577,995.31934
1217045721876,995.3226
1217144867175,995.3257
1217243768274,995.3292
1217343066198,995.3343
1217442394647,995.3357
1217541356796,995.33527
1217640746296,995.3439
1217740044220,995.34546
1217839311619,995.34344
1217938670594,995.34644
1218037846418,995.3513
1218137113817,995.3492
1218236072125,995.3508
1218335370049,995.3502
1218434790074,995.3452
1218533630123,995.3467
1218633172247,995.34973
1218732866997,995.3566
1218831737571,995.3617
1218930913395,995.3597
1219030699720,995.3699
1219129448194,995.3751
1219228654543,995.37146
1219327891417,995.3815
1219427128291,995.3849
1219526334640,995.3966
1219626182015,995.3963
1219724930489,995.4032
1219824014738,995.4028
1219924442089,995.40247
1220022335861,995.40247
1220121603261,995.40753
1220221383472,995.4088
1220320131946,995.4053
1220419216195,995.40497
1220518880420,995.4136
1220618178344,995.41656
1220717354168,995.41656
1220816377367,995.4163
1220915797392,995.39545
1221015400567,995.38007
1221113813265,995.3815
1221213446965,995.38104
1221312989089,995.3912
1221411981763,995.40656
1221511035487,995.4082
1221609997636,995.38043
1221709295560,995.3765
1221808959785,995.38007
1221907891409,995.37805
1222006639883,995.3832
1222105785182,995.388
1222204930481,995.3863
1222304134602,995.3963
1222403554627,995.408
1222502883076,995.4201
1222599494798,995.4147
1222698731672,995.3851
1222797968546,995.38464
1222896900170,995.3916
1222995801269,995.38995
1223094977093,995.4053
1223194213967,995.3863
1223293359266,995.37555
1223392474041,995.38544
1223491344614,995.3992
1223590520439,995.40576
1223694519218,995.41266
1223788780512,995.4075
1223887864761,995.3972
1223992657191,995.39325
1224087559511,995.39825
1224185697484,995.39453
1224284838253,995.3912
1224383830927,995.3871
1224483037276,995.3924
1224581968900,995.40265
1224680869999,995.4006
1224779771098,995.40405
1224878672197,995.39685
1224977634346,995.38965
1225076443870,995.39777
1225175131293,995.4013
1225274093442,995.403
1225372933491,995.40607
1225472048265,995.4077
1225570979889,995.4058
1225669850463,995.411
1225768812612,995.4093
1225867683186,995.411
1225966431660,995.4124
1226065851684,995.4172
1226165424334,995.4274
1226263894361,995.42523
1226363070185,995.43005
1226461727084,995.4334
1226561116583,995.4317
1226660139782,995.42426
1226759254556,995.42426
1226858308280,995.42596
1226957239904,995.42426
1227056293628,995.4286
1227155347352,995.4338
1227253973726,995.42865
1227352874825,995.42865
1227451959074,995.42664
1227556049428,995.4281
1227650005472,995.4281
1227749181296,995.43335
1227848143445,995.44196
1227947227694,995.44147
1228046464569,995.4464
1228145518293,995.44604
1228244235136,995.4529
1228343197285,995.4477
1228442525735,995.44745
1228541579459,995.4524
1228641243683,995.45917
1228739870057,995.46246
1228839381657,995.4619
1228939106931,995.4635
1229037580680,995.46686
1229137031229,995.4699
1229236298628,995.4802
1229335382878,995.4746
1229434894477,995.4761
1229532635625,995.4795
1229634283976,995.4844
1229731292523,995.4827
1229830529398,995.48584
1229932177749,995.4876
