UPTIMENANO,P
351460231446993,1017.9872
351460330409142,1017.981
351460430103892,1017.97974
351460529310241,1017.9736
351460628516590,1017.97406
351460727692415,1017.975
351460827326114,1017.9791
351460926105113,1017.98834
351461025769338,1017.9887
351461124914637,1017.99097
351461224338253,1017.99335
351461323636178,1017.9974
351461423239352,1017.99615
351461522598327,1017.9953
351461622232026,1017.9887
351461721499425,1017.9876
351461820766825,1017.98834
351461920125799,1017.99194
351462019576349,1017.9996
351462119210048,1018.0073
351462218538497,1018.013
351462317958522,1018.01733
351462417195396,1018.02637
351462516462795,1018.0218
351462615730195,1018.02594
351462714997594,1018.032
351462814295518,1018.0327
351462913715543,1018.0268
351463013074517,1018.0258
351463112464016,1018.0212
351463211734575,1018.0173
351463311063024,1018.0163
351463410544098,1017.9985
351463510116748,1017.9839
351463609323097,1017.959
351463708773647,1017.9407
351463808682072,1017.9353
351463907583171,1017.93066
351464006728470,1017.92084
351464108132621,1017.9008
351464205476943,1017.8827
351464305171693,1017.86304
351464406117969,1017.8464
351464503950692,1017.824
351464603462291,1017.8045
351464704072792,1017.79
351464802149715,1017.76337
351464901936040,1017.73663
351465002485490,1017.7142
351465101294656,1017.69604
351465201691482,1017.6803
351465301142031,1017.6691
351465400775731,1017.6546
351465500531530,1017.6362
351465600165231,1017.62866
351465699921032,1017.61914
351465799035804,1017.6085
351465898150578,1017.59076
351465997509552,1017.57404
351466096990627,1017.5579
351466196624327,1017.54175
351466296227502,1017.5236
351466395952777,1017.49664
351466495678052,1017.4852
351466595372801,1017.4706
351466695067552,1017.45294
351466793693924,1017.4363
351466893205523,1017.415
351466992595023,1017.39856
351467091862422,1017.3818
351467191251921,1017.3636
351467290727272,1017.3471
351467390360971,1017.3308
351467489628371,1017.3195
351467589017870,1017.3121
351467688407369,1017.2953
351467787766344,1017.27374
351467887155843,1017.2646
351467986881118,1017.252
351468086179042,1017.23395
351468185354866,1017.2154
351468284896991,1017.19714
351468384408590,1017.1609
351468487216893,1017.14294
351468584347540,1017.12537
351468684042291,1017.105
351468785690642,1017.08685
351468882332888,1017.07043
351468981875013,1017.05536
351469083675990,1017.0396
351469181020312,1017.01764
351469280803085,1017.0013
351469380619936,1016.98474
351469480192585,1016.9732
351469579948386,1016.95496
351469679521035,1016.93896
351469778513707,1016.91864
351469877781107,1016.9018
351469977170606,1016.88995
351470076468530,1016.875
351470175674880,1016.862
351470275980130,1016.85254
351470374575979,1016.84106
351470474392828,1016.8207
351470573965479,1016.80707
351470673629704,1016.79584
351470772530801,1016.77545
351470871920301,1016.76776
351470971187700,1016.7512
351471070516149,1016.7364
351471169905649,1016.7236
351471269203573,1016.70123
351471368921078,1016.6761
351471468554779,1016.65076
351471568188478,1016.6393
351471667883229,1016.6295
351471767455876,1016.6109
351471866204350,1016.589
351471965654900,1016.5743
351472065135974,1016.56146
351472164311798,1016.54956
351472263640248,1016.5275
351472363334997,1016.50116
351472463060272,1016.48615
351472562785547,1016.46747
351472662449772,1016.4493
351472762022423,1016.43066
351472860954045,1016.4138
351472960313019,1016.40405
351473059549894,1016.3877
351473158939393,1016.3708
351473258603204,1016.3572
351473358267429,1016.33514
351473459305280,1016.31647
351473557809555,1016.3
351473657473780,1016.28186
351473758023231,1016.2598
351473855489650,1016.2397
351473954665475,1016.225
351474055764376,1016.20996
351474153230798,1016.19824
351474252956073,1016.1836
351474354299174,1016.1581
351474451765597,1016.1452
351474551948747,1016.12695
351474651796122,1016.10535
351474750971947,1016.08563
351474850147770,1016.0603
351474949628845,1016.0332
351475048926769,1016.01843
351475148533364,1015.99506
351475248136539,1015.98
351475347892340,1015.9703
351475447648141,1015.9538
351475547251316,1015.9425
351475646946067,1015.9261
351475746701868,1015.9056
351475845206136,1015.8906
351475944534585,1015.87415
351476043893560,1015.8576
351476143191484,1015.84235
351476242886234,1015.83276
351476342611509,1015.8015
351476442336784,1015.78485
351476542031535,1015.76685
351476641665236,1015.7575
351476741268411,1015.74225
351476839650581,1015.7205
351476939101130,1015.7043
351477038917980,1015.6878
351477138368529,1015.6709
351477237788554,1015.6595
351477337605404,1015.6371
351477436872803,1015.6189
351477536201252,1015.60114
351477635193926,1015.58264
351477734737438,1015.5662
351477834096412,1015.54584
351477933455386,1015.5344
351478033058561,1015.5141
351478132539635,1015.4976
351478231929135,1015.4824
351478331318634,1015.4689
351478430830234,1015.4626
351478530067108,1015.44727
351478629395557,1015.42883
351478728907157,1015.41907
351478828052456,1015.40247
351478927228280,1015.3839
