UPTIMENANO,Mx,My,Mz
351468324544167,-29.282459999999997,-23.561785,19.475014
351468344399528,-29.282459999999997,-23.561785,19.925014
351468364254761,-29.132458000000003,-24.011784,19.925014
351468384099052,-28.382458000000003,-24.161785000000002,19.925014
351468403954157,-27.932457,-24.161785000000002,19.925014
351468423809262,-27.932457,-24.161785000000002,20.075016
351468443664239,-28.082458000000003,-24.311785,20.075016
351468463519344,-28.082458000000003,-24.311785,20.075016
351468483374449,-27.782459999999997,-24.311785,20.075016
351468503228383,-27.032459999999997,-24.311785,19.925014
351468523083360,-26.882458000000003,-24.311785,19.925014
351468542938465,-26.882458000000003,-24.311785,19.925014
351468562793442,-26.132458,-24.311785,19.925014
351468582650717,-25.98246,-24.311785,19.925014
351468602505822,-25.23246,-24.311785,19.925014
351468622360927,-25.23246,-24.311785,19.925014
351468642216032,-25.082458,-24.311785,19.925014
351468662071009,-25.082458,-24.311785,19.625014999999998
351468681925614,-24.932457,-24.311785,19.625014999999998
351468701780591,-25.082458,-24.311785,19.475014
351468721635568,-25.082458,-24.311785,19.475014
351468741490545,-24.932457,-24.311785,19.325016
351468761345509,-24.932457,-24.011784,19.025015
351468781200486,-24.932457,-23.111784,17.975014
351468801051024,-24.78246,-22.961783999999998,17.225014
351468820905872,-24.48246,-22.511784,17.225014
351468840760721,-24.03246,-22.361784,17.225014
351468860615568,-23.28246,-20.861784,17.225014
351468880465773,-22.98246,-21.161785000000002,17.225014
351468900320622,-22.53246,-21.311785,17.225014
351468920175341,-21.932457,-21.311785,17.225014
351468940030189,-20.73246,-21.161785000000002,17.225014
351468959884910,-20.882458,-21.011784,16.925014
351468979739643,-20.582458,-20.861784,16.925014
351468999594492,-20.28246,-20.711783999999998,16.925014
351469019449213,-20.432457,-20.111784,16.925014
351469039303929,-20.432457,-19.661785000000002,16.925014
351469059158777,-20.432457,-19.661785000000002,16.925014
351469079013498,-20.432457,-17.561785,16.775015
351469098872947,-20.28246,-16.961783999999998,16.775015
351469118727795,-20.28246,-16.961783999999998,16.625014999999998
351469138582772,-19.682457,-16.661785000000002,16.175014
351469158437619,-20.28246,-16.211783999999998,15.575014000000001
351469178291623,-20.28246,-16.361784,14.6750145
351469198146600,-20.28246,-16.211783999999998,14.6750145
351469217997895,-20.28246,-15.761784,14.525015
351469237852744,-20.28246,-15.611784,14.525015
351469257707721,-20.28246,-15.311785,13.9250145
351469277562570,-20.28246,-15.311785,14.075014000000001
351469297414939,-20.28246,-14.561785,14.075014000000001
351469317269788,-20.28246,-14.261784,14.075014000000001
351469337124509,-20.28246,-14.261784,14.075014000000001
351469356979358,-20.28246,-12.311785,13.9250145
351469376834079,-20.432457,-13.061785,13.9250145
351469396685594,-20.432457,-12.911783,13.9250145
351469416540315,-20.432457,-12.611784,13.775015
351469436395036,-20.73246,-12.311785,13.325014000000001
351469456249757,-21.932457,-12.311785,13.1750145
351469476106294,-22.832458,-11.861784,12.125015
351469495961015,-22.832458,-12.011784,12.875015
351469515815851,-23.432457,-11.861784,12.875015
351469535670572,-23.882458,-11.861784,12.875015
351469555525293,-24.48246,-11.861784,12.875015
351469575380014,-24.48246,-11.861784,12.875015
