UPTIMENANO,Gx,Gy,Gz
69286684667753,0.13120711,-0.1531528,-0.086276785
69286694596202,0.169024,-0.1531528,-0.012773536
69286704524651,0.118423946,-0.12545592,0.038359154
69286714458857,0.009766969,-0.13930435,0.066056035
69286724387306,-0.07545418,-0.18351284,0.07457815
69286734315883,-0.11486897,-0.24636343,0.0490118
69286744244329,-0.11486897,-0.31986666,0.014390707
69286754172906,-0.08983526,-0.4295889,-0.01117564
69286764101355,-0.030713081,-0.5808565,-0.027154608
69286774029929,0.057703868,-0.71880823,0.009064385
69286783958506,0.108303934,-0.80456203,0.038359154
69286793886955,0.09871655,-0.830661,0.012260178
69286803815529,0.08220495,-0.8263999,-0.010643007
69286813743978,0.11256499,-0.8056273,-0.023958813
69286823672555,0.16316505,-0.7827241,-0.054318853
69286833586103,0.18819876,-0.8322589,-0.06763466
69286843514424,0.21163458,-0.9659496,-0.0074472143
69286853442745,0.15890399,-1.2567667,0.16246246
69286863371063,0.036931213,-1.4256111,0.31958896
69286873299384,-0.19849224,-1.69246,0.3568732
69286883227705,-0.26986495,-1.6871336,0.29615316
69286893156023,-0.16493641,-1.6312072,0.14861402
69286903084344,-0.05947522,-1.777681,-0.050590426
69286913012665,0.022017509,-1.8703591,-0.21197799
69286922938965,0.03852911,-1.8245527,-0.3158413
69286932867286,0.022017509,-1.7228199,-0.3834856
69286942795479,0.0087017035,-1.5992492,-0.36963713
69286952723797,0.0055059106,-1.4176216,-0.30305812
69286962652118,-0.04402889,-1.1837962,-0.27110016
69286972580439,-0.20594908,-0.9302632,-0.14220317
69286982508757,-0.41580617,-0.64956605,0.12144978
69286992436950,-0.62300014,-0.52546275,0.48310706
69287002365271,-0.76414764,-0.62879336,0.72172636
69287012293589,-0.80729085,-0.9792654,0.7430316
69287022221910,-0.7103518,-1.2599626,0.6620715
69287032150231,-0.59530324,-1.8128347,0.60135144
69287042072234,-0.38864195,-1.8687612,0.53637034
69287052000427,-0.2837134,-2.0184307,0.3882985
69287061928620,-0.17399116,-1.9454602,0.16938668
69287071856810,0.03426805,-1.6503819,-0.09586416
69287081785131,0.13227238,-1.5513123,-0.15445371
69287091713324,0.16156715,-1.545986,-0.02342618
69287101641526,0.19725351,-1.5395944,0.19175723
69287111569719,0.29365996,-1.3350637,0.42718068
69287121497912,0.43906853,-1.0367897,0.58324194
