UPTIMENANO,Mx,My,Mz
69286694596201,45.239426,-16.895077,5.622322
69286714458857,45.239426,-16.445076,5.622322
69286734315882,45.239426,-16.745077,5.322321
69286754172905,45.239426,-16.745077,5.322321
69286774029929,45.239426,-16.745077,5.322321
69286793886954,45.089424,-16.595078,5.0223217
69286813743977,45.089424,-16.595078,4.572321
69286833586103,45.089424,-16.595078,4.572321
69286853442744,45.089424,-16.595078,2.9223213
69286873299383,45.089424,-16.595078,2.1723213
69286893156023,45.239426,-16.595078,1.5723228
69286913012664,45.239426,-16.595078,-0.67767715
69286932867285,45.239426,-16.595078,-5.0276794
69286952723797,45.239426,-16.745077,-6.377678
69286972580438,45.239426,-16.745077,-7.427677
69286992436949,45.239426,-16.745077,-8.927677
69287012293589,45.239426,-16.745077,-8.927677
69287032150230,44.939423,-16.895077,-8.927677
69287052000426,44.189423,-16.895077,-10.277679
69287071856810,43.889427,-17.045078,-11.777679
69287091713323,43.739426,-17.495077,-12.827679
69287111569718,43.289425,-17.645077,-13.427681
69287131425602,41.939423,-18.095078,-14.47768
69287151281987,40.139427,-19.445078,-15.827679
69287171138370,40.739426,-20.045078,-16.27768
69287190994882,40.739426,-20.795078,-15.527679
69287210851267,40.739426,-21.095078,-15.22768
69287230707833,40.589424,-20.495077,-15.22768
69287250564345,40.589424,-20.495077,-15.22768
69287270420730,40.589424,-20.195078,-15.22768
69287290277113,40.589424,-20.195078,-15.22768
69287310133497,40.739426,-20.045078,-15.22768
69287329989882,40.739426,-19.745077,-14.47768
69287349842742,40.889427,-19.145077,-14.177681
69287369699126,40.889427,-18.695076,-14.177681
69287389555511,40.889427,-18.995077,-14.027679
69287409411894,41.189423,-18.845078,-14.027679
69287429272124,41.189423,-17.795078,-14.177681
69287449128637,41.789425,-17.045078,-14.177681
69287468985020,42.689423,-17.045078,-14.027679
69287488841532,42.389427,-16.595078,-13.577679
69287508697917,42.839424,-16.145077,-12.97768
69287528552170,43.889427,-15.995077,-12.22768
69287548408554,44.789425,-14.795076,-10.577679
69287568264939,44.939423,-13.5950775,-9.527679
69287588121322,45.389427,-12.395077,-8.027679
69287607977706,45.839424,-10.445078,-7.427677
69287627834091,46.739426,-9.395077,-4.127678
69287647686384,48.389427,-6.8450775,-4.427677
69287667542640,48.089424,-5.3450775,-3.9776802
