acc,time
9.788312194269947,82515751117306
9.788312194269947,82515851117306
9.753699958524992,82515951117306
9.818945542864025,82516051117306
9.747483979588806,82516151117306
9.702028817155208,82516251117306
9.800868214909656,82516351117306
9.758044091098352,82516451117306
9.771015625606239,82516551117306
9.759271656406892,82516651117306
9.797027267158082,82516751117306
9.769642763360276,82516851117306
9.71154261416596,82516951117306
9.71632556585786,82517051117306
9.780009038688329,82517151117306
9.728979098914413,82517251117306
9.772196190599264,82517351117306
9.784557957562878,82517451117306
9.779108433847378,82517551117306
9.818069505780594,82517651117306
9.703555129736419,82517751117306
9.827597673859811,82517851117306
9.803512436841133,82517951117306
9.806656921471665,82518051117306
9.792891758068201,82518151117306
9.752125521615255,82518251117306
9.933650538037293,82518351117306
9.725776353256194,82518451117306
9.7690734057101,82518551117306
9.828263603592331,82518651117306
9.787025241513614,82518751117306
9.857358955772918,82518851117306
9.766106937994529,82518951117306
9.858822164493212,82519051117306
9.777593930670305,82519151117306
9.859037382081993,82519251117306
9.769018294050417,82519351117306
9.845336300564856,82519451117306
9.758175935594549,82519551117306
9.775192528091683,82519651117306
9.793090164757254,82519751117306
9.842871990729472,82519851117306
9.76889868857099,82519951117306
9.787773847550033,82520051117306
9.748626491396399,82520151117306
9.816644037358785,82520251117306
9.760308680800339,82520351117306
9.790485885229288,82520451117306
9.819269339243926,82520551117306
9.768167122303668,82520651117306
9.727543417103885,82520751117306
9.72846034307749,82520851117306
9.778754191711002,82520951117306
9.847625992255058,82521051117306
9.720716377684695,82521151117306
9.727330214215629,82521251117306
9.836506656073922,82521351117306
9.840591003625477,82521451117306
9.78553922578593,82521551117306
9.702364822627919,82521651117306
9.769253950256898,82521751117306
9.79070884342027,82521851117306
9.688486866719334,82521951117306
9.801720891303297,82522051117306
9.693960341608038,82522151117306
9.81949536862102,82522251117306
9.704076762918305,82522351117306
9.802184741175694,82522451117306
9.840600615646837,82522551117306
9.65603333030613,82522651117306
9.739907409765168,82522751117306
9.73593950354636,82522851117306
9.742138919817737,82522951117306
9.736197360349378,82523051117306
9.772894641105271,82523151117306
9.77939749098364,82523251117306
9.678113125102461,82523351117306
9.761034791650294,82523451117306
9.708130629361724,82523551117306
9.75574062699544,82523651117306
9.858500795069755,82523751117306
9.695346550738112,82523851117306
9.800363123001752,82523951117306
9.726389429016502,82524051117306
9.784239080709341,82524151117306
9.704371202882742,82524251117306
9.669212642947269,82524351117306
9.83094163973832,82524451117306
9.755467369687565,82524551117306
9.793489394309777,82524651117306
9.759643761858955,82524751117306
9.80704347215835,82524851117306
9.86534739278836,82524951117306
9.73122495342242,82525051117306
9.739112730613932,82525151117306
9.745120645772682,82525251117306
9.760570906552624,82525351117306
9.719985194789738,82525451117306
9.753787196882843,82525551117306
9.77714895060138,82525651117306
9.894313847876768,82525751117306
9.68895242453109,82525851117306
9.75246579362334,82525951117306
9.848356597510294,82526051117306
9.75033587264028,82526151117306
9.724213948959934,82526251117306
9.77498207465285,82526351117306
9.692568354066001,82526451117306
9.809906382980149,82526551117306
9.749340839849497,82526651117306
9.846346242919605,82526751117306
9.717851614650977,82526851117306
9.833216979093976,82526951117306
9.764221242688354,82527051117306
9.822634798338541,82527151117306
9.790193440576335,82527251117306
9.77927770949882,82527351117306
9.768444710117395,82527451117306
9.891913488013266,82527551117306
9.819495068895744,82527651117306
9.761238825926869,82527751117306
9.768365766995402,82527851117306
9.90800101838496,82527951117306
10.094219332598596,82528051117306
10.12542509635004,82528151117306
9.822722325626817,82528251117306
10.133368785691239,82528351117306
10.163029746946794,82528451117306
10.010798241360737,82528551117306
10.084355101162055,82528651117306
10.58829681010575,82528751117306
10.439171192745539,82528851117306
10.168610478702998,82528951117306
9.10645931724274,82529051117306
9.694613374155049,82529151117306
9.411929378934056,82529251117306
9.458182818629624,82529351117306
13.460326303487792,82529451117306
8.641969996566951,82529551117306
9.77227129461139,82529651117306
10.066786363702366,82529751117306
9.635451912334712,82529851117306
13.021715872846556,82529951117306
11.901307764008102,82530051117306
9.368048235512815,82530151117306
5.517880663394064,82530251117306
6.102504861981619,82530351117306
16.219125028297285,82530451117306
21.437764682297505,82530551117306
10.554700805363396,82530651117306
9.796113728051969,82530751117306
8.064029835312681,82530851117306
9.918954752187869,82530951117306
12.92669881636852,82531051117306
10.064873789394467,82531151117306
10.51188953774527,82531251117306
6.04888676451273,82531351117306
5.093886993109163,82531451117306
20.48563637382437,82531551117306
14.426194896838648,82531651117306
11.398780245447389,82531751117306
8.53881099476198,82531851117306
6.3397220120253035,82531951117306
16.34455772945757,82532051117306
12.64805609657001,82532151117306
7.614569131334415,82532251117306
5.388436583713964,82532351117306
13.293304888527528,82532451117306
13.400992814516266,82532551117306
8.421470266922723,82532651117306
10.256436098881407,82532751117306
9.76057739128943,82532851117306
9.925245397943437,82532951117306
9.6165117849703,82533051117306
9.482710834203774,82533151117306
10.06949269379596,82533251117306
9.666279565444833,82533351117306
9.530833361922472,82533451117306
9.527355891991668,82533551117306
9.431229422008354,82533651117306
9.895264318073327,82533751117306
9.69320538366319,82533851117306
9.669106768664792,82533951117306
9.75957165239132,82534051117306
9.685811298937544,82534151117306
9.697750484976801,82534251117306
9.561244151896403,82534351117306
9.700972335904018,82534451117306
9.626583910964975,82534551117306
9.775357215149484,82534651117306
9.60099798708073,82534751117306
9.78386785743548,82534851117306
9.675446311267567,82534951117306
9.814235713264516,82535051117306
9.876661120767352,82535151117306
9.760076720921635,82535251117306
9.733860135348564,82535351117306
9.770840750462156,82535451117306
9.738810022314755,82535551117306
9.77978647620814,82535651117306
9.821112200279227,82535751117306
9.80808486542206,82535851117306
9.830505281589085,82535951117306
9.78760601307134,82536051117306
9.736964790728136,82536151117306
9.807900877366619,82536251117306
9.760084508213788,82536351117306
9.779113470111914,82536451117306
9.787332540363312,82536551117306
9.706057763771893,82536651117306
9.850370406263,82536751117306
9.725188474989709,82536851117306
9.778848921975065,82536951117306
9.733298343512743,82537051117306
9.768384373839647,82537151117306
9.727263461248615,82537251117306
9.760225743225117,82537351117306
9.731102938249805,82537451117306
9.784438859930479,82537551117306
9.79310511514407,82537651117306
9.798730160914952,82537751117306
9.802836763496702,82537851117306
9.737395073329514,82537951117306
9.784989762940764,82538051117306
9.789992999838068,82538151117306
9.77205970155204,82538251117306
9.835071297250241,82538351117306
9.753055681114056,82538451117306
9.8281953662326,82538551117306
9.744826179792708,82538651117306
9.800787774736056,82538751117306
9.827074683707613,82538851117306
9.73949701040477,82538951117306
9.793210613033164,82539051117306
9.725961987413763,82539151117306
9.793819490587694,82539251117306
9.727081147337973,82539351117306
9.767420027294673,82539451117306
9.711101336455537,82539551117306
9.726228683234549,82539651117306
9.703800993226789,82539751117306
9.751348491976271,82539851117306
9.836196985412382,82539951117306
9.745476844126133,82540051117306
9.82821997162272,82540151117306
9.738271945002392,82540251117306
9.74422862790047,82540351117306
9.850263307926742,82540451117306
9.696177006789553,82540551117306
9.777836647157908,82540651117306
9.728581393222354,82540751117306
9.82994744019085,82540851117306
9.73095580195284,82540951117306
9.834816986063542,82541051117306
9.771070615722088,82541151117306
9.843496104084508,82541251117306
9.763277606476933,82541351117306
9.787902102451751,82541451117306
9.812519283141057,82541551117306
9.692736810515585,82541651117306
9.822793970588299,82541751117306
9.749820693132287,82541851117306
9.767571215597416,82541951117306
9.775956441730251,82542051117306
9.76862178388158,82542151117306
9.797051247175952,82542251117306
9.774099392752033,82542351117306
9.747653780011717,82542451117306
9.782075885285451,82542551117306
9.821656837611087,82542651117306
9.768581220934665,82542751117306
9.826947823320147,82542851117306
9.775192396622264,82542951117306
9.753664509713573,82543051117306
9.780008905604378,82543151117306
9.767524660558003,82543251117306
9.786930640146249,82543351117306
9.732108867750577,82543451117306
9.77247359900273,82543551117306
9.712683444712475,82543651117306
9.735108574045745,82543751117306
9.79052102449641,82543851117306
9.797932348430487,82543951117306
9.806319967303708,82544051117306
9.772076000277586,82544151117306
9.764065026768124,82544251117306
9.76366225082206,82544351117306
9.762269547929098,82544451117306
9.806254718545468,82544551117306
9.782195363361502,82544651117306
9.87743059594422,82544751117306
9.730973093723197,82544851117306
9.79850327128554,82544951117306
9.822381404792722,82545051117306
9.789138747910457,82545151117306
9.779411093315339,82545251117306
9.810137247353211,82545351117306
9.827815672568308,82545451117306
9.78817670076437,82545551117306
9.789737949082856,82545651117306
9.724647659449513,82545751117306
9.773114628455819,82545851117306
9.794257891169673,82545951117306
9.734809157092137,82546051117306
9.739565250885375,82546151117306
9.768033603841499,82546251117306
9.777076558673727,82546351117306
9.744715731471567,82546451117306
9.73463385224356,82546551117306
9.76141005632821,82546651117306
9.768680537440156,82546751117306
9.79388441877669,82546851117306
9.786428812996537,82546951117306
9.779214511562156,82547051117306
9.77385546406645,82547151117306
9.799649317837162,82547251117306
9.722920753773373,82547351117306
9.820450565949736,82547451117306
9.845827849139138,82547551117306
9.824736097901106,82547651117306
9.740278491872218,82547751117306
9.77264722464795,82547851117306
9.881874804480283,82547951117306
9.76874919656147,82548051117306
9.80769425524371,82548151117306
9.816228428590163,82548251117306
9.74021711329525,82548351117306
9.750336437422895,82548451117306
9.721304298191113,82548551117306
9.785329363158707,82548651117306
9.848953612046948,82548751117306
9.740039111872795,82548851117306
9.753066036285572,82548951117306
9.761104037185792,82549051117306
9.702352986182763,82549151117306
9.741850496042968,82549251117306
9.829191498533493,82549351117306
9.788730484700656,82549451117306
9.773259219158149,82549551117306
9.86416467837252,82549651117306
9.755929484764513,82549751117306
9.77184948417522,82549851117306
9.810777274492313,82549951117306
9.741305549377598,82550051117306
9.734463996677805,82550151117306
9.801533392741296,82550251117306
9.852258288627528,82550351117306
9.717279915850598,82550451117306
9.740588500910334,82550551117306
9.729789737333313,82550651117306
9.775714688737475,82550751117306
9.842723487401592,82550851117306
9.964469680271883,82550951117306
9.891594043898492,82551051117306
9.899467551569717,82551151117306
9.96045217417934,82551251117306
9.863980875088483,82551351117306
10.032893568170392,82551451117306
10.127168598584143,82551551117306
10.581314208852158,82551651117306
10.061007830447055,82551751117306
10.106037693119875,82551851117306
9.826495988863961,82551951117306
10.935236661596162,82552051117306
9.837359776304424,82552151117306
15.289870341091198,82552251117306
13.993352232722787,82552351117306
8.502357003087377,82552451117306
7.7971748828469245,82552551117306
10.4921444890429,82552651117306
14.361226852184963,82552751117306
15.876401207740638,82552851117306
7.799712594370925,82552951117306
4.893394117118415,82553051117306
6.920523504840625,82553151117306
7.411002227141008,82553251117306
5.2436914122595075,82553351117306
10.887629285445637,82553451117306
9.647826301065564,82553551117306
11.165621131696437,82553651117306
13.370081777504225,82553751117306
17.108816393974042,82553851117306
11.389596119812163,82553951117306
2.4276219343126746,82554051117306
22.371942698349596,82554151117306
14.015708577177657,82554251117306
12.63506812090824,82554351117306
9.338000731203694,82554451117306
8.588202728037285,82554551117306
11.460710924619926,82554651117306
13.711913610864338,82554751117306
11.884668002236822,82554851117306
7.4451597254988116,82554951117306
3.6463591364205876,82555051117306
14.49783740844856,82555151117306
14.672512156168057,82555251117306
11.222696122841905,82555351117306
8.82860568630109,82555451117306
9.500165204072394,82555551117306
10.112970498976802,82555651117306
10.053891852757838,82555751117306
9.311109279131434,82555851117306
9.644337871848348,82555951117306
9.548756060775721,82556051117306
10.013994306264978,82556151117306
9.466307909227785,82556251117306
9.599049868373271,82556351117306
9.560332415650004,82556451117306
9.780576987884457,82556551117306
9.63378764856909,82556651117306
9.684536244333847,82556751117306
9.695306533789251,82556851117306
9.669240550521442,82556951117306
9.696622794424453,82557051117306
9.628614772979853,82557151117306
9.573033642817327,82557251117306
9.66662274188577,82557351117306
9.761796668490112,82557451117306
9.802206816091873,82557551117306
9.777872524100289,82557651117306
9.776544857342602,82557751117306
9.756227820372587,82557851117306
9.689116244005582,82557951117306
9.740152140129734,82558051117306
9.774804883189509,82558151117306
9.83904403597632,82558251117306
9.705841674346422,82558351117306
9.8472082102199,82558451117306
9.670222377574921,82558551117306
9.769659705088575,82558651117306
9.819386903862233,82558751117306
9.785535181012202,82558851117306
9.793816581459847,82558951117306
9.803020929130446,82559051117306
9.727343595525435,82559151117306
9.823393230282882,82559251117306
9.773972060407326,82559351117306
9.73874022632287,82559451117306
9.777451157739314,82559551117306
9.730568943905759,82559651117306
9.75568537906865,82559751117306
9.821900060771053,82559851117306
9.77167771236438,82559951117306
9.791429416617142,82560051117306
9.698472644838857,82560151117306
9.767481273354022,82560251117306
