acc,time
9.889598155610708,670212030038
9.889598155610708,670312030038
9.796700824419506,670412030038
9.75541264144955,670512030038
9.7088134942665,670612030038
9.679912576750771,670712030038
9.775367605045423,670812030038
9.936354904013937,670912030038
9.62114804552028,671012030038
9.742715064592717,671112030038
9.76808523303446,671212030038
9.817427008263643,671312030038
9.645553409147585,671412030038
9.735605181970234,671512030038
9.838287590160292,671612030038
9.822859957168909,671712030038
9.728703861066156,671812030038
9.740153569537604,671912030038
9.867776552173403,672012030038
9.693391650263315,672112030038
9.602700328423955,672212030038
9.813569128717894,672312030038
9.870278591233463,672412030038
9.73800530589509,672512030038
9.704432204390415,672612030038
9.73783664350901,672712030038
9.814010173533912,672812030038
9.736465760261877,672912030038
9.623137226864255,673012030038
9.836023729163296,673112030038
9.787935391783265,673212030038
9.666445378144203,673312030038
9.717541526633005,673412030038
9.693149522780555,673512030038
9.763969764321395,673612030038
9.655279498702775,673712030038
9.945162738447909,673812030038
9.825649294573171,673912030038
9.685844086441604,674012030038
9.589410510854094,674112030038
9.694008402495033,674212030038
9.748275490420458,674312030038
9.810620892848199,674412030038
9.710888118102982,674512030038
9.853890586014215,674612030038
9.860323749689382,674712030038
9.695925253667822,674812030038
9.664891557097835,674912030038
9.725145428839614,675012030038
9.773539874964083,675112030038
9.6995853509983,675212030038
9.71357988537559,675312030038
9.755563645700859,675412030038
9.742022681341338,675512030038
9.75588221927709,675612030038
9.697279036595527,675712030038
9.87330553876263,675812030038
9.705078824689858,675912030038
9.823269884214351,676012030038
9.670894925804731,676112030038
9.762114828512413,676212030038
9.765136279860272,676312030038
9.648815509096252,676412030038
9.79692788534658,676512030038
9.811632433885732,676612030038
9.76214583682287,676712030038
9.6851396424267,676812030038
9.821037929650391,676912030038
9.80518433175801,677012030038
9.727529970670563,677112030038
9.762722222383506,677212030038
9.82340465110686,677312030038
9.905729673988935,677412030038
9.740559038165799,677512030038
9.677357294699908,677612030038
9.811756264256413,677712030038
9.805404391152903,677812030038
9.61598726460908,677912030038
9.735040411416193,678012030038
9.862074718206909,678112030038
9.88738691309896,678212030038
9.76366851150921,678312030038
9.821300774130568,678412030038
9.848532142375074,678512030038
9.69096795372067,678612030038
9.737016312130889,678712030038
9.766616827714406,678812030038
9.836002120918986,678912030038
9.880767008627537,679012030038
9.734441257389724,679112030038
9.835074623148216,679212030038
9.811706042566396,679312030038
9.718472110081457,679412030038
9.765834105382565,679512030038
9.892216878891098,679612030038
9.903612365275777,679712030038
9.734734482943837,679812030038
9.6511660429603,679912030038
9.748352248479682,680012030038
9.723214677662575,680112030038
9.777031942987218,680212030038
9.73696934016853,680312030038
9.890118186112133,680412030038
9.806658597568422,680512030038
9.677837840354773,680612030038
9.736579862417337,680712030038
9.73876094784139,680812030038
9.83247874213206,680912030038
9.689588026950464,681012030038
9.854045106557972,681112030038
9.796203000051337,681212030038
9.699809040299211,681312030038
9.676477865817144,681412030038
9.770511553066212,681512030038
9.734171167420365,681612030038
9.828909551710007,681712030038
9.707382688008849,681812030038
9.789542675555621,681912030038
9.89764667497565,682012030038
9.665022809496913,682112030038
9.747530053716309,682212030038
9.780790183697663,682312030038
9.805004557657893,682412030038
9.698953529338334,682512030038
9.775381672867072,682612030038
9.79856789623905,682712030038
9.85059826181609,682812030038
9.669568644600165,682912030038
9.809650454101673,683012030038
9.785967766432815,683112030038
9.750262600851759,683212030038
9.731603768351201,683312030038
9.807241920517551,683412030038
9.823875702211332,683512030038
9.786018997660001,683612030038
9.71556484971622,683712030038
9.84449658161944,683812030038
9.885924872769612,683912030038
9.721933668838464,684012030038
9.572806663062451,684112030038
9.676449122164044,684212030038
9.581441033517043,684312030038
9.615456972236,684412030038
9.637356498164223,684512030038
9.681527444555336,684612030038
9.732924997316127,684712030038
9.586852719642149,684812030038
9.564189867702453,684912030038
9.663123901033595,685012030038
9.571972839845074,685112030038
9.516076738667119,685212030038
9.643240668934808,685312030038
9.991039465439648,685412030038
11.076117202476524,685512030038
10.340212270088603,685612030038
10.021264954367643,685712030038
8.783852539568878,685812030038
11.848061411836513,685912030038
18.943249807807213,686012030038
9.59924159888863,686112030038
8.728977887591249,686212030038
9.098970487263156,686312030038
9.091313857548814,686412030038
13.09842683554952,686512030038
12.535348252996283,686612030038
12.691247512015675,686712030038
8.510506375386854,686812030038
6.077236050331665,686912030038
24.38469739508105,687012030038
11.4301318660977,687112030038
8.631571995546027,687212030038
8.863730783992814,687312030038
13.461058937211165,687412030038
11.162598902704486,687512030038
15.199537805203427,687612030038
12.121975497051787,687712030038
8.138074086666272,687812030038
10.7952898526206,687912030038
17.81284640316126,688012030038
7.143003130891894,688112030038
11.698340388288525,688212030038
8.337485177175278,688312030038
8.972120011225524,688412030038
9.727724255832417,688512030038
9.777102750702621,688612030038
11.539760152564481,688712030038
7.713705961547932,688812030038
9.14744463396792,688912030038
10.676949336752768,689012030038
10.828629317149833,689112030038
9.937455092161438,689212030038
9.53118742733237,689312030038
9.427586052423573,689412030038
10.41327364816083,689512030038
10.766043151354078,689612030038
9.31651722785114,689712030038
9.97484370520667,689812030038
9.792544426277592,689912030038
9.890230693993637,690012030038
9.987853477369818,690112030038
9.841055955057445,690212030038
9.984213698972573,690312030038
9.884349334289794,690412030038
9.873528515480848,690512030038
9.926158224484892,690612030038
9.864177345258945,690712030038
9.953699259341015,690812030038
9.784842847166075,690912030038
9.700247449829961,691012030038
9.904538491278544,691112030038
9.67399724315235,691212030038
9.702671200094539,691312030038
9.839994918762677,691412030038
9.660745098519618,691512030038
9.730934404468595,691612030038
9.783195247001233,691712030038
9.686603159107658,691812030038
9.772866712595354,691912030038
9.686490688285875,692012030038
9.702363519304079,692112030038
9.904507782793502,692212030038
9.722832403974984,692312030038
9.794876886600699,692412030038
9.845079286442258,692512030038
9.622914017601776,692612030038
9.787668363706368,692712030038
9.693450271188102,692812030038
9.855911362059262,692912030038
9.94168180664765,693012030038
9.713141475658853,693112030038
9.800668565377041,693212030038
9.866440766967948,693312030038
9.808258584819372,693412030038
9.816617155699795,693512030038
9.79470401059033,693612030038
9.8618543630935,693712030038
9.819118669086073,693812030038
9.712212616862994,693912030038
9.831059159406857,694012030038
9.672204527518142,694112030038
9.678638241887601,694212030038
9.785118917072888,694312030038
9.624824656541877,694412030038
9.767912494812668,694512030038
9.750642971778502,694612030038
9.650525910507644,694712030038
9.86730755654712,694812030038
9.615751711610397,694912030038
9.778663057846378,695012030038
9.953151865088318,695112030038
9.76011417869415,695212030038
9.673744806508727,695312030038
9.763909097177702,695412030038
9.633301078067372,695512030038
9.880009728363257,695612030038
9.612431942742472,695712030038
9.940602282209271,695812030038
9.731173834323142,695912030038
9.820362549561597,696012030038
9.905937295017125,696112030038
9.77349587886542,696212030038
9.551288787278608,696312030038
9.819934604584589,696412030038
9.68517567955242,696512030038
9.846468071572776,696612030038
9.796007833090242,696712030038
9.694461348225891,696812030038
9.838195636805747,696912030038
9.692927100384695,697012030038
9.69979373050084,697112030038
9.79814817621545,697212030038
9.716334168030098,697312030038
9.694080969046986,697412030038
9.875872924235686,697512030038
9.669317145149671,697612030038
9.778677196680164,697712030038
9.74192727516741,697812030038
9.656105863460658,697912030038
10.396701463184144,698012030038
9.70387090376179,698112030038
9.96908041607422,698212030038
9.700176940535657,698312030038
9.746790622748506,698412030038
9.851015011517694,698512030038
9.782986025276712,698612030038
9.648836628708874,698712030038
9.873186655178602,698812030038
9.627030592684644,698912030038
