UPTIMENANO,P
68928943907241,1012.90094
68929043724092,1012.9078
68929143510417,1012.9116
68929243205168,1012.9186
68929342594667,1012.9219400000001
68929442197842,1012.92706
68929543907243,1012.92706
68929641312616,1012.93225
68929740793691,1012.93567
68929842319944,1012.94977
68929940091617,1012.9458599999999
68930039664266,1012.94745
68930139908467,1012.9577
68930238748516,1012.9736300000001
68930338199067,1012.9876
68930438229592,1013.0051
68930537252791,1013.0199
68930636947540,1013.0285
68930736794915,1013.04034
68930836275990,1013.0523
68930935909689,1013.0744
68931035512864,1013.1
68931135024465,1013.12036
68931234383440,1013.15436
68931333895039,1013.1662
68931433528740,1013.1867
68931533192965,1013.20374
68931632704564,1013.21185
68931732246689,1013.2186
68931831788803,1013.2283
68931931330928,1013.2521
68932030873053,1013.2674
68932130506754,1013.2825
68932229987829,1013.2995
68932329529954,1013.3148
68932429072079,1013.3335599999999
68932528553154,1013.3541
68932628095279,1013.36945
68932727637404,1013.3846
68932827087955,1013.4016
68932926599554,1013.4152
68933028003707,1013.4335
68933125775380,1013.4505
68933225256455,1013.4691
68933325989056,1013.48615
68933424462805,1013.4942
68933524035456,1013.5112
68933624401757,1013.5349
68933723150232,1013.55365
68933823180757,1013.5689
68933922844982,1013.5826
68934022570257,1013.6064
68934128919464,1013.6213
68934221929233,1013.64185
68934321471358,1013.6549699999999
68934421166109,1013.6618
68934520708234,1013.6751
68934620250359,1013.69214
68934719761958,1013.7071
68934819304066,1013.7218
68934918785141,1013.74225
68935018418842,1013.7593400000001
68935117930441,1013.795
68935217472566,1013.812
68935316984167,1013.824
68935416465242,1013.8478
68935515976843,1013.8609
68935615488442,1013.8792
68935714938991,1013.8944
68935814572692,1013.9081
68935914236917,1013.92804
68936013748516,1013.9484
68936113351691,1013.9654
68936215610544,1013.98413
68936312466467,1013.9973
68936412069642,1014.0177
68936513748519,1014.0378
68936611214942,1014.05646
68936710879167,1014.0735
68936812283320,1014.0799599999999
68936910085519,1014.0936
68937009658168,1014.1175
68937109505543,1014.1362
68937208772942,1014.1617
68937308315067,1014.17664
68937408070868,1014.1936599999999
68937507582467,1014.2102
68937607216168,1014.2306
68937706788817,1014.2476
68937806330928,1014.2611699999999
68937906117253,1014.27094
68938005873052,1014.28406
68938105384653,1014.29584
68938204926778,1014.31287
68938304407853,1014.3333
68938403644728,1014.34796
68938503431053,1014.3717
68938603431054,1014.39185
68938702881603,1014.4083
68938802484778,1014.4269400000001
68938901996379,1014.4883
68939001630078,1014.5087
68939101385879,1014.5205
68939200744854,1014.5405
68939300317505,1014.55536
68939401233256,1014.5689
68939499493329,1014.58246
68939599065980,1014.59235
68939699584905,1014.6110000000001
68939798211280,1014.6259
68939897753405,1014.64795
68939997448156,1014.6735
68940096898705,1014.6956
68940196471356,1014.7141
68940295982957,1014.7380400000001
68940395525082,1014.75464
68940495097733,1014.78
68940594609332,1014.7933300000001
68940694120933,1014.8136599999999
68940793693565,1014.8341
68940893235690,1014.8477
68940992899915,1014.8679
68941092533616,1014.8799
68941191953641,1014.89636
68941291465242,1014.91
68941390946317,1014.9267
68941490457918,1014.9418
68941590091619,1014.9605
68941689664268,1014.9775400000001
68941789175869,1014.9894400000001
68941888901144,1015.0065
68941988412745,1015.02136
68942087832770,1015.0413
68942187374895,1015.05664
68942286886494,1015.06647
68942386367569,1015.08514
68942486031794,1015.10895
68942585665493,1015.1257300000001
68942685268668,1015.1423300000001
68942784749743,1015.1794
68942886764396,1015.1998
68942983925569,1015.2168
68943083162444,1015.2355
68943185177097,1015.2506
68943282979296,1015.2574
68943382551945,1015.2795
68943483162446,1015.2928
68943581605669,1015.3093
68943681056220,1015.3227
68943781086728,1015.33777
68943880262553,1015.3509
68943979774152,1015.36255
68944079377327,1015.3745
68944178919452,1015.388
68944278461577,1015.4100300000001
68944377912126,1015.43225
68944477576351,1015.44714
68944577057426,1015.4655
68944676538501,1015.4808300000001
68944776080626,1015.4923
68944875775375,1015.5093400000001
68944975195400,1015.5296599999999
68945074768049,1015.5433
68945174249124,1015.5597
68945273699673,1015.5729
68945373333374,1015.595
68945472906023,1015.6192
68945572356574,1015.6324
68945671868173,1015.6613
68945771410298,1015.68146
68945870891373,1015.7071
68945970402974,1015.7253400000001
68946069945099,1015.7495
68946169456700,1015.76996
68946269059875,1015.78156
68946369304076,1015.7985
68946468144125,1015.8132300000001
68946567716774,1015.8457
68946669029351,1015.8592
68946767014689,1015.8687
68946866434714,1015.8836699999999
68946966739965,1015.904
68947065702114,1015.9125
68947165213715,1015.92444
68947264969516,1015.9398
68947364725315,1015.9546
68947464053766,1015.9694
68947563626415,1015.98926
68947663229590,1016.0063
68947762954865,1016.02155
68947862405416,1016.0469400000001
68947962252791,1016.0623
68948061825440,1016.0809300000001
68948161275991,1016.0963
68948260757066,1016.1130400000001
68948360360241,1016.1351
68948459902366,1016.1518
68948559383441,1016.1739
68948658925566,1016.1993
68948758345591,1016.2178
68948857887716,1016.2326
68948957460367,1016.2513
68949057155118,1016.26636
68949156544617,1016.2816
68949256208842,1016.30725
68949355812017,1016.3293
68949455323618,1016.3393599999999
68949555018369,1016.3546
68949654438394,1016.3728
68949754285751,1016.3793
68949855903578,1016.398
68949953308951,1016.4063
68950052881600,1016.425
68950154560477,1016.4449
68950251996376,1016.4602
68950351507975,1016.48065
68950452393202,1016.518
68950550744851,1016.5334
68950650378552,1016.5449
68950750256453,1016.5585
68950849493328,1016.56836
68950949127029,1016.5854
68951048699678,1016.5955
