UPTIMENANO,Gx,Gy,Gz
68920903215408,-0.10528159,0.1887971,-0.07296098
68920913143473,-0.10315106,0.16376339,-0.10172312
68920923071666,-0.101553164,0.16589391,-0.09746206
68920932990640,-0.12871742,0.12701176,-0.08467889
68920942918705,-0.1500227,0.041790605,-0.06869992
68920952846642,-0.117532134,-0.039169494,-0.042600945
68920962774576,-0.039235197,-0.1169338,-0.019697756
68920972702641,0.053975444,-0.2080139,-0.009045111
68920982630578,0.12534817,-0.29856136,0.0010749011
68920992558640,0.14878398,-0.35768357,0.0021401655
68921002486577,0.12801132,-0.37046674,-0.01596933
68921012414514,0.08966181,-0.335313,-0.04206831
68921022342576,0.04864912,-0.29216978,-0.077222034
68921032270513,0.022550141,-0.2708645,-0.109179966
68921042198450,0.022017509,-0.2708645,-0.12143051
68921052134186,0.027876463,-0.2772561,-0.116104186
68921062062251,0.025745934,-0.2793866,-0.10704944
68921071990316,0.010299601,-0.2660708,-0.09160311
68921081918378,-0.0062119984,-0.25701606,-0.079352565
68921091846443,-0.022723598,-0.24103712,-0.077222034
68921101774508,-0.031778347,-0.2191992,-0.07455888
68921111702570,-0.022723598,-0.20854655,-0.065504126
68921121630635,-0.0024835728,-0.15528332,-0.055384118
68921131558700,0.0076364395,-0.08923693,-0.046862002
68921141483432,-0.005679366,-0.08018218,-0.050057795
68921151411497,-0.02804992,-0.09509588,-0.06603676
68921161339434,-0.039235197,-0.1169338,-0.08041783
68921171267496,-0.03816993,-0.13717383,-0.087342046
68921181195561,-0.026452024,-0.149957,-0.079352565
68921191123498,-0.011005688,-0.15901175,-0.06763466
68921201051560,-0.007809895,-0.17765388,-0.06763466
68921210979625,-0.029115185,-0.21067707,-0.07881993
68921220907562,-0.06639944,-0.24210237,-0.086276785
68921230833966,-0.085574195,-0.2543529,-0.061243072
68921240761903,-0.06160575,-0.2692666,-0.018632492
68921250689968,-0.012070953,-0.3006919,0.010662282
68921260617902,0.035333313,-0.371532,0.011727545
68921270545839,0.049714383,-0.51907116,-0.033013564
68921280473904,0.059301764,-0.76674515,-0.109179966
68921290401838,0.12641342,-1.0746065,-0.165639
68921300329775,0.25211462,-1.5635629,-0.10385364
