UPTIMENANO,Gx,Gy,Gz
81577892307415,-0.525567,0.20554787,-0.48974133
81577902234328,-0.62090814,0.19276468,-0.44713074
81577912161241,-0.67044294,0.14269726,-0.29479793
81577922088279,-0.65073556,0.09795614,-0.09079978
81577932015192,-0.56444913,0.053747673,0.08496886
81577941942105,-0.4339542,0.04416029,0.17391844
81577951872191,-0.29227403,0.11659828,0.18350582
81577961799232,-0.17988865,0.23910369,0.1616679
81577971726273,-0.11490752,0.3301838,0.13130786
81577981653311,-0.07123168,0.35202172,0.09295834
81577991580352,-0.019033717,0.32432485,0.03756459
81578001507393,0.02570739,0.27692056,-0.03114497
81578011434431,0.013456848,0.22951631,-0.09399557
81578021361472,-0.061111663,0.17785099,-0.14832406
81578031288385,-0.1788234,0.121924594,-0.20584834
81578041215423,-0.30452457,0.10860879,-0.27082947
81578051142464,-0.39986575,0.12085933,-0.3043853
81578061069505,-0.42170367,0.06386768,-0.29692847
81578070998335,-0.34979832,-0.045321923,-0.26284
81578080925376,-0.19853078,-0.16676207,-0.22342521
81578090852417,-0.03714321,-0.30151802,-0.20318519
81578100779455,0.028903183,-0.38620657,-0.22449046
81578110706496,-0.015305293,-0.3920655,-0.27242738
81578120633665,-0.089873806,-0.38301077,-0.2697642
81578130560703,-0.16390969,-0.43680662,-0.19093464
81578140487744,-0.21610765,-0.8421397,0.005606656
81578150414785,-0.17829075,-1.332694,0.2708575
81578160339799,-0.024892671,-1.5350943,0.3800471
81578170266840,0.2323687,-1.5489427,0.37578607
81578180193881,0.45820478,-1.4280351,0.26659644
81578190120919,0.53437114,-1.0131147,0.14994998
81578200047960,0.34049305,-0.3089749,0.18403845
81578209975001,-0.056850605,0.47825554,0.42532086
81578219902039,-0.3844194,0.7834538,0.75874865
81578229829080,-0.6203755,0.45215657,1.0820564
81578239756121,-0.6768345,-0.27861485,1.2951094
81578249683159,-0.47869533,-1.1436095,1.3025662
81578259610200,-0.11224436,-1.7667893,0.93451726
81578269537113,0.2558045,-2.0288444,0.3118702
81578279464328,0.5311754,-2.079977,0.09934992
81578289391241,0.5998849,-2.1534803,0.24156272
81578299318282,0.57272065,-2.1050107,0.36939445
81578309245320,0.5636659,-1.7417556,0.4013524
81578319172361,0.56579643,-1.3263024,0.36566603
81578329099274,0.60254806,-1.260256,0.31293544
81578339026312,0.680845,-1.6096628,0.27778172
81578348953353,0.8060136,-2.1513498,0.27352068
81578358880394,0.97379273,-2.6834493,0.28949964
81578368804463,1.1639425,-3.0371172,0.31080493
81578378731376,1.3189384,-2.9487002,0.2921628
81578388658417,1.3397111,-2.4597437,0.21439849
81578398585455,1.176193,-2.020855,0.1403626
81578408512368,0.91786635,-1.4935489,0.08922991
81578418439409,0.6238534,-0.744668,0.050347764
81578428366447,0.36020043,0.0707919,0.04395618
81578438293360,0.17164862,0.7696054,0.07431621
81578448220401,0.063524276,1.2590945,0.15367842
81578458137674,-0.017968453,1.4540378,0.25168273
81578468064587,-0.10318961,1.3341956,0.30175018
81578477991500,-0.1607139,1.0327257,0.31666386
