UPTIMENANO,P
69331096362426,1012.9721
69331195507725,1012.9709
69331296485017,1012.9679
69331394165115,1012.9757
69331493554614,1012.9728
69331594043015,1012.9728
69331691967313,1012.97
69331791265237,1012.9686
69331891906262,1012.9669
69331989738985,1012.96063
69332089036910,1012.9593
69332189738985,1012.95953
69332287358033,1012.9619
69332386564382,1012.96216
69332487358033,1012.96136
69332584946555,1012.95996
69332683969755,1012.95825
69332784702355,1012.95844
69332882443503,1012.96454
69332982748753,1012.9683
69333082290878,1012.97406
69333181863527,1012.97784
69333280826244,1012.9817
69333380154694,1012.98505
69333479269468,1012.98944
69333578872642,1012.99005
69333677987417,1012.98865
69333777193766,1012.9942
69333876461165,1013.0084
69333978262142,1013.0084
69334074995964,1013.0021
69334173622337,1012.99915
69334272279236,1012.99976
69334372065561,1013.0036
69334471210860,1013.0124
69334570417209,1013.0162
69334667547856,1013.02545
69334766265805,1013.01874
69334865075329,1013.0191
69334963976428,1013.023
69335062969102,1013.02124
69335161595475,1013.01324
69335260680416,1013.0141
69335359459415,1013.016
69335458329989,1013.0165
69335558238414,1013.01855
69335657994214,1013.0242
69335758329989,1013.0191
69335857750013,1013.0285
69335957170038,1013.0286
69336055887986,1013.0307
69336155277486,1013.02765
69336254636460,1013.02765
69336354758560,1013.01935
69336456101663,1013.018
69336556467962,1013.0168
69336655180138,1013.0171
69336754508587,1013.0176
69336853592836,1013.0215
69336953287587,1013.0202
69337052554986,1013.02405
69337151608711,1013.0229
69337250876110,1013.0247
69337350906635,1013.02515
69337450174036,1013.02686
69337549807735,1013.03766
69337649014086,1013.03766
69337749288811,1013.0346
69337848403586,1013.03125
69337947823611,1013.02826
69338047213112,1013.03
69338146663661,1013.03406
69338246114212,1013.03577
69338345534237,1013.0374
69338444954262,1013.03937
69338544465861,1013.0378
69338643855360,1013.0378
69338743336435,1013.0469
69338842695410,1013.0523
69338942023861,1013.0506
69339041596510,1013.04724
69339141077585,1013.05786
69339240589184,1013.0545
69339340039735,1013.06476
69339439520810,1013.0595
69339539062935,1013.0595
69339638635571,1013.055
69339738269272,1013.0656
69339837780871,1013.0656
69339937384046,1013.06396
69340036956697,1013.0656
69340136437772,1013.0691
69340235949373,1013.0709
69340335491498,1013.0675
69340435186249,1013.06396
69340534667324,1013.06226
69340634239975,1013.06396
69340735369402,1013.0675
69340833446325,1013.0691
69340933049500,1013.0726
69341033965251,1013.06903
69341132316900,1013.076
69341232042175,1013.0778
69341335308354,1013.08453
69341431218001,1013.08453
69341531340102,1013.08966
69341630790651,1013.093
69341730302252,1013.0947
69341829966477,1013.0947
69341929325452,1013.09644
69342028989677,1013.093
69342128531802,1013.1072
69342228104453,1013.1139
69342327616052,1013.1201
69342427249753,1013.12866
69342526669778,1013.1405
69342626303459,1013.161
69342725876108,1013.1712
69342825479283,1013.18317
69342924929832,1013.2037
69343024502483,1013.2172
69343123953034,1013.2218
69343223586733,1013.23364
69343323189908,1013.24524
69343422640457,1013.26227
69343522243632,1013.2793
69343621755231,1013.2947
69343721358406,1013.3304
69343820839481,1013.3577
69343923037284,1013.3747
69344020076357,1013.39514
69344119618482,1013.41046
69344221144735,1013.42194
69344318763782,1013.4473
69344418366957,1013.47284
69344519221658,1013.488
69344617512257,1013.50616
69344717115432,1013.5281
69344817176483,1013.55023
69344916413358,1013.5656
69345016016533,1013.5738
69345115680758,1013.5892
69345215222883,1013.60406
69345314765008,1013.62256
69345414123983,1013.6396
69345513696632,1013.65497
69345613391371,1013.6716
69345712994546,1013.6898
69345812109321,1013.71576
69345911712496,1013.72906
69346011895647,1013.7461
69346111315672,1013.763
69346210918847,1013.80164
69346310460972,1013.8153
69346410125197,1013.83575
69346509667322,1013.84766
69346609087347,1013.8591
69346708629472,1013.87274
69346808202123,1013.87946
69346907652672,1013.89813
69347007194797,1013.91125
69347107591622,1013.9265
69347206462197,1013.93976
69347306034848,1013.9636
69347406797973,1013.98016
69347505027522,1013.99384
69347604539121,1014.0091
69347705210672,1014.02606
69347803775995,1014.0358
69347903409696,1014.0614
69348003440221,1014.07794
69348103134972,1014.0984
69348202249747,1014.11554
69348301608722,1014.13043
69348401517147,1014.1508
69348505943276,1014.16223
69348600448758,1014.17926
69348700509809,1014.19434
69348800021410,1014.2046
69348899594059,1014.2214
69348999075134,1014.23804
69349098617259,1014.25507
69349198250960,1014.2716
69349297884659,1014.2834
69349397365734,1014.2987
69349496846809,1014.31573
69349596327884,1014.32886
69349695992109,1014.34766
69349795564758,1014.36774
69349895076359,1014.3812
69349994679534,1014.4001
69350094160609,1014.4349
69350193763784,1014.4537
69350293305909,1014.47577
69350392573308,1014.4911
69350492298583,1014.50934
69350594710060,1014.5279
69350691779657,1014.5568
69350791352308,1014.5735
69350892420685,1014.59357
69350990375508,1014.61206
69351089917633,1014.627
69351190467084,1014.644
69351289154509,1014.6627
69351388635584,1014.67926
69351488299809,1014.6946
69351587933495,1014.715
69351687414570,1014.7389
69351786834595,1014.7588
69351886498820,1014.7758
69351986163045,1014.79285
69352085674644,1014.80066
69352185216769,1014.81946
69352285155720,1014.8343
69352391627027,1014.84937
69352485247296,1014.8664
69352585247297,1014.87823
69352685216772,1014.8898
69352785613597,1014.9015
69352887689300,1014.9202
69352985522018,1014.93677
69353084850467,1014.9503
69353185430443,1014.9657
69353283141066,1014.9895
69353382652665,1015.0116
69353482866340,1015.02826
69353582988441,1015.0453
69353682866340,1015.0554
69353783263166,1015.08777
69353881645339,1015.1044
69353981217989,1015.12427
69354080760113,1015.1396
69354179813837,1015.1583
69354279320918,1015.17664
69354378740943,1015.1914
69354478344118,1015.2169
69354577886243,1015.2386
69354677397844,1015.24664
69354776970495,1015.267
69354876543144,1015.29425
69354975993695,1015.3125
69355075474770,1015.3363
69355175108471,1015.3619
69355274803220,1015.3767
69355374406395,1015.3832
69355473979046,1015.4019
69355573490645,1015.412
69355673093820,1015.4324
69355772696995,1015.4529
69355872055970,1015.4716
69355971720195,1015.4886
69356071140220,1015.50397
69356170712869,1015.5261
69356270316044,1015.5409
69356372361221,1015.5579
69356469522394,1015.5745
69356569095045,1015.595
69356670407622,1015.6153
69356768270871,1015.6391
69356867690896,1015.6578
69356968515073,1015.6783
69357066805672,1015.68976
69357166439373,1015.7102
69357266378305,1015.7311
69357365523604,1015.7442
69357465126779,1015.76294
69357564211028,1015.78516
69357664272079,1015.82086
69357763875254,1015.8361
69357863234229,1015.8544
69357962867928,1015.86975
69358062440579,1015.87805
69358161921654,1015.90356
69358261494305,1015.92065
69358360914330,1015.93933
69358460944857,1015.9544
69358560914332,1015.9731
69358660090157,1015.98676
69358759601756,1016.0021
69358859113357,1016.01514
69358958594432,1016.0288
69359058319707,1016.04926
69359157831306,1016.0646
69359257495531,1016.0833
69359356885030,1016.0982
69359456427155,1016.12366
69359555847180,1016.14575
69359655389305,1016.1577
69359755267206,1016.17474
69359856457683,1016.1935
69359954595656,1016.21027
69360054168307,1016.2188
69360154839858,1016.2325
69360253222017,1016.24774
69360352825192,1016.263
69360452428367,1016.27844
69360552001018,1016.29706
69360651604193,1016.3103
69360751146318,1016.329
69360850841067,1016.3405
69360950413718,1016.3573
69361049894793,1016.3726
69361149467444,1016.3931
69361249040095,1016.4046
69361348582220,1016.4217
69361448215921,1016.45746
69361547758046,1016.4705
69361647178071,1016.4961
69361746720196,1016.5148
69361846231797,1016.5403
69361945743396,1016.55865
69362045407621,1016.5757
69362144919220,1016.59265
69362244461345,1016.6114
69362344033996,1016.6301
69362443545595,1016.6471
69362543026670,1016.6641
69362642629845,1016.6863
69362742110920,1016.70544
69362841653045,1016.7186
69362941012020,1016.7386
69363040828869,1016.7588
69363140218370,1016.7775
69363239791003,1016.7874
69363341866706,1016.80786
69363439027879,1016.8249
69363538570004,1016.8431
69363639913105,1016.86395
69363737623728,1016.88055
69363837135329,1016.901
69363937776354,1016.9091
69364036311153,1016.9244
69364135914328,1016.9412
69364236097479,1016.95135
69364335639604,1016.9664
69364435364879,1016.9812
69364534876478,1016.9999
69364634449129,1017.0153
69364734082830,1017.0272
69364833655479,1017.04395
69364933319704,1017.059
69365032922879,1017.078
69365132465004,1017.0917
69365232037655,1017.11035
69365331579780,1017.1356
69365431274531,1017.14594
69365530816656,1017.1556
69365630419831,1017.1641
69365729961956,1017.1761
69365829473555,1017.1809
69365929046206,1017.1912
69366028466231,1017.19745
69366128069406,1017.1989
69366227916766,1017.20544
69366327184167,1017.2157
69366426787342,1017.2288
69366526329467,1017.2373
69366625780016,1017.2442
69366725261091,1017.2476
69366824681116,1017.2504
69366924223241,1017.2624
69367023612740,1017.26715
69367123093815,1017.27734
69367222513840,1017.2807
69367321933865,1017.27386
69367421323366,1017.2635
69367520865491,1017.2568
69367620346566,1017.2497
69367719827641,1017.236
69367819125566,1017.236
69367918606641,1017.2344
69368018118242,1017.2253
69368117507741,1017.2133
69368216897240,1017.20984
69368316439365,1017.20135
69368416134116,1017.1911
69368516042541,1017.1854
69368615737290,1017.17865
69368716225691,1017.1838
69368816347792,1017.1889
69368916439367,1017.1889
69369016347792,1017.18506
69369115554129,1017.18835
69369214852053,1017.184
69369314058403,1017.184
69369413478427,1017.19305
69369512593201,1017.19257
69369612104801,1017.19226
69369711585875,1017.1953
69369810181724,1017.20074
69369909876473,1017.19904
69370016439355,1017.19904
69370108289172,1017.19696
69370207434471,1017.1953
69370306579770,1017.20215
69370405633494,1017.19653
69370504687218,1017.19824
