UPTIMENANO,Gx,Gy,Gz
69331002973836,-0.22033016,0.8535221,-0.3115802
69331012902029,-0.2986271,0.7922694,-0.34726658
69331022830222,-0.3795872,0.48973432,-0.29879704
69331032758796,-0.46640626,0.08227065,-0.15658425
69331042686989,-0.52606106,-0.38218462,5.422689E-4
69331052615054,-0.46693888,-0.80722517,0.10813398
69331062543244,-0.25282073,-1.1023034,0.16725615
69331072471437,0.041192267,-1.2557014,0.18163723
69331082399630,0.30005154,-1.2567667,0.1629951
69331092327820,0.45398223,-1.1198802,0.12304769
69331102256013,0.49659282,-0.9094906,0.08256763
69331112184206,0.43693802,-0.65382713,0.054870754
69331122112434,0.30005154,-0.4013594,0.044750743
69331132040627,0.12747869,-0.20694865,0.030369675
69331141968820,-0.012603586,-0.10734642,0.014390707
69331151897010,-0.06852996,-0.11586854,0.013325443
69331161825203,-0.032310978,-0.21706866,0.031434935
69331171753396,0.041192267,-0.34809616,0.09055712
69331181682077,0.043322798,-0.6575555,0.22211727
69331191610270,0.024148038,-0.90416425,0.3334374
69331201538463,0.078476526,-0.9281327,0.41386488
69331211466653,0.17168716,-0.9281327,0.4074733
69331221394846,0.27022412,-0.92653483,0.3249153
69331231323039,0.3575758,-0.8088231,0.2870984
69331241248797,0.39965376,-0.6058902,0.28603312
69331251176990,0.3458579,-0.41946888,0.21838884
69331261105183,0.22814618,-0.26287502,0.12730873
69331271033245,0.10297761,-0.15528332,0.061794974
69331280961438,0.006571175,-0.103617996,0.016521236
69331290889631,-0.032843612,-0.017331572,-0.0074472143
69331300817821,0.03639858,0.09611909,-0.0053166854
69331310746014,0.18713349,0.13659914,-0.015436698
69331320674079,0.36023897,0.03806218,-0.05644938
69331330604780,0.5328118,-0.21973182,-0.13474633
69331340532973,0.67715514,-0.510549,-0.2732307
69331350461166,0.76717,-0.7768651,-0.49107727
69331360389356,0.80392164,-0.9345243,-0.6316922
69331370317549,0.76983315,-0.9638191,-0.64287746
69331380245742,0.69526464,-0.95582956,-0.5917447
69331390173932,0.6579804,-0.93079585,-0.52516574
69331400102125,0.67768776,-0.85889053,-0.4399446
69331410030318,0.71870047,-0.8221389,-0.35259292
69331419958404,0.73201627,-0.8716737,-0.28761178
69331429886597,0.6633067,-0.9148169,-0.23221803
69331439814790,0.50032127,-0.8988379,-0.18055269
69331449742980,0.29152942,-0.8130841,-0.1475295
69331459671173,0.12907659,-0.7049598,-0.12196314
69331469599366,0.13653344,-0.77793044,-0.07988519
69331479527556,0.3011168,-0.939318,0.010662282
69331489455749,0.4465254,-1.0746065,0.128374
69331499383942,0.4928644,-1.1859267,0.18376775
69331509312132,0.48114648,-1.2716805,0.14861402
69331519240197,0.4859402,-1.107097,0.057533916
69331529168390,0.5099086,-0.9361222,-0.0058493176
69331539102127,0.5338771,-0.8620863,-5.2299554E-4
69331549030320,0.565835,-0.75342935,0.033032835
69331558958513,0.5823466,-0.6341197,0.088959225
69331568886831,0.34372738,-0.24156974,0.20027936
69331578815024,0.07155231,0.064693786,0.28390262
69331588743217,-0.114336334,0.18240552,0.23543307
69331598671535,-0.31247553,0.098249614,0.18163723
69331608599728,-0.39822933,-0.21706866,0.15607087
69331618528049,-0.36041245,-0.6239997,0.17418037
69331628456467,-0.2624081,-0.9068274,0.22051938
69331638384660,-0.15534903,-0.95156854,0.29402262
69331648312981,-0.0823784,-0.7614188,0.37658063
69331658241171,-0.09356368,-0.37419516,0.39841855
69331668169364,-0.19423118,0.08493381,0.3084037
69331678097685,-0.34869453,0.36776155,0.10813398
69331688025875,-0.4967663,0.38054472,-0.07189571
69331697954068,-0.5974338,0.2745509,-0.13314843
69331707882389,-0.6038254,0.17335077,-0.15072529
69331717810579,-0.49090734,0.12008754,-0.12249577
69331727738900,-0.32099766,0.154176,-0.052188322
69331737667093,-0.1846438,0.25218034,0.025575984
69331747594478,-0.14789218,0.42581844,0.079904474
69331757522671,-0.19902487,0.54992175,0.114525564
69331767450864,-0.31460607,0.44019952,0.14701612
69331777379182,-0.4541557,0.23247294,0.110797144
69331787307375,-0.50954944,0.09984752,0.09535081
69331797235568,-0.47279784,0.05670431,0.102807656
69331807163886,-0.37266296,0.1227507,0.09535081
69331817092079,-0.1995575,0.28680143,0.16086456
69331827020272,0.03959437,0.5818797,0.37178692
69331836951900,0.2004493,0.8173031,0.62904835
69331846880221,0.19192718,0.8167705,0.72385687
69331856808414,0.10404287,0.6069134,0.5486209
69331866736732,0.099249184,0.49559328,0.27005416
69331876665053,0.16316505,0.48227748,0.03463073
69331886593374,0.13813134,0.2793446,-0.14167054
69331896521564,0.009766969,-0.06952953,-0.23434855
69331906449885,-0.09090052,-0.33850878,-0.26790437
69331916378206,-0.07119313,-0.32039928,-0.28920966
69331926300278,0.06462809,0.08280329,-0.18161796
69331936228471,0.17861138,0.4295469,0.005335959
69331946156664,0.1823398,0.5014522,0.07937184
69331956084854,0.10564077,0.47162482,0.075110786
69331966013047,-0.022190966,0.45191744,0.036761258
69331975941240,-0.24802704,0.24259295,0.07564341
69331985869430,-0.2576144,0.26656142,-0.050590426
69331995797623,-0.06320364,0.39066473,-0.32170025
69332005725816,0.010299601,0.26869196,-0.34620133
69332015654134,-0.017929908,0.036464285,-0.30998233
69332025582327,-0.05681206,-0.1781865,-0.32809183
69332035510520,-0.11327107,-0.36247724,-0.3792245
69332045434624,-0.18198064,-0.41680574,-0.4500646
69332055362689,-0.2608102,-0.34170458,-0.50758886
69332065290882,-0.35615137,-0.2144055,-0.5166436
69332075219072,-0.47972205,-0.1004222,-0.49214256
69332085147265,-0.58891165,-0.014135779,-0.45592356
69332095075330,-0.6437728,0.08173802,-0.41650876
69332105003520,-0.62992436,0.19305815,-0.34620133
69332114931713,-0.578259,0.21010238,-0.31371075
69332124859906,-0.5335179,0.20424344,-0.258317
69332134795381,-0.4999621,0.11103279,-0.021828284
69332144723574,-0.5180716,-0.045028448,0.1731151
69332154651767,-0.558019,-0.124390654,0.044750743
69332164580085,-0.58252007,-0.08337797,-0.08254836
69332174508278,-0.610217,-0.06420321,-0.10278838
69332184436599,-0.6240654,-0.12971698,-0.11450629
69332194364789,-0.57080215,-0.20748128,-0.17948744
