UPTIMENANO,Gx,Gy,Gz
351635428090354,-0.13010155,0.6400312,0.20111246
351635438018547,-0.18070161,0.4647952,0.18193771
351635447946868,-0.20253953,0.14841166,0.16329558
351635457875186,-0.17324476,-0.16051503,0.18406823
351635467803507,-0.12850365,-0.3847532,0.22454828
351635477731828,-0.09228467,-0.5205744,0.25331044
351635487659756,-0.04541303,-0.5946103,0.2575715
351635497588077,0.0035891351,-0.6329598,0.23413566
351635507516398,0.10265873,-0.7346926,0.21176511
351635517444716,0.25232837,-0.82097894,0.19738404
351635527373037,0.39773697,-1.0308361,0.16009977
351635537301358,0.5474066,-1.2465522,0.177144
351635547229548,0.60066986,-0.7842273,0.32628104
351635557157869,0.500535,-0.7538673,0.47967914
351635567086190,0.30505896,-1.0398909,0.5473234
351635577011795,0.1948041,-1.2896954,0.513235
351635586939988,0.17722724,-1.4281797,0.40404534
351635596868309,0.18042304,-1.6177968,0.27461573
351635606796627,0.186282,-1.9826499,0.12334817
351635616724948,0.21823993,-2.380526,-0.064138375
351635626653141,0.36098534,-2.2281933,-0.1999596
351635636581459,0.46804443,-1.4026134,-0.32779133
351635646509780,0.35139796,-0.9354949,-0.59250957
351635656437973,0.17403145,-0.94774544,-0.8268677
351635666366291,0.16124828,-0.99514973,-0.80556244
351635676294612,0.23847996,-1.0665225,-0.7214065
351635686222805,0.3007979,-1.243889,-0.7405813
351635696112284,0.3583222,-1.4691925,-0.8593583
351635706040093,0.42703176,-1.6300473,-0.97067845
351635715968030,0.48828444,-1.7173991,-1.0388554
351635725895836,0.54793924,-1.6694622,-1.0638891
351635735823773,0.6145183,-1.3546765,-1.0234091
351635745751582,0.58202773,-1.2018111,-0.84391195
351635755679516,0.39773697,-1.0851647,-0.43911147
351635765607325,0.10319136,-0.9988781,-0.07159523
351635775535262,-0.24088906,-0.78316206,0.01948488
351635785473607,-0.4528767,-0.40499324,-0.052953105
351635795401544,-0.49548727,-0.0459991,-0.108879484
351635805329481,-0.39535242,0.019514665,-0.11047738
351635815257543,-0.19188689,-0.1898098,-0.10461843
351635825185480,0.01690494,-0.27716148,-0.10089
351635835113417,0.20598939,-0.15359081,-0.08544367
351635845041351,0.41265067,-0.03161803,-0.028452022
351635854969288,0.546874,-0.11843709,0.05091018
351635864897353,0.5340908,-0.4129827,0.09831445
351635874833229,0.391878,-0.59780604,0.17128506
351635884761294,0.17509672,-0.4460059,0.275681
351635894689231,0.05685236,-0.1482645,0.2314725
351635904617293,-0.08216466,0.23416544,0.06795441
351635914545230,-0.2334322,0.5537448,-0.08970473
351635924473167,-0.3122618,0.8275178,-0.18451327
351635934401229,-0.34581763,1.0831811,-0.12113003
351635944329166,-0.4315714,1.1034212,0.0013753825
351635954257231,-0.49122623,0.8024841,0.035996478
351635964185165,-0.45607248,0.45201203,0.018419614
351635974113102,-0.25047645,0.2581339,-0.12805425
351635984041167,-0.011324568,0.31885397,-0.29636604
351635993988990,0.0062522963,0.37318245,-0.41727355
351636003917183,-0.12903629,0.35294244,-0.5142126
351636013845376,-0.31439233,0.4083362,-0.49184206
351636023773566,-0.51679254,0.49142683,-0.41940406
351636033701759,-0.76979285,0.68157655,-0.28571337
351636043629824,-0.9290499,0.75135136,-0.14989218
351636053558014,-1.0249237,0.76466715,-0.15095744
351636063486207,-0.9982921,0.7034145,-0.26227757
351636073414400,-0.88697195,0.49994895,-0.38105455
351636083353138,-0.7309107,0.14521587,-0.44390514
351636093281459,-0.53969574,-0.1748961,-0.42313248
351636103209652,-0.37724292,-0.3117826,-0.3640103
351636113137970,-0.22118166,-0.3240331,-0.33418292
351636123066291,-0.029434063,-0.29314047,-0.32672605
351636132994612,0.186282,-0.43695116,-0.30701867
351636142922930,0.48295814,-0.8428169,-0.25588596
351636152851251,0.7897543,-1.2422911,-0.2116775
351636162779572,1.0145252,-1.3994176,-0.23351544
351636172717931,1.1791085,-1.4297776,-0.2329828
351636182646252,1.2526118,-1.6604074,-0.095031045
351636192574701,1.2451549,-1.9549531,0.1355987
351636202503147,1.3687255,-2.1456354,0.19738404
351636212431468,1.6877723,-2.7720108,-0.07958471
351636222359917,2.070202,-3.1837354,-0.5088863
351636232288363,2.4265332,-2.9738784,-1.0143543
351636242216812,2.6790009,-2.5887852,-1.4575044
351636252145133,2.5218744,-1.9219298,-1.4527106
351636262073579,1.6313133,-0.47210488,-0.549899
351636272002028,0.9463482,-0.0023232575,0.167024
351636281930349,0.35565904,0.5745175,0.10364077
351636291861855,-0.3788408,1.6541629,-0.25854912
351636301790304,-1.2230629,1.3580195,-0.51474524
351636311718881,-2.1770072,0.003535697,-0.590379
351636321647327,-2.736271,-1.6630706,-0.90995836
351636331575776,-3.0372083,-2.7251391,-1.4500475
351636341504225,-3.1495936,-3.1203523,-2.0119743
351636351432799,-2.7442605,-2.9855962,-2.442874
351636361361248,-2.064089,-2.6851916,-2.8450112
351636371289697,-1.5181412,-2.0854478,-3.3574033
351636381222745,-1.0654037,-1.1480153,-3.7398334
351636391151194,-0.6201232,-0.16637398,-3.7739217
351636401079771,-0.31279442,0.689566,-3.58537
351636411008345,-0.24621537,1.3047562,-3.3733823
351636420936922,-0.45713776,1.4943733,-3.2423549
351636430865499,-1.0004226,1.3324531,-3.2178538
351636440794073,-1.8840594,1.4299247,-3.3382287
351636450722650,-3.085145,2.5351367,-3.6759174
351636460651227,-4.2409573,2.8291497,-4.0247917
351636470579673,-5.0974298,2.493059,-4.448767
351636480508250,-5.5815926,2.1889257,-4.8535676
351636490436827,-5.804765,1.678664,-5.1156225
351636500367961,-5.9720116,0.93138105,-5.262629
351636510296538,-6.2069025,0.16758642,-5.344122
351636520225115,-6.4913282,-0.88489485,-5.314827
351636530153689,-6.59892,-1.9746604,-5.0735445
351636540082266,-6.2143593,-3.0037057,-4.4892473
351636550010843,-5.5272636,-3.6487234,-3.8117387
351636559939417,-4.811939,-3.6982582,-3.5353026
351636569867994,-2.9445302,-4.063644,-3.2359633
351636579796571,-0.42411456,-3.1922576,-2.7635183
351636589727303,1.1029421,-1.0926214,-2.656992
351636599656008,1.4848394,0.4861005,-2.613316
351636609584585,1.1226496,0.77585244,-2.4577875
351636619513159,0.35619166,0.1936854,-2.493474
351636629441864,-0.6968222,-1.2417585,-2.788552
351636639370441,-2.3218832,-3.0622954,-3.1299694
351636649299015,-2.8140354,-2.8476446,-3.5757825
351636659227592,-2.6009824,-2.7997077,-3.9161346
351636669156297,-2.1631587,-2.0550878,-3.7829766
351636679097153,-1.7801962,-2.108351,-3.2109296
351636689025858,-1.4014946,-1.6678643,-3.0793693
351636698954563,-0.48217148,-1.3520133,-3.6711237
351636708883393,0.55592877,-1.5544136,-4.563283
351636718812098,1.2361002,-1.6497548,-4.980334
351636728740931,1.4922962,-1.8340455,-4.7481065
351636738669633,1.0619295,-2.4476378,-4.043967
351636748598466,-0.29202175,-3.4170284,-3.2221148
351636758527171,-1.7008339,-4.717716,-3.0724452
351636768455873,-2.973825,-5.098016,-3.4319718
351636778384706,-4.0332303,-5.2657948,-3.6871028
351636788313411,-4.675585,-5.7297177,-4.0354443
351636798242119,-4.964804,-5.729185,-4.561685
351636808170824,-4.974924,-5.4500856,-5.162494
351636818099657,-4.709141,-4.987761,-5.773423
351636828028487,-4.164258,-4.6394196,-5.7862067
351636837957192,-3.447335,-4.31984,-5.158233
351636847886025,-2.9834123,-3.704117,-5.0346627
351636857814855,-2.513098,-3.7312813,-5.1129594
351636867743560,-2.4518454,-3.9842818,-5.1928544
351636877672393,-2.8268185,-4.577634,-5.4000483
351636887601405,-3.2438695,-5.4053445,-5.6605053
351636897530238,-3.5533288,-6.1238656,-5.7585096
351636907459071,-3.7914155,-5.951825,-5.773956
351636917387773,-3.9389546,-5.1928244,-5.5822086
351636927316606,-4.0188494,-4.5510025,-5.191789
351636937245439,-3.852668,-4.545676,-4.7795315
351636947174269,-3.2252274,-4.1989326,-4.4892473
351636957102974,-2.1466472,-3.6902688,-4.121731
351636967031807,-0.9194625,-3.1682892,-3.5502162
351636976964739,0.13088824,-2.599438,-3.0420852
351636986893572,0.8542028,-2.0700014,-2.6340888
351636996822533,1.198816,-1.5325757,-2.1520567
351637006751363,1.3894982,-1.0319014,-1.8404669
351637016680196,1.6126711,-0.40499324,-1.6156961
351637026609157,1.8630083,0.07437578,-1.256702
351637036537987,2.4883184,0.21552332,-0.884392
351637046466948,3.0507782,0.40087932,-0.5754653
351637056395781,3.217492,0.4861005,-0.20368803
351637066324611,2.7546346,0.266656,0.22934197
351637076253572,1.0901589,-0.47849646,0.5925972
351637086182405,-0.26219437,-1.5666641,0.83920586
351637096105414,-0.16365738,-1.8228602,1.0469323
351637106034375,0.361518,-1.4851714,1.2844864
351637115963208,0.66991204,-1.1522763,1.5060614
351637125892038,0.8174512,-0.5754355,1.4661139
351637135820871,1.0459504,0.04667891,1.4021981
351637145749704,1.414532,0.834442,1.7068638
351637155678534,1.6595428,1.5465713,2.0072684
351637165607495,1.6424985,1.8682811,2.1335022
351637175536328,1.2531444,1.3457689,2.0392263
351637185466981,0.6810973,0.43603307,1.6189795
351637195395814,0.19799991,-0.20738667,1.2685074
351637205324775,0.10106083,-0.18075506,1.2413431
351637215253605,0.15432405,-0.07742441,1.1316209
351637225182566,0.22196835,0.17823906,0.7433321
351637235111399,0.27150312,0.5484185,0.44452542
351637245040357,0.4776318,1.1252592,0.20111246
351637254969190,0.83928907,2.0616267,0.14625135
351637264898151,1.0613968,2.8440635,0.31616104
351637274804442,1.0315694,3.285083,0.53294235
351637284732891,0.9442176,3.3026597,0.6533172
351637294661340,0.98096925,3.0192995,0.4791465
351637304589914,0.939424,2.793996,0.3550432
351637314518363,0.6672489,2.3748145,0.5419971
351637324446940,0.57084244,2.065355,1.1145767
351637334375386,0.77377534,1.8752053,1.5907499
351637344303835,0.77803636,1.6280639,1.2578547
351637354232412,0.6800321,1.2946361,0.69060147
351637364160858,0.80733114,1.120998,0.45784122
351637374089307,0.99268717,1.2493625,0.29538837
351637384017884,1.0922894,1.473068,0.08659654
351637393948902,1.1700537,1.7297968,-0.27825654
351637403877479,1.2483507,2.2065027,-0.91368675
351637413805928,1.1040074,2.488265,-1.2891926
351637423734502,1.0070683,2.9804173,-1.4660264
351637433662951,1.082702,3.3250303,-1.6455235
351637443591528,0.4131833,3.1732302,-1.4031758
