UPTIMENANO,P
351635520452444,1018.0205
351635619964044,1018.02325
351635720635595,1018.0285
351635818681993,1018.02765
351635917735717,1018.0252
351636018712518,1018.0261
351636116270515,1018.02106
351636215598965,1018.0257
351636316575766,1018.0265
351636414133763,1018.0226
351636513370637,1018.023
351636614591639,1018.02405
351636711966486,1018.0157
351636811386510,1018.0183
351636912274533,1018.02576
351637010015681,1018.0246
351637109435705,1018.02716
351637209588331,1018.02625
351637308214704,1018.02167
351637407604204,1018.0123
351637507909454,1018.0112
351637606505302,1018.0037
351637705955852,1017.9811
351637805559027,1017.97516
351637904643276,1017.9655
351638004093825,1017.95825
351638103941200,1017.9488
351638202659149,1017.93176
351638301987598,1017.92395
351638401926548,1017.9194
351638500705547,1017.9083
351638600186621,1017.8968
351638699576121,1017.8857
351638798935095,1017.86584
351638898263544,1017.8549
351638997533457,1017.8332
351639096770332,1017.8239
351639196404031,1017.80774
351639295763006,1017.78754
351639395274605,1017.76935
351639495030406,1017.7526
351639594633581,1017.73315
351639694297806,1017.718
351639793137853,1017.7056
351639892252627,1017.6906
351639991825277,1017.67255
351640091214776,1017.6525
351640190604276,1017.63617
351640290054825,1017.6167
351640389383274,1017.5947
351640488803299,1017.58026
351640589230649,1017.5674
351640688681199,1017.5458
351640788040173,1017.5288
351640887643348,1017.51434
351640988402083,1017.4942
351641087700008,1017.47437
351641187242132,1017.4542
351641289134684,1017.43787
351641386631633,1017.4162
351641486387432,1017.4084
351641587547385,1017.3901
351641685807458,1017.355
351641784830655,1017.3407
351641886448481,1017.322
351641983731754,1017.30316
351642084189629,1017.2794
351642184342254,1017.26685
351642282938103,1017.24805
351642382571803,1017.22833
351642482266552,1017.2066
351642581900253,1017.18115
351642681625528,1017.16644
351642781869727,1017.1408
351642880038225,1017.12054
351642979457261,1017.1091
351643078663611,1017.09265
351643177808910,1017.07886
351643277564710,1017.0585
351643377137359,1017.042
351643476832110,1017.02716
351643576648961,1017.0068
351643676191086,1016.98315
351643775458482,1016.96875
351643874237481,1016.9501
351643973749081,1016.93646
351644072863855,1016.92114
351644172528079,1016.90515
351644272161779,1016.8831
351644371856530,1016.87836
351644471490229,1016.8598
351644571184980,1016.83936
351644670940781,1016.82794
351644770330277,1016.8058
351644869200851,1016.7853
351644968681926,1016.7667
351645068221206,1016.7509
351645167763331,1016.7327
351645267305455,1016.7105
351645368709608,1016.6974
351645466817057,1016.6804
351645566481282,1016.6539
351645667122309,1016.63855
351645765779208,1016.6199
351645864466627,1016.59735
351645965168703,1016.57855
351646063886652,1016.5706
351646162909851,1016.5554
351646262940376,1016.5402
351646361994101,1016.5267
351646461688852,1016.5113
351646561475177,1016.4962
351646661169928,1016.47577
351646760773103,1016.4608
351646860345748,1016.4404
351646959240758,1016.4235
351647058569208,1016.4172
351647158202907,1016.4056
351647257317681,1016.392
351647356737706,1016.3787
351647456310355,1016.3631
351647555516704,1016.3461
351647654875679,1016.33075
351647754234653,1016.31415
351647853929403,1016.29706
351647953044177,1016.2835
351648052433676,1016.2682
351648151701076,1016.2478
351648251304250,1016.2308
351648350876900,1016.2138
351648450205349,1016.1938
351648549411698,1016.173
351648649045398,1016.154
351648748618049,1016.1369
351648847671772,1016.127
351648946908646,1016.1117
351649046570907,1016.0927
351649145899356,1016.08075
351649245258330,1016.06006
351649344708880,1016.0448
351649444342579,1016.02606
351649543976280,1016.00507
351649643671031,1015.983
351649743365780,1015.9745
351649842144777,1015.95575
351649941503751,1015.94055
351650040618526,1015.9234
351650140008025,1015.90436
351650239580675,1015.8857
351650338817549,1015.86505
351650438481773,1015.8549
351650538176524,1015.83594
351650637901799,1015.8189
351650737596550,1015.80194
351650836406071,1015.7917
351650935856621,1015.77594
351651035427239,1015.75714
351651134847264,1015.7349
351651235244089,1015.71356
351651333900988,1015.69305
351651433565213,1015.68134
351651535305140,1015.66583
351651633107339,1015.6446
351651732832614,1015.63043
351651834999889,1015.6117
351651931123210,1015.5913
351652030390609,1015.57904
351652132466311,1015.562
351652229078033,1015.5398
351652328437007,1015.51385
351652430207459,1015.49335
351652526941281,1015.47577
351652626178155,1015.4601
351652727704407,1015.4464
351652824743479,1015.42773
351652924071928,1015.4159
351653025506604,1015.3915
351653122484626,1015.3779
351653221782103,1015.3605
351653323064154,1015.3383
351653420439001,1015.3196
351653519950601,1015.30066
351653620377951,1015.2936
351653718607500,1015.268
351653817996999,1015.2523
351653919584301,1015.23315
351654016470747,1015.2127
351654115860247,1015.1938
351654217783324,1015.1786
351654314395045,1015.1594
351654413784545,1015.13904
351654516012872,1015.1215
351654612624594,1015.10443
351654712044618,1015.0892
351654812594069,1015.06836
351654910579417,1015.0497
351655009633141,1015.0338
351655110670992,1015.0219
351655208165223,1015.0066
351655307249472,1014.99286
351655409050449,1014.97754
351655505845321,1014.9551
351655605112720,1014.9398
351655706364246,1014.9227
351655803678044,1014.8983
351655902884393,1014.8916
351656003616994,1014.8775
351656101663392,1014.86566
351656201022366,1014.8537
351656301480241,1014.8379
351656399831890,1014.8175
351656499526641,1014.7983
351656600381340,1014.7846
351656698030913,1014.7659
351656797481462,1014.7523
351656897054112,1014.74384
351656996687813,1014.73364
351657096077311,1014.71796
351657196474136,1014.697
351657295158671,1014.6815
351657394853421,1014.673
351657494487120,1014.65936
351657594181871,1014.6437
351657693876622,1014.6352
351657792777719,1014.61597
351657891770393,1014.5781
351657991373567,1014.56067
351658090946218,1014.54004
351658190122041,1014.523
351658289419965,1014.50433
351658388870515,1014.4819
351658488534740,1014.4649
351658588290539,1014.44446
351658687863190,1014.4202
351658786947438,1014.4031
351658886428512,1014.38434
351658986428512,1014.3686
351659086794813,1014.35114
351659186642188,1014.3338
351659285969352,1014.3184
351659385328326,1014.2978
351659485267276,1014.2877
351659584198900,1014.27026
351659683954700,1014.2601
351659785328326,1014.23755
351659882428448,1014.2205
351659982520023,1014.2016
351660083435774,1014.1846
351660181573748,1014.1621
351660281237973,1014.14124
351660380719048,1014.12256
351660480688523,1014.1123
351660580413798,1014.09686
351660680078023,1014.0744
351660779070695,1014.0537
351660878521245,1014.04004
351660977574969,1014.0177
351661077025518,1014.0041
351661176231867,1013.9887
351661275924326,1013.973
351661375619077,1013.95935
351661475344352,1013.9421
351661575008577,1013.9336
351661674703328,1013.9131
351661774428603,1013.887
351661873116023,1013.887
351661972932873,1013.8798
351662072108697,1013.86615
351662171650822,1013.8573
351662270948746,1013.84875
351662370551921,1013.84717
351662470185620,1013.8386
351662569880371,1013.8418
351662669575122,1013.8452
351662768506743,1013.8519
351662867957293,1013.8431
351662967316267,1013.83466
351663066980492,1013.82745
351663166308941,1013.82587
351663265698441,1013.817
351663365057415,1013.8062
351663464750190,1013.80676
351663564475465,1013.8045
351663664139690,1013.8028
351663763223939,1013.7973
351663863559714,1013.7937
351663962369237,1013.7899
351664062063987,1013.7917
351664164353364,1013.7882
351664260293535,1013.7937
351664359377784,1013.7917
351664461911362,1013.7874
351664558187308,1013.78546
351664657454707,1013.7909
351664759927235,1013.7872
351664856386331,1013.7834
351664955867406,1013.7814
351665058034683,1013.783
351665154676930,1013.783
351665253791704,1013.7829
351665357302082,1013.7841
351665452967528,1013.7825
351665552387552,1013.7821
