m,time
31.21160532220218,1206239575023
31.21160532220218,1206339575023
30.80012087627292,1206439575023
29.572534637103537,1206539575023
29.82148629244914,1206639575023
30.245309675276868,1206739575023
30.15430330222291,1206839575023
30.030422046264196,1206939575023
30.34271115315448,1207039575023
30.030521497991824,1207139575023
30.03596657074525,1207239575023
30.034652122963344,1207339575023
30.17572808742991,1207439575023
30.035807498113154,1207539575023
29.399035631458734,1207639575023
29.712105535008487,1207739575023
29.574532542550322,1207839575023
29.302205531725456,1207939575023
29.723379037779033,1208039575023
29.35605960686003,1208139575023
29.207190475715144,1208239575023
28.94878634626629,1208339575023
28.24705740771153,1208439575023
27.331066543485,1208539575023
27.206064412661842,1208639575023
26.776944370118642,1208739575023
26.633360368616653,1208839575023
26.525226019321153,1208939575023
24.93795189494346,1209039575023
25.369283580315027,1209139575023
25.253597921453522,1209239575023
25.34826308541415,1209339575023
24.397304249074896,1209439575023
23.99119565967084,1209539575023
23.842368946263502,1209639575023
23.778558700875504,1209739575023
23.665057867796705,1209839575023
23.42879123689394,1209939575023
22.702929329992212,1210039575023
22.136757166035004,1210139575023
21.86642851396756,1210239575023
21.463351255535937,1210339575023
21.519861589662277,1210439575023
21.316952906773842,1210539575023
21.349969211086776,1210639575023
20.346305395199828,1210739575023
19.956650729883233,1210839575023
20.08367043639838,1210939575023
19.886880139168476,1211039575023
19.646829262656645,1211139575023
19.36085922952605,1211239575023
19.592266452638977,1211339575023
19.40244064960767,1211439575023
18.86724423904264,1211539575023
18.66558028656913,1211639575023
18.71487376073831,1211739575023
18.84476374771398,1211839575023
19.44047086244881,1211939575023
19.875709379799716,1212039575023
19.764455018187093,1212139575023
19.65827602012791,1212239575023
19.4198156311769,1212339575023
19.492115092267674,1212439575023
19.586066109457594,1212539575023
19.75237384907248,1212639575023
19.816677057760813,1212739575023
19.436298573268466,1212839575023
19.46566270705579,1212939575023
19.415269841335583,1213039575023
19.952097499870057,1213139575023
19.808137672793805,1213239575023
19.805162910182265,1213339575023
19.623528695929068,1213439575023
19.7571526223962,1213539575023
19.741394971530323,1213639575023
19.36675909579824,1213739575023
19.404707813242513,1213839575023
19.273943582227712,1213939575023
19.526092605736835,1214039575023
