UPTIMENANO,P
81751295838984,1002.96436
81751399318838,1002.9629
81751494589068,1002.95776
81751594039618,1002.9524
81751697153171,1002.9596
81751792665991,1002.9562
81751891994441,1002.9406
81751994894319,1002.9442
81752090742914,1002.94257
81752190193464,1002.94604
81752292696516,1002.95325
81752388911413,1002.9583
81752488331437,1002.9618
81752589857688,1002.97406
81752686835710,1002.97406
81752786194685,1002.96893
81752887904087,1002.9605
81752984851583,1002.9727
81753084149508,1002.966
81753185553659,1002.96936
81753282836931,1002.9727
81753382104331,1002.9766
81753483357889,1002.9887
81753580549586,1002.9812
81753679694885,1002.9863
81753778718084,1002.9847
81753877771808,1003.0003
81753976672907,1003.0037
81754075543481,1003.00507
81754174566680,1003.019
81754273559354,1003.00836
81754372368878,1003.0071
81754471239452,1003.0088
81754569652150,1003.0088
81754668919550,1003.0003
81754767576448,1002.9931
81754866477547,1002.99207
81754965378646,1002.987
81755064035545,1002.9772
81755162875594,1002.9925
81755261776692,1002.99066
81755360616741,1003.0013
81755459639940,1003.01154
81755558602415,1003.01324
81755657472989,1003.01324
81755756679338,1002.99115
81755855580437,1002.995
81755954664686,1002.9963
81756053596310,1003.0051
81756152863709,1003.0102
81756252161634,1003.0073
81756351184833,1003.009
81756450574332,1003.0112
81756549261756,1003.0146
81756648559680,1003.023
81756748559680,1003.02637
81756851886909,1003.02985
81756946270303,1003.04016
81757046300828,1003.0299
81757144957727,1003.02826
81757244011451,1003.0299
81757343462000,1003.0304
81757442203249,1003.0317
81757542020100,1003.04407
81757641653799,1003.0372
81757740921200,1003.0368
81757840615947,1003.04565
81757939303371,1003.0474
81758038540245,1003.0528
81758137593969,1003.0579
81758237319244,1003.06323
81758335823517,1003.06866
81758435121442,1003.0737
81758534877243,1003.07886
81758634175168,1003.0717
81758733717293,1003.07886
81758833381515,1003.08777
81758932221564,1003.08777
81759031733163,1003.08777
81759130542687,1003.08954
81759229291161,1003.08777
81759328558560,1003.08777
81759427856485,1003.08264
81759527154410,1003.07935
81759626330235,1003.0759
81759726360760,1003.0831
81759825503175,1003.09375
81759924801099,1003.0989
81760024099024,1003.1091
81760123488523,1003.11456
81760223061173,1003.11456
81760322114897,1003.11957
81760421534922,1003.11957
81760521168623,1003.1281
81760626327354,1003.1298
81760720039199,1003.13324
81760819306594,1003.13837
81760918024543,1003.1435
81761017383517,1003.15015
81761116223566,1003.14844
81761216406716,1003.1502
81761314697314,1003.14514
81761414086814,1003.1502
81761513476313,1003.157
81761613262638,1003.1621
