UPTIMENANO,P
86090323638160,1005.17084
86090423119234,1005.16907
86090525652812,1005.17224
86090621776133,1005.1808
86090721043532,1005.1838
86090823516059,1005.1838
86090919853056,1005.1838
86091019150980,1005.1871
86091121867708,1005.18835
86091217840948,1005.1863
86091317016772,1005.18976
86091418848274,1005.1876
86091515459995,1005.1925
86091614696870,1005.19617
86091716742047,1005.1943
86091813017993,1005.1937
86091912254867,1005.19543
86092013964269,1005.19696
86092110667566,1005.2002
86092209477089,1005.2037
86092308622389,1005.21045
86092407676113,1005.2135
86092507004562,1005.22363
86092606180386,1005.21936
86092705356210,1005.22406
86092804013109,1005.23303
86092902761583,1005.22546
86093001326906,1005.2236
86093100105905,1005.22375
86093200351760,1005.2236
86093298367633,1005.227
86093397207682,1005.2197
86093496352981,1005.2174
86093595376180,1005.2174
86093694124654,1005.2088
86093793056278,1005.19476
86093891896327,1005.2013
86093990766901,1005.19617
86094089606950,1005.20123
86094188691199,1005.20123
86094287805973,1005.2076
86094386646022,1005.1953
86094485913421,1005.21405
86094585272395,1005.21063
86094684173494,1005.21356
86094783959819,1005.2082
86094882525142,1005.2117
86094982616718,1005.2063
86095081273616,1005.19586
86095179930515,1005.1937
86095279501123,1005.2005
86095379134823,1005.1987
86095478280122,1005.1917
86095578005397,1005.18823
86095677455946,1005.1831
86095776937021,1005.18256
86095876112845,1005.17914
86095975258144,1005.18036
86096074372918,1005.17865
86096173640318,1005.1733
86096273396117,1005.18176
86096371686716,1005.17664
86096471167791,1005.17456
86096570709916,1005.16925
86096670068891,1005.1622
86096769488916,1005.1655
86096869153138,1005.16003
86096967169011,1005.15656
86097066283785,1005.1528
86097165856435,1005.1507
86097265305731,1005.14685
86097364725756,1005.1398
86097464084731,1005.1346
86097563504756,1005.1291
86097662955307,1005.122
86097762955308,1005.1217
86097860849077,1005.12335
86097959963851,1005.1176
86098058987050,1005.1173
86098158162874,1005.11383
86098256880823,1005.1048
86098356667148,1005.0997
86098456392423,1005.10144
86098555842974,1005.1061
86098655232473,1005.1044
86098754652498,1005.1023
86098853248344,1005.10394
86098952179968,1005.10394
86099051355792,1005.10187
86099150714767,1005.1019
86099249646391,1005.09296
86099348425389,1005.0807
86099447845177,1005.0682
86099547326252,1005.06445
86099646837853,1005.06445
86099746257878,1005.06445
86099844945299,1005.0609
86099943876923,1005.0609
86100042655922,1005.0626
86100141404395,1005.066
86100240824420,1005.06555
86100339939194,1005.0653
86100439542368,1005.06683
86100540458119,1005.0649
86100638718194,1005.0632
86100738290843,1005.06287
86100838382418,1005.061
86100935970940,1005.0559
86101035024664,1005.0483
86101134017338,1005.0342
86101233010012,1005.02905
86101332277411,1005.0256
86101431514286,1005.01685
86101530659585,1005.018
86101630049084,1005.0128
86101729377533,1005.00946
86101828059913,1005.01105
86101926961012,1005.0076
86102025740011,1005.0021
86102124732685,1004.9933
86102225129510,1004.9897
86102324305334,1004.9826
86102423298008,1004.98785
86102522077007,1004.98785
86102620947581,1004.9771
86102719604480,1004.97534
86102818566629,1004.97186
86102917589828,1004.9629
86103016490926,1004.96124
86103115361500,1004.96124
86103214201549,1004.9576
86103313713149,1004.9538
86103412735390,1004.9468
86103512216465,1004.94464
86103611728066,1004.9427
86103711025991,1004.9392
86103810201816,1004.9325
86103908980811,1004.93585
86104007668235,1004.92523
86104106905109,1004.93207
86104205867258,1004.9303
86104305867258,1004.92676
86104405043082,1004.9231
86104504066281,1004.9247
86104603638931,1004.9281
86104702631605,1004.9264
86104802051629,1004.92084
86104901105353,1004.9121
86105000403277,1004.90857
86105099426476,1004.9018
86105198846501,1004.9001
86105298205475,1004.89606
86105396740274,1004.88715
86105495946623,1004.88715
86105596496073,1004.8888
86105695641373,1004.8888
86105794847722,1004.8851
86105894354749,1004.87823
86105993286373,1004.8748
86106092828498,1004.86633
86106192981123,1004.8628
86106291363296,1004.8577
86106390752796,1004.8488
86106490539121,1004.8454
86106589470744,1004.8505
86106688829719,1004.8488
86106789714945,1004.8466
86106887211892,1004.85004
86106986418241,1004.8517
86107087059267,1004.8463
86107185838266,1004.84125
86107285563541,1004.8394
86107385014090,1004.8394
86107484647791,1004.83777
86107584250966,1004.8357
86107683762567,1004.83234
86107782907866,1004.8357
86107889288435,1004.83185
86107982389778,1004.8332
86108081382452,1004.83484
86108181077202,1004.83484
86108280558277,1004.833
86108379764626,1004.8241
86108478909925,1004.8241
86108578024699,1004.8241
86108677169998,1004.8204
86108776925798,1004.81824
86108875887947,1004.81824
86108975399546,1004.82007
86109074911146,1004.82007
86109174666946,1004.8132
86109274270120,1004.81824
86109373782362,1004.8132
86109473324487,1004.8045
86109572866612,1004.80115
86109672500311,1004.80115
86109771981386,1004.8045
86109870668809,1004.8025
86109969722533,1004.8008
86110068898357,1004.79865
86110167952081,1004.8022
86110267555256,1004.80383
86110366822655,1004.80536
86110466303729,1004.7966
86110565693230,1004.788
86110665143779,1004.7842
86110764594330,1004.78937
86110863220701,1004.79785
86110962121800,1004.80475
86111060931324,1004.79785
86111159282972,1004.79785
86111259099822,1004.78937
86111358825097,1004.7806
86111458367222,1004.7771
86111557787247,1004.7906
86111657176746,1004.7958
86111756535721,1004.7838
86111855127615,1004.7889
86111953784514,1004.7919
86112052655088,1004.79364
86112151678287,1004.8022
86112251769862,1004.747
86112351281461,1004.75037
86112450609911,1004.7534
86112549999410,1004.762
86112649297335,1004.7668
86112748839460,1004.7719
86112847526882,1004.7794
86112946641657,1004.7845
86113045664856,1004.78766
86113144718580,1004.78894
86113243558629,1004.791
86113342795503,1004.7975
86113446977432,1004.7769
86113541299776,1004.7752
86113640445075,1004.78046
86113739437749,1004.7839
86113838583049,1004.78546
86113937727532,1004.7923
86114037055981,1004.7937
86114135865505,1004.797
86114234736079,1004.79834
86114334278203,1004.8001
86114433576128,1004.8019
86114533087727,1004.7983
86114632446702,1004.79297
86114731958303,1004.8
86114830920450,1004.7963
86114929699449,1004.7878
86115029119473,1004.78613
86115128112147,1004.78613
86115228020572,1004.78613
86115327287971,1004.7857
86115426799572,1004.7805
86115526280647,1004.7895
86115625700672,1004.7857
86115725151221,1004.77545
86115823930220,1004.77014
86115922769802,1004.7736
86116021731951,1004.77356
86116121121450,1004.77014
86116220114124,1004.77185
86116319534148,1004.76855
86116419015223,1004.76514
86116517977372,1004.76904
86116617519496,1004.76514
86116716390070,1004.7599
86116815840620,1004.7616
86116919350998,1004.7599
86117014741719,1004.76324
86117113887018,1004.7613
86117212635492,1004.75616
86117312330241,1004.7511
86117411261865,1004.74384
86117510254539,1004.73706
86117609308264,1004.72504
86117708941965,1004.72327
86117807934637,1004.7147
86117907355076,1004.70966
86118006439325,1004.71136
86118105340424,1004.70795
86118204852024,1004.70795
86118305889875,1004.69934
86118403631023,1004.7007
86118503173148,1004.7012
86118602654223,1004.7007
86118702257398,1004.6955
86118801738473,1004.69006
86118902257396,1004.68835
86118999784869,1004.6811
86119099113318,1004.68195
86119199601719,1004.6764
86119298105992,1004.6764
86119397587067,1004.6747
86119497159716,1004.66406
86119596488165,1004.6644
86119696701842,1004.6661
86119796640791,1004.65753
86119894864245,1004.6538
86119993887444,1004.65027
86120093582194,1004.65027
86120192727493,1004.64856
86120291872792,1004.64856
86120391445441,1004.64484
86120490926516,1004.6401
86120593979019,1004.6349
86120690010766,1004.6298
86120789491841,1004.62256
86120888270838,1004.61957
86120987904538,1004.6247
86121086958262,1004.61755
86121186073036,1004.60895
86121285828836,1004.6076
86121385340435,1004.6042
86121485035186,1004.6025
86121584485735,1004.5957
86121683966810,1004.59216
86121783569985,1004.5854
86121881982682,1004.5868
86121981153504,1004.5816
86122080176703,1004.5833
86122179291477,1004.57654
86122278528352,1004.5692
86122377765226,1004.56586
86122477185250,1004.5692
86122576696851,1004.56396
86122676391600,1004.56396
86122775903201,1004.5673
86122874621148,1004.5657
86122973949597,1004.5606
86123073247521,1004.55707
86123172575971,1004.5554
86123272789646,1004.55206
86123371629695,1004.5469
86123470897094,1004.5486
86123569981343,1004.54144
86123669370842,1004.5466
86123768638242,1004.5503
86123867814066,1004.5554
86123967018952,1004.5448
86124066164251,1004.53937
86124165523226,1004.53937
86124264638000,1004.5346
86124363935924,1004.5346
86124469949355,1004.52405
86124567415777,1004.5188
86124662501247,1004.5155
86124761616022,1004.5188
86124860639221,1004.51373
86124959937145,1004.5121
