UPTIMENANO,Gx,Gy,Gz
86090261545406,-0.082949586,0.15761097,0.39069974
86090271474623,-0.09786329,0.0058107725,0.33477336
86090281403840,-0.098928556,-0.13640203,0.2942933
86090291332926,-0.07868853,-0.21949266,0.27192277
86090301262143,-0.06750325,-0.22908004,0.24475852
86090311191232,-0.12609279,-0.18167576,0.21067005
86090321120446,-0.24167399,-0.16090311,0.17924476
86090331049663,-0.34180883,-0.13001044,0.15048262
86090340978752,-0.33168882,-0.08154091,0.12438364
86090350908557,-0.20172657,-0.07621459,0.109469935
86090360837774,-0.024360038,-0.24026531,0.064728834
86090370766991,0.13915806,-0.48847196,-0.07908187
86090380696077,0.1977476,-0.5886068,-0.27349263
86090390625294,0.10879801,-0.63121736,-0.39120436
86090400554511,-0.15858336,-0.7265585,-0.23780628
86090410483597,-0.5900155,-0.80645335,0.24049747
86090420412814,-0.79294837,-0.6589142,0.8317192
86090430342031,-0.60333127,-0.44373083,1.160886
86090440264051,-0.34979832,-0.51190776,0.85994875
86090450193140,-0.2219666,-0.75851643,0.24848695
86090460122101,-0.22676028,-0.95559037,-0.1983915
86090470051187,-0.2667077,-1.1116517,-0.38374752
86090479980276,-0.2715014,-1.51805,-0.4679034
86090489909365,-0.1788234,-2.5337796,-0.5680383
86090499838451,-0.030751627,-3.6624274,-0.6287583
86090509767540,0.15939808,-4.1748195,-0.5323519
86090519696629,0.31439406,-4.06563,-0.32356006
86090529625715,0.21212867,-3.3955786,-0.042330243
86090539554676,-0.080819055,-2.3180637,0.26659644
86090549483765,-0.46058583,-1.2352223,0.40508083
86090559413284,-0.753001,-0.40431604,0.3369039
86090569342373,-0.7780347,0.21886367,0.10094782
86090579271334,-0.5623186,0.4494934,-0.11956192
86090589200420,-0.26297927,0.37279436,-0.14512827
86090599129509,0.0688506,0.18264468,-0.051917624
86090609058598,0.31545934,-0.077812485,0.06898989
86090618987684,0.48217323,-0.4080445,0.18510371
86090628916773,0.5855038,-0.8059207,0.252748
86090638845862,0.59349334,-1.1436095,0.22718166
86090648773814,0.5444912,-1.1377506,0.13556892
86090658702903,0.42944264,-0.6658384,0.042890914
86090668631992,0.2819035,-0.2152316,-0.008241782
86090678561078,0.2440866,0.069194004,-0.0045133564
86090688490167,0.19668233,0.2375058,-0.030079704
86090698419256,0.07151376,0.33817327,-0.086538725
86090708348342,-0.038741108,0.41380706,-0.1307472
86090718277431,-0.028621096,0.41380706,-0.15418302
86090728206520,0.04967584,0.3221943,-0.1408672
86090738129992,0.19348654,0.11553301,-0.1456609
86090748058953,0.35540676,-0.11829254,-0.0961261
86090757988042,0.44968265,-0.25411376,0.08124043
86090767917128,0.43849736,-0.15344626,0.26020485
86090777846089,0.21479183,0.15761097,0.31400073
86090787775178,-0.14633283,0.5490957,0.27671647
86090797704136,-0.39187625,0.92886245,0.28097752
86090807633225,-0.44247633,1.1456437,0.3832429
86090817562314,-0.3977352,1.1429806,0.4887041
86090827491272,-0.3593857,0.97839725,0.56700104
86090837420361,-0.3050572,0.7445717,0.67938644
86090847349450,-0.16284442,0.55229145,0.90309197
86090857276421,0.05020847,0.46493974,1.2045618
86090867205382,0.25740242,0.47559237,1.38832
86090877134471,0.3213183,0.48677766,1.3020335
86090887063557,0.22597711,0.55442196,1.118808
86090896992518,0.10773275,0.925134,0.89137405
86090906921607,0.021446332,1.0854564,0.6559506
86090916850693,-0.09360223,0.9379172,0.443963
86090926779654,-0.15112652,0.71421164,0.35075232
86090936708743,-0.06643799,0.5688031,0.41093978
86090946633120,0.10293906,0.455885,0.53504306
86090956562209,0.27231613,0.34136906,0.7454328
86090966491170,0.43849736,0.3088785,0.8881782
86090976420128,0.52797955,0.34296697,0.8887109
86090986349089,0.5647312,0.3419017,0.7454328
86090996278050,0.55514383,0.18051416,0.26286802
86091006207136,0.5274469,-0.09965041,-0.05830921
86091016136097,0.48590165,-0.1459894,-0.019959692
86091026065058,0.39482152,0.049486615,0.025314048
86091035994016,0.22970553,0.28650793,0.064728834
86091045922977,0.012924216,0.5890431,0.14302577
86091055852066,-0.19480236,0.8782624,0.32305545
