UPTIMENANO,P
81922036966378,1005.573
81922136905328,1005.5777
81922235440126,1005.58826
81922334768575,1005.58295
81922434738050,1005.581
81922533089699,1005.5792
81922632448673,1005.58295
81922732723398,1005.58966
81922830769796,1005.5914
81922930128771,1005.5961
81923030189821,1005.5945
81923128602519,1005.5945
81923227839393,1005.5943
81923328327794,1005.59766
81923426343667,1005.5938
81923525824741,1005.59546
81923625946842,1005.5935
81923724084815,1005.59656
81923823077489,1005.60504
81923922100688,1005.6101
81924021126626,1005.61865
81924120180350,1005.6204
81924219417224,1005.6234
81924318257273,1005.6198
81924417310997,1005.62317
81924516334196,1005.63
81924615082670,1005.6351
81924714594269,1005.63464
81924813770093,1005.6142
81924913037493,1005.6176
81925012182792,1005.62787
81925111114416,1005.6293
81925210168140,1005.63403
81925309221864,1005.6561
81925407878763,1005.6527
81925506566186,1005.63434
81925605406235,1005.6289
81925704215759,1005.62555
81925802903183,1005.62225
81925901499031,1005.62555
81926000430594,1005.6273
81926099575893,1005.6238
81926198446467,1005.62225
81926297530716,1005.61536
81926396614965,1005.61163
81926495668689,1005.6133
81926595119240,1005.6064
81926694630839,1005.60974
81926793623512,1005.61145
81926892890912,1005.61664
81926992585661,1005.60974
81927097255991,1005.61145
81927192036211,1005.6064
81927290754159,1005.6047
81927389716308,1005.5958
81927488739507,1005.5944
81927587426931,1005.589
81927686663805,1005.589
81927786022780,1005.5857
81927884862829,1005.5822
81927983914480,1005.5818
81928083273454,1005.5818
81928182571378,1005.5818
81928282235603,1005.5818
81928381747202,1005.5835
81928481167227,1005.5835
81928580648302,1005.5835
81928680159903,1005.5783
81928779335725,1005.5716
81928877870524,1005.5612
81928977504223,1005.5578
81929076618997,1005.5524
81929175886397,1005.5524
81929274634870,1005.54865
81929374146470,1005.54694
81929473566495,1005.5419
81929573017046,1005.54016
81929672559171,1005.5385
81929771338167,1005.52985
81929869995066,1005.5192
81929969140365,1005.51184
81930069504053,1005.50684
81930167672551,1005.50507
81930266939951,1005.49805
81930366634700,1005.49664
81930466268401,1005.4949
81930565841052,1005.4949
81930665352651,1005.4915
81930764528473,1005.4915
81930863887448,1005.49316
81930963612722,1005.49536
81931062452771,1005.49316
81931162086471,1005.4898
81931261170720,1005.4791
81931361292821,1005.48047
81931461231772,1005.4766
81931560682321,1005.4748
81931660193922,1005.4728
81931759217118,1005.4706
81931858057167,1005.46545
81931957507716,1005.4621
81932056958215,1005.4633
81932156164564,1005.4599
81932255431963,1005.45483
81932354882513,1005.4442
81932454424637,1005.44073
81932554119388,1005.439
81932653661513,1005.43726
81932753356264,1005.43695
81932851982635,1005.4314
81932951250034,1005.4314
81933050670058,1005.43097
81933150547958,1005.43097
81933249998508,1005.42413
81933349662732,1005.42255
81933448472256,1005.4276
81933547892281,1005.42084
81933647159680,1005.4174
81933746304979,1005.4089
81933846335504,1005.4089
81933945511328,1005.40186
81934044990196,1005.39655
81934148775299,1005.39264
81934244166020,1005.38934
81934343402894,1005.3857
81934447096423,1005.38403
81934543067120,1005.38367
81934642487145,1005.3803
81934743463946,1005.37646
81934840441966,1005.3678
81934939648315,1005.35925
81935041205092,1005.36115
81935137633663,1005.3561
81935237694713,1005.3492
81935338824139,1005.34735
81935436931588,1005.3452
81935536290562,1005.33966
81935637450513,1005.33795
81935734703260,1005.33795
81935833756984,1005.33966
81935934703260,1005.3469
81936032017058,1005.3431
81936131219306,1005.33453
81936232196107,1005.3294
81936329845680,1005.3294
81936428990979,1005.32227
81936529876205,1005.32227
81936628258378,1005.31506
81936727892079,1005.3205
81936828929929,1005.3244
81936925907951,1005.3171
81937024870100,1005.31506
81937125877426,1005.3134
81937223710148,1005.3117
81937322855448,1005.30664
81937423465948,1005.2997
81937521970223,1005.2928
81937621420772,1005.2894
81937722000749,1005.2839
81937820077670,1005.27875
81937924106974,1005.2732
81938020077670,1005.2682
81938117570738,1005.261
81938217692838,1005.26434
81938317479163,1005.2682
81938416624462,1005.26636
81938516197113,1005.263
81938615647662,1005.2528
81938715250837,1005.25116
81938814090885,1005.2528
81938914487710,1005.2528
81939012717258,1005.2525
81939112167808,1005.2492
81939213053034,1005.2492
81939311648882,1005.24396
81939411221533,1005.24426
81939510641558,1005.24396
81939610336309,1005.2355
81939709908960,1005.2338
81939808932155,1005.2235
