UPTIMENANO,P
82084372956634,1002.95966
82084472620858,1002.9579
82084571521957,1002.9528
82084670758831,1002.9565
82084769995706,1002.9548
82084869232580,1002.94977
82084968499979,1002.94977
82085068316829,1002.95184
82085167492653,1002.94324
82085266851628,1002.94
82085366332702,1002.947
82085465569576,1002.9505
82085564836975,1002.9454
82085666821102,1002.9368
82085763829649,1002.9403
82085863341249,1002.94586
82085964470675,1002.9424
82086061540272,1002.9528
82086169110480,1002.9492
82086260228954,1002.94586
82086358885853,1002.94934
82086457512226,1002.95435
82086556443850,1002.96466
82086655680724,1002.9681
82086754978649,1002.97894
82086854154473,1002.9788
82086953177672,1002.98
82087052506121,1002.9817
82087151712470,1002.9889
82087250857770,1002.9961
82087349789393,1002.9943
82087448751542,1002.99817
82087547713691,1002.9953
82087646797940,1002.9782
82087746614790,1002.9749
82087845180114,1002.9766
82087944203313,1002.97864
82088043073887,1002.99255
82088142310761,1003.0099
82088241242385,1003.0116
82088340358641,1003.01843
82088439351315,1003.0254
82088538191364,1003.0391
82088637153513,1003.03723
82088735932512,1003.0373
82088834925186,1003.0442
82088935016761,1003.0526
82089033917860,1003.06006
82089133490509,1003.06366
82089233032634,1003.0689
82089332544233,1003.0743
82089435383062,1003.0743
82089531506383,1003.0765
82089631017984,1003.0731
82089736329339,1003.07324
82089829247530,1003.0753
82089928423354,1003.08417
82090027751803,1003.091
82090127263403,1003.09436
82090226553788,1003.09625
82090325638037,1003.0928
82090425149637,1003.10034
82090524752812,1003.1055
82090624233887,1003.10724
82090723837062,1003.111
82090822738159,1003.111
82090921883459,1003.1126
82091020754032,1003.11786
82091120082482,1003.11957
82091219349881,1003.11957
82091318342555,1003.1162
82091418098355,1003.1162
82091517609954,1003.1179
82091617121555,1003.11957
82091716694204,1003.1162
82091815137427,1003.1162
82091914465876,1003.1268
82092013489075,1003.1323
82092112481749,1003.13403
82092211810198,1003.13403
82092310829597,1003.13586
82092410432772,1003.1408
82092510096997,1003.151
82092609639122,1003.1438
82092709242297,1003.1493
82092807807619,1003.158
82092907166594,1003.16144
82093006372943,1003.1561
82093105823492,1003.1579
82093209059146,1003.1528
82093304449866,1003.1595
82093404236191,1003.16473
82093503961466,1003.1681
82093603595165,1003.1664
82093703350966,1003.1698
82093802160489,1003.17664
82093901427888,1003.18005
82094000878438,1003.1834
82094100206887,1003.1868
82094199749011,1003.1863
82094299046936,1003.1932
82094398741685,1003.1966
82094498405910,1003.19836
82094598100661,1003.2051
82094697703836,1003.2068
82094796571081,1003.21356
82094895777430,1003.2205
82094995014305,1003.2205
82095094403804,1003.2243
82095194220654,1003.22723
82095293610153,1003.2328
82095393030178,1003.23456
82095492083902,1003.24646
82095591595501,1003.2585
82095690801850,1003.26355
82095790069250,1003.25836
82095889611374,1003.2562
82095988695623,1003.2546
82096088054598,1003.2525
82096187352522,1003.25793
82096286772546,1003.263
82096386162046,1003.2662
82096485888108,1003.2679
82096585369183,1003.27295
82096685155508,1003.278
82096787078584,1003.2813
82096883873456,1003.28973
82096983385055,1003.295
82097084300806,1003.295
82097182591404,1003.29663
82097282591404,1003.2947
82097382072479,1003.2963
82097481767228,1003.30524
82097581431453,1003.3103
82097681034628,1003.31537
82097779935727,1003.31287
82097879294701,1003.31116
82097979477851,1003.3078
82098077982125,1003.3061
82098177707399,1003.31287
82098277280049,1003.3143
82098377127424,1003.31934
82098476822173,1003.32117
82098577127424,1003.32117
82098676486399,1003.32794
82098775569004,1003.3313
82098874836404,1003.333
82098974195378,1003.333
82099073768027,1003.333
82099173371202,1003.3346
82099273065952,1003.3447
82099372791227,1003.3516
82099472485978,1003.3516
82099572028103,1003.3567
82099671814428,1003.36176
82099770623949,1003.36707
82099869799773,1003.37054
82099969463998,1003.379
82100069006123,1003.3789
82100168975598,1003.38055
82100268639822,1003.3806
82100367998797,1003.38745
82100467052521,1003.3891
82100569402948,1003.39246
82100666136770,1003.39386
82100765524121,1003.39905
82100867905074,1003.39764
82100964089445,1003.4044
82101063356844,1003.4078
82101164822045,1003.41125
82101262257943,1003.4147
82101362044268,1003.4164
82101463448419,1003.42145
82101561372718,1003.4177
82101661036943,1003.4194
82101762196894,1003.4211
82101859480165,1003.4161
82101958839140,1003.4194
82102060151716,1003.4194
82102157892864,1003.4161
82102257618138,1003.4194
