UPTIMENANO,Gx,Gy,Gz
82084303464528,-0.2949372,0.18850364,-0.15844408
82084313393105,-0.3114488,0.19223206,-0.16004197
82084323321682,-0.334352,0.18424258,-0.14832406
82084333248598,-0.3609836,0.17838362,-0.11902929
82084343177175,-0.37909308,0.17838362,-0.09133241
82084353105880,-0.400931,0.1533499,-0.09719136
82084363034454,-0.39613733,0.066530846,-0.14619353
82084372963031,-0.3529941,-0.07248617,-0.20797887
82084382891736,-0.3098509,-0.19765474,-0.2415347
82084392820310,-0.261914,-0.2775496,-0.25911155
82084402748887,-0.20438974,-0.39632657,-0.2963958
82084412677464,-0.11011383,-0.6120426,-0.34539798
82084422593372,0.014522112,-0.8778261,-0.38800856
82084432521821,0.15566964,-1.1489359,-0.39120436
82084442450142,0.35647202,-1.4402857,-0.38587803
82084452378588,0.5535459,-1.7848988,-0.40238965
82084462307037,0.70854187,-2.2136676,-0.38268223
82084472235358,0.83903676,-2.702624,-0.24473049
82084482163804,0.9269211,-2.9540265,-0.114235595
82084492092253,0.9482264,-2.83738,-0.08067977
82084502020574,0.9599443,-2.3393688,-0.13554089
82084511949020,0.9892391,-1.7460166,-0.16483566
82084521877469,0.95408535,-1.4216436,-0.09985453
82084531805790,0.928519,-1.2677128,-0.008774414
82084541732878,0.9008221,-1.0338873,0.03703196
82084551661199,0.7868388,-0.8442702,0.041293018
82084561589648,0.5860365,-0.7787565,0.039695118
82084571517966,0.38629943,-0.7787565,0.057804614
82084581446415,0.23556449,-0.81284493,0.07005515
82084591374736,0.16578966,-0.90126187,0.055674087
82084601303182,0.16206123,-0.9673083,-0.030079704
82084611231503,0.18549706,-0.95559037,-0.17389041
82084621159952,0.21958552,-0.97156936,-0.28893897
82084631082984,0.23396659,-1.0599864,-0.34646326
82084641011305,0.2408908,-1.1750349,-0.34806114
82084650939626,0.26752242,-1.2570602,-0.31663585
82084660867944,0.32770988,-1.2735718,-0.27242738
82084670796265,0.44009528,-1.2368202,-0.21703362
82084680724586,0.567927,-1.0871506,-0.17229252
82084690652904,0.66806185,-0.80272496,-0.12488824
82084700581225,0.7522177,-0.400055,-0.06576607
82084710509546,0.77884936,0.05800873,-0.03966708
82084720437864,0.7122703,0.097423516,-0.051917624
82084730366313,0.6100049,0.046823453,-0.07588608
82084740294634,0.49921745,0.11979407,-0.093462944
82084750219179,0.3990826,0.16080676,-0.103582956
82084760147372,0.3314383,0.23164685,-0.11370297
82084770075693,0.27125084,0.35202172,-0.12382298
82084780003883,0.1796381,0.37918594,-0.10518085
82084789932204,0.07684008,0.3205964,-0.043395508
82084799860525,-0.046730593,0.38557753,0.012530875
82084809788715,-0.16390969,0.5661399,0.064728834
82084819717036,-0.24913085,0.70302635,0.102545716
82084829645229,-0.2965351,0.6977001,0.103610985
82084839564187,-0.28215402,0.60342413,0.021585623
82084849492380,-0.22462976,0.54856306,-0.1110398
82084859420445,-0.18787813,0.6050221,-0.18134727
82084869348635,-0.19799815,0.7403106,-0.13181247
82084879276828,-0.22462976,0.8670771,0.03490143
82084889205021,-0.23474978,0.8393802,0.24529116
82084899133211,-0.25978348,0.6481653,0.34116495
82084909061404,-0.28907824,0.49476716,0.33104494
82084918989597,-0.32210144,0.54376936,0.29003227
82084928913879,-0.3609836,0.7786602,0.31027228
82084938842072,-0.40199628,1.0593573,0.47059458
82084948770137,-0.4664448,1.2196796,0.7251928
82084958698199,-0.52183855,1.1536332,0.94303936
82084968626392,-0.5079901,0.8388476,0.96114886
82084978554457,-0.46111846,0.21566787,0.69536537
82084988482647,-0.39507207,-0.49379826,0.2522154
82084998410712,-0.38921311,-0.91404504,-0.38055173
82085008338777,-0.4616511,-0.77715856,-0.66337943
82085018266967,-0.59267867,-0.060768258,-0.41783598
82085028195032,-0.68375874,0.6375126,0.0045413915
82085038123225,-0.6315608,0.95070034,0.4855083
82085048057961,-0.55379647,0.96028775,0.84823084
82085057986154,-0.43182367,0.8010307,0.9915089
82085067914347,-0.22729293,0.6550895,0.92279935
82085077842409,-0.035545316,0.65615475,0.72625804
82085087770602,0.05713269,0.6843842,0.5387715
82085097698795,-0.008381073,0.59064096,0.5318473
82085107626985,-0.16390969,0.08410771,0.7097465
82085117555178,-0.18308444,-0.6727627,0.933452
82085127483371,0.016652642,-1.2570602,1.0900459
82085137409330,0.36499414,-1.5516058,1.0538269
82085147337523,0.6600723,-1.4008709,0.8295887
82085157265716,0.7458261,-0.9183061,0.5792516
82085167193778,0.6408976,-0.3372044,0.44129983
82085177121971,0.3740489,0.079314016,0.39389554
82085187050164,0.07790534,0.26147422,0.36353552
82085196978226,-0.09839592,0.32006377,0.31506598
82085206906419,-0.14846335,0.21833104,0.25487852
82085216834484,-0.09360223,0.04788872,0.14941736
82085226766014,0.003869468,-0.17315365,0.1749837
82085236694207,0.111993805,-0.5081793,0.2772491
82085246622400,0.24355397,-0.889544,0.31080493
82085256550590,0.50081533,-1.3140519,0.2309101
82085266478783,0.8582115,-1.6522733,0.08656675
82085276406976,1.0973635,-1.7417556,-0.03114497
82085286335038,1.0483613,-1.374772,-0.11210507
82085296263231,0.7639356,-0.71697116,-0.1424651
82085306191424,0.45500898,-0.26902747,-0.07695134
82085316119614,0.24941292,-0.16196837,0.015726667
82085326047807,0.14501701,-0.32495385,0.035966694
82085335976000,0.16365914,-0.65412056,-0.023688117
82085345906933,0.289893,-0.9784936,-0.115300864
82085355835126,0.40813735,-1.1862202,-0.24366523
82085365763319,0.45607424,-1.2421465,-0.69054365
