UPTIMENANO,Gx,Gy,Gz
69381040044597,-0.15801218,0.3869363,-0.019697756
69381049973046,-0.1995575,0.35124993,-0.07402624
69381059901495,-0.2341786,0.24632138,-0.13794212
69381069818939,-0.26773444,0.19838448,-0.16776952
69381079747260,-0.34177032,0.21649398,-0.1608453
69381089675581,-0.4275241,0.21596134,-0.13421369
69381099603899,-0.44456834,0.21276554,-0.11450629
69381109532220,-0.37692404,0.17654656,-0.10651681
69381119460541,-0.2458965,0.09505382,-0.09266837
69381129388859,-0.09090052,0.03060533,-0.06443886
69381139317180,0.04545333,-0.017864205,-0.02289355
69381149245501,0.13387027,-0.072725326,0.012792811
69381159168760,0.16476294,-0.12332539,0.025043352
69381169096953,0.15304503,-0.17765388,0.009064385
69381179025274,0.10244498,-0.21227497,-0.037807252
69381188953464,0.023082774,-0.22346024,-0.09373363
69381198881785,-0.060540486,-0.2191992,-0.13421369
69381208810106,-0.1169995,-0.20268759,-0.14539897
69381218738296,-0.14043532,-0.19203494,-0.14007264
69381228666617,-0.14949007,-0.18031704,-0.12675683
69381238594810,-0.15215324,-0.19523074,-0.10385364
69381248518814,-0.12072793,-0.22505814,-0.08201572
69381258447007,-0.060007855,-0.23464553,-0.070297815
69381268375200,-0.0072772624,-0.25009185,-0.07189571
69381278303390,0.030539624,-0.29003927,-0.08095046
69381288231583,0.04598596,-0.30015928,-0.09373363
69381298159776,0.02468067,-0.26340765,-0.101190485
69381308087966,-0.028582552,-0.22505814,-0.10758207
69381318016159,-0.09356368,-0.20854655,-0.116104186
69381327944352,-0.14096795,-0.21866655,-0.12888737
69381337872542,-0.21127541,-0.25382027,-0.13314843
69381347800735,-0.43870938,-0.2293192,-0.08467889
69381357728928,-0.5564211,-0.071660064,-0.0750915
69381367654491,-0.49836418,0.11795701,-0.12995264
69381377582556,-0.3385745,0.2202224,-0.1954664
69381387510749,-0.13404374,0.21436344,-0.2465991
69381397438939,0.015625922,0.080672756,-0.26737174
69381407367132,0.07581337,-0.1334454,-0.2434033
