acc,time
9.881700206046366,54515622247744
9.881700206046366,54515722247744
9.842384513320365,54515822247744
9.865884373133545,54515922247744
10.012392926690298,54516022247744
9.729018615220648,54516122247744
9.924176613365658,54516222247744
9.845048839384566,54516322247744
9.880071735395862,54516422247744
9.907908336646313,54516522247744
9.83096800998437,54516622247744
9.917731535022066,54516722247744
9.851427212667915,54516822247744
9.898963145799453,54516922247744
9.837791459106642,54517022247744
9.888225732344424,54517122247744
9.812013257896664,54517222247744
9.800647061648277,54517322247744
9.860672241826222,54517422247744
9.928120771079397,54517522247744
9.821203118603288,54517622247744
9.958806392822206,54517722247744
9.846407580458377,54517822247744
9.872078563507591,54517922247744
9.87665993868741,54518022247744
9.811470863068312,54518122247744
9.906457834696308,54518222247744
9.879750959133485,54518322247744
9.82122072772487,54518422247744
9.87053683095756,54518522247744
9.799591978891204,54518622247744
9.860510728669535,54518722247744
9.829611242009527,54518822247744
9.90771641209482,54518922247744
9.872948503019357,54519022247744
9.841013788880206,54519122247744
9.900127523173222,54519222247744
9.811571973981307,54519322247744
9.87097598355573,54519422247744
9.88516333840123,54519522247744
9.843655337917179,54519622247744
9.889823680890162,54519722247744
9.825876753131562,54519822247744
9.790178256956933,54519922247744
9.947503972100794,54520022247744
9.736756368374685,54520122247744
9.954208283075134,54520222247744
9.914843306107823,54520322247744
9.764765844245119,54520422247744
9.931793442765994,54520522247744
9.760529112773245,54520622247744
9.872752414182505,54520722247744
9.91953681623106,54520822247744
9.755950884244363,54520922247744
9.999177747807312,54521022247744
9.786197977545182,54521122247744
9.863440608606796,54521222247744
9.914197222582303,54521322247744
9.833856581797425,54521422247744
9.959923673417405,54521522247744
9.837550772911108,54521622247744
9.86648289850858,54521722247744
9.852749756975046,54521822247744
9.84920957696302,54521922247744
9.850359806024494,54522022247744
9.883132785907865,54522122247744
9.88504947196759,54522222247744
9.921341487583325,54522322247744
9.893214348923458,54522422247744
9.807677896809356,54522522247744
9.822867061042361,54522622247744
9.921111169319484,54522722247744
9.849138315982843,54522822247744
9.89518175629849,54522922247744
9.894899180140095,54523022247744
9.75781299411563,54523122247744
9.91095197768355,54523222247744
9.840978935777517,54523322247744
9.80147129328113,54523422247744
10.01357153540648,54523522247744
9.69290635092308,54523622247744
10.010088701463081,54523722247744
9.904840254111432,54523822247744
9.748527808894654,54523922247744
9.99472014351331,54524022247744
9.777531469795035,54524122247744
9.85359089255025,54524222247744
9.874121753483857,54524322247744
9.808513449316676,54524422247744
9.876688881608086,54524522247744
9.863310990723113,54524622247744
9.827500652405474,54524722247744
9.824039841230778,54524822247744
9.822947396348047,54524922247744
9.931816244294598,54525022247744
9.905902915174059,54525122247744
9.80939320406201,54525222247744
9.94490500049686,54525322247744
9.75139236770902,54525422247744
9.947873712642139,54525522247744
9.827718939377863,54525622247744
9.803102666211359,54525722247744
9.950127362025741,54525822247744
9.87914804285538,54525922247744
9.90136901361091,54526022247744
9.870622602208202,54526122247744
9.780924485457005,54526222247744
9.900612490017696,54526322247744
9.765214493717927,54526422247744
9.938871382425823,54526522247744
9.755650427960367,54526622247744
9.915845339846697,54526722247744
9.851145402470932,54526822247744
9.860082977487654,54526922247744
9.842073473702769,54527022247744
9.745175381201785,54527122247744
9.684356262985757,54527222247744
9.68985622622076,54527322247744
9.493025561444972,54527422247744
9.649166471813766,54527522247744
9.481374773694684,54527622247744
9.367063644297115,54527722247744
9.569105295395802,54527822247744
9.164304694501078,54527922247744
9.360734252861047,54528022247744
9.23222025026038,54528122247744
9.235421054307853,54528222247744
9.286620655026203,54528322247744
9.202120937688575,54528422247744
9.303129654615034,54528522247744
9.316870272508313,54528622247744
9.239899108062426,54528722247744
9.318598574280049,54528822247744
9.26449760898467,54528922247744
