m,time
27.65509458963368,68980735360573
27.65509458963368,68980835360573
27.65509458963368,68980935360573
27.65509458963368,68981035360573
27.65509458963368,68981135360573
27.65509458963368,68981235360573
27.65509458963368,68981335360573
27.65509458963368,68981435360573
27.65509458963368,68981535360573
27.65509458963368,68981635360573
27.65509458963368,68981735360573
27.65509458963368,68981835360573
27.65509458963368,68981935360573
27.65509458963368,68982035360573
27.65509458963368,68982135360573
27.65509458963368,68982235360573
27.65509458963368,68982335360573
27.65509458963368,68982435360573
27.65509458963368,68982535360573
27.65509458963368,68982635360573
27.65509458963368,68982735360573
27.65509458963368,68982835360573
27.65509458963368,68982935360573
27.65509458963368,68983035360573
27.65509458963368,68983135360573
27.65509458963368,68983235360573
27.65509458963368,68983335360573
27.65509458963368,68983435360573
27.65509458963368,68983535360573
27.65509458963368,68983635360573
27.65509458963368,68983735360573
27.65509458963368,68983835360573
27.65509458963368,68983935360573
27.65509458963368,68984035360573
27.65509458963368,68984135360573
27.65509458963368,68984235360573
27.65509458963368,68984335360573
27.65509458963368,68984435360573
27.65509458963368,68984535360573
27.65509458963368,68984635360573
27.65509458963368,68984735360573
27.65509458963368,68984835360573
27.65509458963368,68984935360573
27.65509458963368,68985035360573
27.65509458963368,68985135360573
27.65509458963368,68985235360573
27.65509458963368,68985335360573
27.65509458963368,68985435360573
27.65509458963368,68985535360573
27.65509458963368,68985635360573
27.65509458963368,68985735360573
27.65509458963368,68985835360573
27.65509458963368,68985935360573
27.65509458963368,68986035360573
27.65509458963368,68986135360573
27.65509458963368,68986235360573
27.65509458963368,68986335360573
27.65509458963368,68986435360573
27.65509458963368,68986535360573
27.65509458963368,68986635360573
27.65509458963368,68986735360573
27.65509458963368,68986835360573
27.65509458963368,68986935360573
27.65509458963368,68987035360573
27.65509458963368,68987135360573
27.65509458963368,68987235360573
27.65509458963368,68987335360573
27.65509458963368,68987435360573
27.65509458963368,68987535360573
27.65509458963368,68987635360573
27.65509458963368,68987735360573
27.65509458963368,68987835360573
27.65509458963368,68987935360573
27.65509458963368,68988035360573
27.65509458963368,68988135360573
27.65509458963368,68988235360573
27.65509458963368,68988335360573
27.65509458963368,68988435360573
27.65509458963368,68988535360573
27.65509458963368,68988635360573
27.65509458963368,68988735360573
27.65509458963368,68988835360573
27.65509458963368,68988935360573
27.65509458963368,68989035360573
27.65509458963368,68989135360573
27.65509458963368,68989235360573
27.65509458963368,68989335360573
27.65509458963368,68989435360573
27.65509458963368,68989535360573
27.65509458963368,68989635360573
27.65509458963368,68989735360573
27.65509458963368,68989835360573
27.65509458963368,68989935360573
27.65509458963368,68990035360573
27.65509458963368,68990135360573
27.65509458963368,68990235360573
27.65509458963368,68990335360573
27.65509458963368,68990435360573
27.65509458963368,68990535360573
27.65509458963368,68990635360573
27.65509458963368,68990735360573
27.65509458963368,68990835360573
27.65509458963368,68990935360573
27.65509458963368,68991035360573
27.65509458963368,68991135360573
27.65509458963368,68991235360573
27.65509458963368,68991335360573
27.65509458963368,68991435360573
