UPTIMENANO,Mx,My,Mz
69583159401494,27.487192,-21.490118,0.10523224
69583179254781,27.787193,-21.490118,0.10523224
69583199109502,27.787193,-21.490118,0.10523224
69583218964093,27.787193,-21.490118,0.10523224
69583238818813,27.937193,-21.490118,0.10523224
69583258673406,28.237192,-21.340118,0.10523224
69583278537638,28.237192,-21.190117,0.10523224
69583298394089,28.237192,-21.04012,0.7052307
69583318248810,28.237192,-20.590118,0.7052307
69583338103401,28.237192,-20.890118,0.5552292
69583357958121,28.237192,-20.890118,0.5552292
69583377812842,28.237192,-20.440117,0.5552292
69583397668091,28.237192,-20.29012,0.5552292
69583417522811,28.237192,-20.29012,0.5552292
69583437377532,28.237192,-20.29012,0.5552292
69583457232123,28.237192,-20.29012,-0.49477005
69583477089848,28.237192,-20.29012,-1.8447685
69583496944697,28.387192,-20.140118,-3.3447685
69583516799416,28.387192,-19.54012,-3.3447685
69583536654136,28.837193,-19.390118,-3.3447685
69583556508857,29.587193,-19.390118,-3.9447708
69583576363704,29.587193,-18.790117,-4.5447693
69583596219349,29.587193,-18.340118,-6.0447693
69583616074198,29.137192,-18.340118,-6.6447678
69583635929045,29.437193,-18.490118,-7.694771
69583655783893,30.037193,-18.340118,-8.294769
69583675638742,30.037193,-18.340118,-10.094769
69583695490617,29.887192,-18.340118,-11.74477
69583715345337,29.887192,-18.340118,-12.194771
69583735200058,29.887192,-18.490118,-13.394772
69583755054777,29.437193,-18.490118,-13.844769
69583774906322,29.287193,-18.790117,-13.844769
69583794760915,29.137192,-18.790117,-14.444771
69583814615634,26.737192,-18.790117,-14.74477
69583834470226,27.337193,-18.790117,-15.644772
69583854324819,27.187193,-18.790117,-15.49477
69583874179410,27.337193,-18.790117,-15.644772
69583894031491,27.487192,-18.340118,-15.644772
69583913886212,27.487192,-18.340118,-15.644772
69583933740803,27.487192,-18.340118,-15.644772
69583953595395,27.787193,-18.340118,-15.49477
69583973450116,27.937193,-18.340118,-15.044769
69583993304864,28.087193,-18.340118,-14.74477
69584013159584,27.937193,-18.340118,-14.74477
69584033014177,27.937193,-18.340118,-13.844769
69584052868896,28.387192,-18.190117,-13.394772
69584072720844,28.387192,-18.190117,-13.394772
69584092575309,28.537193,-18.190117,-12.794769
