UPTIMENANO,Mx,My,Mz
88683632757465,19.4468,-8.435635,-27.814102
88683652615897,19.4468,-8.435635,-27.814102
88683672474202,19.4468,-8.435635,-27.964104
88683692332633,19.146801,-8.585634,-29.0141
88683712189208,18.396801,-8.585634,-29.464104
88683732047513,18.096802,-8.585634,-30.214104
88683751905816,16.4468,-8.585634,-30.814102
88683771764120,14.346801,-8.585634,-30.814102
88683791622425,12.546801,-8.585634,-31.2641
88683811482056,12.2468,-8.585634,-32.614105
88683831340488,12.2468,-8.735636,-32.464104
88683851198793,11.646801,-8.885635,-32.464104
88683871057224,10.4468,-9.035635,-32.464104
88683890915528,9.096801,-9.035635,-32.464104
88683910773961,7.7468004,-9.035635,-32.614105
88683930634665,6.9968004,-9.635635,-32.9141
88683950493097,6.5468006,-9.785635,-32.9141
88683970351530,6.5468006,-9.785635,-33.064102
88683990209833,4.2968,-9.785635,-33.5141
88684010071835,3.3968,-9.785635,-33.964104
88684029930396,3.5468001,-9.935635,-34.564102
88684049788827,2.6468,-10.085634,-35.7641
88684069647387,2.3468003,-10.085634,-34.2641
88684089505820,2.1968002,-10.085634,-34.2641
88684109368208,1.5968003,-10.085634,-34.2641
88684129226768,1.1468,-10.085634,-34.564102
88684149085329,0.54679966,-10.085634,-34.714104
88684168944016,0.39680004,-10.235636,-34.714104
88684188802576,0.24680042,-10.685635,-34.714104
88684208661265,0.9968004,-10.685635,-34.714104
88684228524231,0.9968004,-10.685635,-34.714104
88684248382919,0.54679966,-10.685635,-34.714104
88684268241608,0.84679985,-10.685635,-34.714104
88684288100295,0.84679985,-10.535635,-34.714104
88684307954538,1.1468,-10.535635,-33.964104
88684327813227,1.8968,-9.935635,-34.564102
88684347671786,2.0468001,-10.685635,-34.714104
88684367530474,3.3968,-10.235636,-34.714104
88684387389163,3.6968002,-10.235636,-34.714104
88684407247722,4.4468,-9.635635,-34.714104
88684427100632,4.4468,-9.635635,-34.714104
88684446959065,4.5968003,-9.635635,-34.714104
88684466817624,4.8968,-9.485636,-34.714104
88684486676056,4.8968,-9.485636,-34.714104
88684506534489,5.7968006,-9.635635,-34.714104
88684526393822,6.6968,-9.635635,-34.714104
88684546254965,6.9968004,-9.785635,-34.564102
88684566113398,7.2968006,-9.785635,-34.2641
88684585971957,7.5968003,-9.785635,-34.2641
88684605830218,7.8968005,-9.785635,-34.2641
88684625688779,8.6468,-9.785635,-34.2641
88684645547210,8.796801,-9.935635,-34.2641
88684665405770,7.4468,-9.935635,-34.114105
88684685264331,7.7468004,-9.935635,-34.114105
88684705122890,7.8968005,-9.935635,-34.114105
88684724972149,8.046801,-9.785635,-34.114105
88684744830454,8.046801,-9.785635,-34.114105
88684764688757,8.4968,-9.785635,-34.114105
88684784547061,8.6468,-9.635635,-34.114105
88684804405366,8.6468,-9.635635,-34.114105
88684824256991,8.6468,-9.635635,-34.564102
88684844115295,8.6468,-9.635635,-34.714104
88684863973472,8.4968,-9.635635,-35.314102
88684883831647,8.6468,-9.635635,-34.714104
88684903684302,7.8968005,-9.485636,-35.314102
88684923542351,7.8968005,-9.035635,-35.1641
88684943400398,7.8968005,-8.735636,-35.1641
88684963258446,7.8968005,-7.535635,-35.314102
88684983116495,7.2968006,-6.6356354,-35.314102
88685002974414,5.7968006,-3.6356354,-35.314102
88685022827976,5.3468003,-4.235634,-35.314102
88685042685897,4.8968,-4.3856354,-35.1641
88685062543816,5.3468003,-3.9356346,-35.7641
88685082401608,5.1968,-3.1856346,-36.5141
88685102259529,5.1968,-1.9856339,-36.364105
88685122120891,5.1968,-0.33563614,-36.214104
88685141978811,5.1968,1.1643639,-36.214104
88685161836860,5.1968,2.964367,-36.214104
88685181694907,5.3468003,6.1143646,-35.9141
88685201552827,5.7968006,9.414364,-35.9141
88685221410876,6.3968,10.464367,-35.314102
88685241274220,6.2468004,9.564365,-34.564102
88685261132268,5.9468,8.664364,-34.114105
88685280990317,5.9468,8.364365,-34.114105
88685300848492,5.9468,8.214367,-34.114105
88685320700762,5.9468,7.914364,-34.2641
88685340558683,5.6468,7.3143654,-34.2641
88685360416602,4.8968,6.5643654,-34.2641
88685380274394,3.6968002,6.8643646,-34.714104
88685400132315,3.3968,6.8643646,-35.614105
88685419994397,4.2968,7.164364,-34.564102
88685439852317,3.3968,7.3143654,-34.714104
88685459710366,2.1968002,7.6143646,-34.714104
88685479568285,0.84679985,9.714367,-34.2641
88685499426205,-0.65320015,12.864365,-34.114105
88685519284126,-3.8031998,18.864365,-33.5141
88685539143910,-6.5032005,20.964367,-31.714104
88685559001958,-11.7532,24.864365,-27.214104
88685578859879,-20.7532,28.164364,-21.814102
88685598717926,-25.703201,26.814365,-13.564102
88685618576200,-32.4532,26.214367,-8.914101
88685638434249,-36.2032,25.764366,-3.9641
88685658292168,-41.303204,25.014366,-3.3641014
88685678150216,-42.353203,22.014366,0.6858978
88685698008137,-45.2032,16.164368,1.1358986
88685717871755,-48.803204,7.464367,4.2859
88685737729803,-49.103203,-5.7356358,6.235901
88685757587979,-48.803204,-11.285635,7.5858994
88685777446027,-48.653202,-15.635635,11.0359
88685797304203,-48.353203,-21.785637,14.485899
88685817162251,-47.903202,-25.685635,16.5859
88685837019781,-47.003204,-28.235636,17.9359
88685856877957,-45.2032,-31.535637,21.0859
88685876736133,-41.303204,-30.785637,25.7359
88685896594309,-35.0032,-30.785637,28.5859
88685916452485,-34.7032,-31.385635,28.435902
88685936311854,-34.853203,-30.785637,28.5859
88685956170030,-35.0032,-30.485636,28.2859
88685976028334,-35.0032,-30.335636,28.2859
88685995886510,-35.0032,-29.735636,28.2859
88686015744686,-35.303204,-28.385635,28.2859
88686035604789,-35.903202,-27.185635,27.8359
88686055463093,-36.2032,-24.185635,27.2359
88686075321397,-38.0032,-21.485636,27.3859
88686095179573,-38.303204,-19.385635,27.685902
88686115037877,-38.153202,-18.635635,27.2359
88686134896327,-39.353203,-18.335636,27.2359
88686154754631,-39.9532,-16.535635,26.0359
88686174612935,-41.303204,-16.535635,24.6859
88686194471239,-42.2032,-16.685635,23.9359
88686214329543,-42.503204,-17.285635,22.8859
88686234187774,-43.103203,-17.585636,21.0859
88686254046078,-42.9532,-17.735636,19.5859
88686273904382,-43.253204,-18.335636,16.8859
88686293762686,-42.9532,-19.835636,15.6859
88686313620990,-42.653202,-23.585636,12.3859005
88686333480659,-42.653202,-27.335636,10.735899
88686353338963,-42.503204,-28.235636,11.6359005
88686373197267,-41.903202,-28.985636,12.235899
88686393055571,-39.9532,-30.335636,12.3859005
88686412914003,-38.7532,-32.285637,12.3859005
88686432767400,-36.053204,-31.835636,12.835899
88686452625704,-35.903202,-32.585636,13.735899
88686472483880,-35.603203,-33.035637,15.6859
88686492342056,-35.303204,-33.335636,18.9859
88686512200232,-36.053204,-33.035637,19.4359
88686532055086,-36.5032,-32.585636,19.1359
