UPTIMENANO,P
88683665146279,1001.6687
88683766153605,1001.6725
88683863894753,1001.67584
88683963253727,1001.6691
88684063711603,1001.67084
88684162032726,1001.6764
88684261300125,1001.6781
88684362063251,1001.6798
88684460201224,1001.6759
88684559562910,1001.6794
88684659837635,1001.685
88684758250333,1001.68317
88684857365108,1001.6798
88684957761933,1001.6781
88685055838856,1001.68695
88685154953630,1001.6781
88685259776585,1001.68176
88685353763154,1001.68896
88685452938978,1001.69073
88685553213703,1001.69073
88685651473777,1001.70135
88685751015901,1001.701
88685849611750,1001.7044
88685948299173,1001.71344
88686047108697,1001.72046
88686146009796,1001.7219
88686244575120,1001.72156
88686343323593,1001.7164
88686442072067,1001.71466
88686541064741,1001.70917
88686640181466,1001.71985
88686739296240,1001.71686
88686838441540,1001.6963
88686937586839,1001.70514
88687036640563,1001.7016
88687135602712,1001.7018
88687234473286,1001.71027
88687333496485,1001.70856
88687432336533,1001.7119
88687531481833,1001.71716
88687630108206,1001.72266
88687729253505,1001.71765
88687827910404,1001.71765
88687927544104,1001.7208
88688026231527,1001.7189
88688125041051,1001.72406
88688223942150,1001.72406
88688323026399,1001.73083
88688422354848,1001.7344
88688521591723,1001.7239
88688621407890,1001.72906
88688720125838,1001.736
88688820370039,1001.73755
88688919393238,1001.74097
88689017958561,1001.74274
88689117225960,1001.74445
88689215943909,1001.74615
88689315791284,1001.74445
88689414387133,1001.7478
88689514417658,1001.7511
88689612982981,1001.7598
88689712311430,1001.7651
88689812708256,1001.7617
88689910998854,1001.7616
88690010235728,1001.76495
88690109350502,1001.77875
88690208190551,1001.7822
88690306328524,1001.7839
88690406841771,1001.7822
88690505956546,1001.77875
88690605468147,1001.7822
88690704857646,1001.79254
88690804643971,1001.79565
88690904094518,1001.7938
88691002934567,1001.7992
88691100462040,1001.8026
88691199759964,1001.804
88691299149463,1001.8092
88691398416863,1001.8161
88691499027364,1001.81433
88691596096960,1001.8156
88691695028584,1001.82074
88691794021258,1001.82074
88691893227607,1001.8276
88691992403432,1001.8187
88692091518206,1001.8273
88692190907705,1001.8304
88692291426631,1001.8425
88692390053004,1001.8498
88692489534079,1001.8425
88692589381454,1001.8393
88692688770953,1001.84436
88692788007827,1001.8495
88692887854186,1001.8508
88692986450035,1001.8522
88693085595334,1001.86066
88693185045883,1001.864
88693283916457,1001.86414
88693383183856,1001.8603
88693482390206,1001.86725
88693581566030,1001.8703
88693680833429,1001.8843
88693779978728,1001.88904
88693879246127,1001.89966
88693978391427,1001.9031
88694077628301,1001.90106
88694176315724,1001.90106
88694275857849,1001.9099
88694375125248,1001.913
88694474270547,1001.9108
88694573598997,1001.91266
88694672866396,1001.9123
88694772225370,1001.9088
88694871332377,1001.91223
88694970599777,1001.91394
88695069867176,1001.9102
88695169043000,1001.9119
88695268371450,1001.92084
88695367730424,1001.92554
88695467119923,1001.92896
88695567058873,1001.9308
88695666509423,1001.9322
88695766082072,1001.9354
88695869592451,1001.9441
88695964952646,1001.9492
88696064403196,1001.94904
88696170538727,1001.94867
88696263853745,1001.95935
88696363029569,1001.96625
88696465013696,1001.9622
88696561747518,1001.96576
88696661228592,1001.9692
88696763762170,1001.9633
88696860186494,1001.9685
88696959362319,1001.9736
88697061010670,1001.9771
88697158782343,1001.9839
88697258049742,1001.9856
88697358660243,1001.9908
88697457225566,1001.99585
88697556737167,1002.00055
88697657317142,1002.00226
88697755729841,1002.0074
88697854600414,1002.0087
88697956279290,1002.0156
88698053196262,1002.0174
88698152249986,1002.0242
88698252952062,1002.0224
88698351425811,1002.01904
88698450723735,1002.0153
88698551395286,1002.0132
88698650174284,1002.0201
88698749441684,1002.0216
88698848709083,1002.0389
88698948125517,1002.037
88699046996091,1002.0435
88699146416116,1002.04175
88699245714040,1002.05066
88699345103539,1002.0469
88699444645664,1002.05383
88699544035163,1002.04645
88699647698168,1002.0517
88699742966789,1002.04834
88699841928938,1002.048
88699941104760,1002.0536
88700039853234,1002.06036
88700139151158,1002.074
88700238418558,1002.0791
88700337441757,1002.07544
88700436251280,1002.07336
88700536342856,1002.0805
88700634847129,1002.08514
88700735274479,1002.0925
88700833839803,1002.0993
88700933166639,1002.1045
88701032281413,1002.108
88701132556139,1002.10565
88701231335137,1002.10547
88701330877262,1002.1088
88701429778361,1002.1053
88701528465785,1002.1053
88701627427934,1002.11707
88701727794234,1002.1235
88701827244783,1002.1307
88701926359558,1002.132
88702025352232,1002.13873
88702125169081,1002.1318
88702224680681,1002.1406
88702324100706,1002.14954
88702423581781,1002.15466
88702523032330,1002.1543
88702622391305,1002.1594
88702721841854,1002.1632
88702820620853,1002.1609
88702919614105,1002.16266
88703018789929,1002.17114
88703118362579,1002.16907
88703216866852,1002.16907
88703316775277,1002.1672
88703416103726,1002.17224
88703515584801,1002.1773
88703615035350,1002.17566
88703714516425,1002.1773
88703814485900,1002.17865
88703912440723,1002.18427
88704011738647,1002.18756
88704112043897,1002.18427
88704211219721,1002.1859
88704310212395,1002.18427
88704410029245,1002.1928
88704509693470,1002.1979
88704609235595,1002.19446
88704708655620,1002.19617
88704807800919,1002.1996
88704906760944,1002.1996
88705005906243,1002.1979
88705104837867,1002.19446
88705203830541,1002.1996
88705303128465,1002.19617
88705402487440,1002.1928
88705501907465,1002.18756
88705601358016,1002.1907
88705700808565,1002.1959
88705800014914,1002.201
88705898763386,1002.1988
88705998030785,1002.1835
88706097145559,1002.1937
88706196565584,1002.1988
88706295253007,1002.1992
88706394215156,1002.1954
88706493818331,1002.1783
88706593268880,1002.18164
88706692780481,1002.1937
88706792261556,1002.1988
88706890857403,1002.20233
88706990642457,1002.1988
88707089360406,1002.2126
88707188719380,1002.2175
88707287895204,1002.19867
88707386521578,1002.1884
88707485788977,1002.18506
88707585422678,1002.18506
88707684842703,1002.1884
88707784354304,1002.18335
88707883743800,1002.19183
88707982370174,1002.18646
88708082095448,1002.1847
88708181484948,1002.1901
88708280355522,1002.18304
88708379561871,1002.18304
88708478585070,1002.1881
88708579012420,1002.1884
88708677699844,1002.1847
88708776784093,1002.18274
88708876051492,1002.1812
88708974494515,1002.1812
88709074616615,1002.18304
88709173242988,1002.1809
88709272540913,1002.18646
88709371808312,1002.18274
88709471106237,1002.18274
88709571106238,1002.1861
88709670495739,1002.1877
88709769946288,1002.1877
88709869427360,1002.18945
88709968511609,1002.1912
88710067565333,1002.1877
88710167107457,1002.1875
88710265916981,1002.1962
88710365642256,1002.19977
88710463993904,1002.2015
88710563474979,1002.20123
88710663322354,1002.20996
88710762833955,1002.20984
88710863108678,1002.20984
