UPTIMENANO,Gx,Gy,Gz
88683622828377,-0.09733066,0.023387635,-0.18773885
88683632757466,-0.061111663,-0.07834512,-0.18401042
88683642686683,-0.08241696,-0.32388857,-0.17335777
88683652615897,-0.14473493,-0.6573163,-0.16643356
88683662545114,-0.18521498,-0.9380135,-0.16590093
88683672474203,-0.1804213,-1.141479,-0.18454306
88683682403417,-0.13141912,-1.2256349,-0.22022942
88683692332634,-0.072829574,-1.163317,-0.23567575
88683702261723,-0.023294775,-1.0557252,-0.21596836
88683712189208,0.009728422,-1.0695736,-0.17602094
88683722118425,0.017185275,-1.1691759,-0.1935978
88683732047514,0.032098975,-1.1143148,-0.30225477
88683741976728,0.06991586,-1.0898137,-0.3704317
88683751905817,0.15886544,-1.1356201,-0.40611807
88683761835034,0.28882772,-1.1345549,-0.43914124
88683771764120,0.41878998,-1.2820939,-0.43061915
88683781693337,0.531708,-1.6645238,-0.3853454
88683791622426,0.680845,-1.5366921,-0.45512024
88683801552840,0.80068725,-1.3460099,-0.64740044
88683811482057,0.8757884,-1.3774351,-0.82796276
88683821411274,0.8848432,-1.4589279,-0.95472926
88683831340488,0.8757884,-1.5867596,-0.95206606
88683841269577,0.86992943,-1.7300377,-0.8135817
88683851198794,0.7165314,-2.0022128,-0.8157122
88683861128008,0.515729,-2.0357685,-0.81038594
88683871057225,0.33250356,-1.7907577,-0.6729668
88683880986314,0.12744014,-1.4797004,-0.49506766
88683890915528,-0.031284258,-1.1420116,-0.3640401
88683900844745,-0.09733066,-0.70045954,-0.2942653
88683910773962,-0.06484009,-0.37448865,-0.28254738
88683920705449,0.01132632,-0.30151802,-0.3246253
88683930634666,0.0539369,-0.32175806,-0.41517282
88683940563883,0.075242184,-0.37076023,-0.5259603
88683950493097,0.13915806,-0.45065504,-0.6042572
88683960422314,0.26432663,-0.5806173,-0.5946699
88683970351531,0.3958868,-0.7782239,-0.530754
88683980280617,0.4933585,-1.0466704,-0.47376236
88683990209834,0.52318585,-1.2533318,-0.46364233
88684000139051,0.46832478,-1.2938118,-0.4316844
88684010071835,0.35700464,-1.2267002,-0.3459306
88684020001180,0.27071822,-1.0381484,-0.31397268
88684029930397,0.26485926,-0.83308494,-0.3107769
88684039859611,0.3660594,-0.79793125,-0.30012426
88684049788828,0.51679426,-0.8549229,-0.2596442
88684059718173,0.63184285,-0.84480286,-0.22342521
88684069647387,0.6057439,-0.81817126,-0.20584834
88684079576604,0.42145315,-0.7942028,-0.1983915
88684089505821,0.20680234,-0.73188484,-0.2117073
88684099438864,0.045414783,-0.63334787,-0.23567575
88684109368209,-0.066970624,-0.5704973,-0.24419786
88684119297426,-0.06270956,-0.46343824,-0.24100207
88684129226768,0.036892667,-0.30151802,-0.23141469
88684139156113,0.1135917,-0.12521675,-0.19679359
88684149085330,0.12051592,0.061737157,-0.14139985
88684159014672,0.04008846,0.22791842,-0.092397675
88684168944017,-0.11810332,0.29609534,-0.06896186
88684178873234,-0.26777294,0.31953114,-0.041264977
88684188802576,-0.35565728,0.4164702,0.026911944
88684198731921,-0.34074357,0.42232916,0.08603412
88684208661266,-0.22303186,0.22951631,0.14728683
88684218594887,-0.17562759,0.14109936,0.11266573
88684228524232,-0.11224436,0.18584047,0.08496886
88684238453577,-0.021696879,0.29769322,0.1302426
88684248382919,0.034762137,0.46440712,0.18457109
88684258312264,0.048610575,0.69876534,0.2080069
88684268241609,0.028903183,0.9096877,0.206409
88684278170951,-0.01743582,1.0204751,0.19522372
88684288100296,-0.06750325,0.95868987,0.18031003
88684298029641,-0.11757068,0.80262864,0.16592896
88684307954538,-0.13514754,0.60448945,0.11958995
88684317883883,-0.096798025,0.445765,0.039162487
88684327813228,-0.035545316,0.39356703,-0.033275496
88684337742570,-0.0019894864,0.3568154,-0.09186505
88684347671787,-0.00997897,0.28650793,-0.1589767
88684357601132,-0.029153729,0.2588111,-0.17069462
88684367530474,-0.011044235,0.31899852,-0.078549236
88684377459819,-0.012642131,0.4212639,0.007204552
88684387389164,-0.08135169,0.47133133,0.029575106
88684397318506,-0.22782555,0.43830812,-0.00291546
88684407247723,-0.39826787,0.34403223,-0.05830921
88684417177068,-0.5031964,0.23164685,-0.09186505
88684427100632,-0.49307638,0.15175201,-0.09665874
88684437029849,-0.4121163,0.16346993,-0.034873392
88684446959066,-0.30718774,0.24815844,0.062065672
88684456888408,-0.21184659,0.2774532,0.13663419
88684466817625,-0.13834333,0.14536043,0.16007
88684476746842,0.01612001,-0.061833523,0.10414361
88684486676056,0.18816021,-0.126282,-0.027416544
88684496605273,0.2472824,0.009006566,-0.15151985
88684506534490,0.19082338,0.2859753,-0.20052202
88684516464478,0.07151376,0.5964999,-0.14672616
88684526393823,-0.0121094985,0.7994328,-0.010372311
88684536323040,-0.0914717,0.82926023,0.1898974
88684546254965,-0.18841077,0.5975652,0.28683648
88684556184182,-0.21078132,0.29449743,0.2724554
88684566113399,-0.12183174,0.15761097,0.18084265
88684576042741,0.009195791,0.14109936,0.050880395
88684585971958,0.12158119,0.16560045,-0.011437575
88684595901175,0.16738756,0.23431,0.009335081
88684605830218,0.1482128,0.2774532,0.052478295
88684615759435,0.13063593,0.29130164,0.13769944
88684625688780,0.121048555,0.28757322,0.21865955
88684635617994,0.08749273,0.3088785,0.21546376
88684645547211,0.029968448,0.38930598,0.15421104
88684655476556,-0.032349523,0.47559237,0.080707796
88684665405770,-0.087743275,0.5134093,0.054608822
88684675335115,-0.112776995,0.37545753,0.031173
88684685264332,-0.11597279,0.124055125,0.02371615
88684695193674,-0.09040644,-0.14652205,0.032238267
88684705122891,-0.00997897,-0.38833708,-0.018361796
88684715052236,0.052871633,-0.4911351,-0.11476823
