m,time
25.273353411808355,69339041596510
25.273353411808355,69339141596510
25.273353411808355,69339241596510
25.273353411808355,69339341596510
25.273353411808355,69339441596510
25.273353411808355,69339541596510
25.273353411808355,69339641596510
25.273353411808355,69339741596510
25.273353411808355,69339841596510
25.273353411808355,69339941596510
25.273353411808355,69340041596510
25.273353411808355,69340141596510
25.273353411808355,69340241596510
25.273353411808355,69340341596510
25.273353411808355,69340441596510
25.273353411808355,69340541596510
25.273353411808355,69340641596510
25.273353411808355,69340741596510
25.273353411808355,69340841596510
25.273353411808355,69340941596510
25.273353411808355,69341041596510
25.273353411808355,69341141596510
25.273353411808355,69341241596510
25.273353411808355,69341341596510
25.273353411808355,69341441596510
25.273353411808355,69341541596510
25.273353411808355,69341641596510
25.273353411808355,69341741596510
24.894800066485153,69341841596510
22.679446506319596,69341941596510
20.54327168779117,69342041596510
18.10733066065317,69342141596510
13.328185091672214,69342241596510
12.799267546991109,69342341596510
12.012119842149945,69342441596510
12.400924420066351,69342541596510
15.287183291070544,69342641596510
17.712347346419595,69342741596510
18.927350054530496,69342841596510
23.367697949167702,69342941596510
23.36341987097432,69343041596510
23.112346969801145,69343141596510
22.63324712681071,69343241596510
19.74377133361994,69343341596510
19.580409023495353,69343441596510
20.769542447828126,69343541596510
23.6557772397191,69343641596510
27.605648170746637,69343741596510
29.614569048307764,69343841596510
33.9403732390395,69343941596510
34.23209900741374,69344041596510
36.625338006990205,69344141596510
36.97671562558726,69344241596510
37.850410845760706,69344341596510
37.6781728222349,69344441596510
38.66278218391242,69344541596510
40.03373266475644,69344641596510
41.46824973475282,69344741596510
42.47299774954704,69344841596510
43.377857226934346,69344941596510
43.417869699267456,69345041596510
43.7432911424026,69345141596510
43.37046043290686,69345241596510
41.95346316898573,69345341596510
42.109751985134636,69345441596510
40.17208521817119,69345541596510
38.71073673142597,69345641596510
37.2577917973633,69345741596510
36.06869240533043,69345841596510
32.90108485042117,69345941596510
32.169505068026204,69346041596510
30.088224414729275,69346141596510
28.430957196470548,69346241596510
27.26230622850502,69346341596510
24.158123665458476,69346441596510
23.82260454711301,69346541596510
24.204056403268886,69346641596510
21.93691013057686,69346741596510
22.1534002913929,69346841596510
21.605700163812603,69346941596510
22.84642489553414,69347041596510
23.375674486341,69347141596510
24.3629097818253,69347241596510
22.690332277165112,69347341596510
22.718966367954497,69347441596510
20.791630604956232,69347541596510
17.49241523966696,69347641596510
18.02743513371487,69347741596510
15.624502241878949,69347841596510
14.446274787884388,69347941596510
12.421339537989763,69348041596510
10.810947738996086,69348141596510
10.814568206793973,69348241596510
9.117690839927334,69348341596510
9.680276564039453,69348441596510
9.924785932277217,69348541596510
9.654776995327222,69348641596510
11.252734095940948,69348741596510
11.787615901866852,69348841596510
11.067889508498839,69348941596510
10.748470969976479,69349041596510
10.856351742274695,69349141596510
10.905398334390844,69349241596510
11.155016268160624,69349341596510
12.101282211981674,69349441596510
13.520187965370406,69349541596510
15.055033932170723,69349641596510
17.242312418056706,69349741596510
20.090767235165877,69349841596510
23.400278379812452,69349941596510
28.539219152204907,69350041596510
29.888587650909688,69350141596510
31.229898344257332,69350241596510
32.88830562380311,69350341596510
33.427589734577396,69350441596510
33.803466515693565,69350541596510
32.20709332185495,69350641596510
32.40052422770482,69350741596510
30.771149082401013,69350841596510
28.4474010774929,69350941596510
25.476170892213325,69351041596510
23.932532882855376,69351141596510
21.42098493863575,69351241596510
20.536144230174443,69351341596510
18.720721679484228,69351441596510
17.47636276280259,69351541596510
15.944432809576899,69351641596510
13.745530172468534,69351741596510
15.10637730274019,69351841596510
14.362550544181389,69351941596510
14.417191914889266,69352041596510
15.076711562682467,69352141596510
17.719185252357526,69352241596510
21.465790546512693,69352341596510
24.16604700733183,69352441596510
26.916000728317087,69352541596510
28.767089382380586,69352641596510
29.156880045326993,69352741596510
28.301026352864486,69352841596510
25.286217128154416,69352941596510
24.130642033658045,69353041596510
21.57383915158752,69353141596510
18.481159813987652,69353241596510
16.82909459374533,69353341596510
17.103280168737108,69353441596510
14.840811125973731,69353541596510
15.634407571836077,69353641596510
16.164675589002243,69353741596510
16.73502642361513,69353841596510
17.971529814221455,69353941596510
18.854935432036715,69354041596510
18.854935432036715,69354141596510
19.067201542727194,69354241596510
19.344850810183754,69354341596510
19.622500077640318,69354441596510
19.900149345096878,69354541596510
20.177798612553442,69354641596510
20.455447880010002,69354741596510
20.733097147466566,69354841596510
21.010746414923126,69354941596510
21.28839568237969,69355041596510
21.56604494983625,69355141596510
21.843694217292814,69355241596510
22.121343484749374,69355341596510
22.18034211437121,69355441596510
22.522580154767216,69355541596510
22.212452236245454,69355641596510
20.867763530023815,69355741596510
21.39971637873584,69355841596510
21.311065513644536,69355941596510
21.643123244666892,69356041596510
21.590155888512726,69356141596510
21.61880595549503,69356241596510
21.115697242420612,69356341596510
20.865844105064298,69356441596510
20.595622918431115,69356541596510
19.89006784209625,69356641596510
19.175863685109448,69356741596510
18.713917307969314,69356841596510
17.98946797212696,69356941596510
17.771977183244935,69357041596510
18.743452053300388,69357141596510
19.032637671679378,69357241596510
19.850823910229845,69357341596510
20.623084119855612,69357441596510
21.042565865753215,69357541596510
23.02688040998005,69357641596510
23.829315313922493,69357741596510
25.15035209716936,69357841596510
27.594673543576736,69357941596510
27.616965834583915,69358041596510
28.487719373531984,69358141596510
29.474325722341817,69358241596510
30.56533447161451,69358341596510
31.54705452515187,69358441596510
33.654125368190776,69358541596510
35.24694025866154,69358641596510
34.59228540459817,69358741596510
34.40789025056817,69358841596510
36.61966414559398,69358941596510
36.43374907310061,69359041596510
37.02881858663442,69359141596510
37.70185758763064,69359241596510
37.359881253570116,69359341596510
37.32593693813949,69359441596510
37.02098237317975,69359541596510
36.90633158897381,69359641596510
38.47834294562577,69359741596510
39.52410865866123,69359841596510
41.93347281477046,69359941596510
43.35493961825333,69360041596510
44.398367962359075,69360141596510
46.15170577549683,69360241596510
46.01471726269021,69360341596510
45.532799725899814,69360441596510
46.69117816409483,69360541596510
47.925518738639916,69360641596510
47.77476168400974,69360741596510
46.58146979250806,69360841596510
46.203055916269406,69360941596510
44.7706648806057,69361041596510
43.762143154994135,69361141596510
42.0851442030111,69361241596510
39.16038578728174,69361341596510
37.02976247270478,69361441596510
34.22475005745668,69361541596510
33.390626437101595,69361641596510
32.99332552465029,69361741596510
30.001523620838825,69361841596510
30.283482920877933,69361941596510
29.023785576852106,69362041596510
26.762364393324816,69362141596510
27.509720910204784,69362241596510
26.1312079459907,69362341596510
25.624498525221718,69362441596510
25.758607242454882,69362541596510
