UPTIMENANO,P
351796730294981,1018.0982
351796828890830,1018.1005
351796928127704,1018.09937
351797028158229,1018.0982
351797126784603,1018.102
351797226082527,1018.0992
351797328219279,1018.09076
351797425105726,1018.0879
351797524434175,1018.09
351797625929902,1018.09186
351797723060549,1018.0924
351797822513091,1018.08777
351797923764618,1018.0863
351798021292090,1018.0955
351798120834215,1018.0908
351798222909917,1018.1052
351798319582689,1018.1052
351798419033238,1018.1106
351798520467914,1018.1123
351798617537512,1018.11926
351798716774386,1018.1142
351798818422737,1018.10834
351798915492334,1018.10675
351799014637634,1018.11053
351799116224935,1018.11304
351799213264007,1018.11304
351799312592457,1018.13086
351799414210283,1018.1211
351799511188305,1018.1284
351799610394654,1018.13354
351799712226156,1018.12976
351799809082078,1018.1391
351799908382592,1018.1432
351800009878319,1018.1454
351800107283691,1018.1403
351800206795291,1018.13904
351800306367940,1018.1374
351800405543765,1018.13446
351800504750114,1018.1278
351800604139613,1018.1213
351800704139614,1018.11676
351800803254387,1018.1117
351800903193337,1018.1124
351801001911286,1018.0944
351801101178685,1018.08105
351801200812385,1018.07294
351801300476610,1018.0734
351801400171361,1018.0531
351801499835586,1018.0366
351801599499811,1018.01996
351801699316662,1018.0066
351801797943032,1017.9901
351801897421406,1017.97003
351801997726657,1017.9599
351802096810906,1017.94727
351802196414080,1017.9269
351802296078305,1017.91034
351802395681480,1017.89154
351802495406755,1017.87335
351802595070980,1017.85297
351802694735205,1017.8433
351802793758403,1017.8281
351802893117377,1017.81
351802992506876,1017.79663
351803091865851,1017.7781
351803191438500,1017.75934
351803291041675,1017.7424
351803390736426,1017.727
351803490675377,1017.7083
351803590186976,1017.6896
351803689851201,1017.67303
351803788691248,1017.64246
351803887925511,1017.62427
351803987162385,1017.60565
351804087192910,1017.5819
351804185971909,1017.56757
351804285727710,1017.54895
351804387284487,1017.5285
351804484506707,1017.5115
351804583804632,1017.4945
351804685514033,1017.4757
351804782492055,1017.46436
351804882003655,1017.43896
351804983102556,1017.4258
351805081698405,1017.4071
351805181301579,1017.38794
351805280996329,1017.3692
351805380172153,1017.3471
351805479683753,1017.33386
351805579347977,1017.3151
351805678645902,1017.2914
351805778096451,1017.2811
351805877422265,1017.2676
351805977147540,1017.24036
351806076414939,1017.2284
351806175896014,1017.2115
351806275285513,1017.19824
351806374675013,1017.18134
351806474125562,1017.16425
351806574644488,1017.15234
351806674033987,1017.13184
351806773454011,1017.1076
351806872721411,1017.09106
351806971988810,1017.0741
351807071500409,1017.0565
351807170920434,1017.03406
351807271225684,1017.02045
351807371073059,1017.0034
351807470523609,1016.9898
351807570218358,1016.97626
351807669882583,1016.96265
351807769363658,1016.944
351807868325806,1016.92865
351807967715306,1016.9167
351808067436498,1016.89777
351808166948098,1016.88586
351808266673373,1016.8654
351808365940772,1016.85535
351808467344923,1016.83777
351808564872396,1016.8224
351808664628196,1016.81226
351808765360796,1016.79694
351808863162994,1016.7574
351808962491443,1016.74036
351809063620870,1016.7227
351809161148342,1016.70746
351809260812567,1016.69196
351809360904142,1016.6733
351809459591566,1016.6614
351809558797915,1016.646
351809658767390,1016.6324
351809757851639,1016.6154
351809857241138,1016.60693
351809957180088,1016.5899
351810056050662,1016.5707
351810155346370,1016.5565
351810255285320,1016.5396
351810353942219,1016.5226
351810453453818,1016.5078
351810553087519,1016.4886
351810652904370,1016.47144
351810752538071,1016.4577
351810852080192,1016.4407
351810951072866,1016.427
351811051378116,1016.4064
351811150279215,1016.38934
351811249790815,1016.3735
351811349485564,1016.35645
351811449149789,1016.3394
351811548814014,1016.3201
351811648478239,1016.305
351811748111940,1016.2895
351811846982512,1016.2657
351811946280436,1016.2471
351812045364685,1016.2296
351812144632333,1016.2074
351812244388132,1016.1938
351812343899733,1016.1751
351812443625008,1016.1683
351812543441857,1016.153
351812642983982,1016.1394
351812742739783,1016.1224
351812841060904,1016.08496
351812940389353,1016.0692
351813039778853,1016.05334
351813139198877,1016.0414
351813238832577,1016.03076
351813338527328,1016.0142
351813438191553,1016.0007
351813537855778,1015.9763
351813637489477,1015.9593
351813739382030,1015.93365
351813835535874,1015.9095
351813934925373,1015.8942
351814034498022,1015.8789
351814133673847,1015.86346
351814233181900,1015.85333
351814335501802,1015.8312
351814432144049,1015.81934
351814531838800,1015.79895
351814633639777,1015.77985
351814731350400,1015.7629
351814830282022,1015.74384
351814932174574,1015.7213
351815028999971,1015.7111
351815128450520,1015.69745
351815229488371,1015.6783
351815327595820,1015.672
351815427229519,1015.64935
351815527015844,1015.6341
351815626680069,1015.6085
351815726435868,1015.5949
351815826191668,1015.5779
351815924451741,1015.5621
351816024085441,1015.5451
351816123963341,1015.52637
351816223042983,1015.50726
351816322371432,1015.48834
351816421852507,1015.46735
351816521089381,1015.452
351816620204155,1015.4424
351816720234680,1015.42706
351816818708429,1015.4094
351816918067403,1015.3862
351817018250553,1015.3721
351817116663252,1015.35333
351817216113801,1015.34125
351817316083276,1015.3259
351817415014900,1015.3089
351817514129674,1015.2936
351817613915999,1015.2742
351817712633948,1015.25714
351817811931872,1015.2436
351817911535047,1015.2249
351818010466670,1015.2027
351818109703545,1015.19037
351818209125669,1015.17334
351818308515169,1015.1563
351818407874143,1015.1355
351818507111017,1015.1236
351818606592092,1015.1047
351818705951066,1015.08563
351818805310040,1015.06464
351818904760590,1015.0511
351819004150089,1015.0392
351819103875364,1015.02167
351819203112238,1015.00464
351819302562788,1014.99835
351819401982812,1014.97906
351819501402836,1014.96344
351819600700761,1014.9482
351819700334460,1014.9345
351819799571335,1014.92426
351819899327134,1014.9039
351819998533484,1014.8818
351820097892458,1014.8595
351820197312482,1014.8425
351820297002158,1014.81305
351820396635859,1014.7961
351820496300084,1014.7757
351820595903259,1014.75867
351820695689584,1014.74164
351820794560156,1014.7191
351820893858080,1014.7038
351820993308629,1014.67664
351821093033904,1014.6646
351821192057103,1014.6458
351821291416077,1014.6268
351821391721328,1014.60803
351821491049777,1014.5893
351821589767726,1014.574
351821692331828,1014.5587
351821788760400,1014.53827
351821888210949,1014.51953
351821989065650,1014.49347
351822088729875,1014.47644
351822188180424,1014.4524
351822287722549,1014.4404
351822387204837,1014.4269
351822486930112,1014.4047
351822586624863,1014.3842
351822686319612,1014.3637
351822785037560,1014.3394
351822885159660,1014.3152
351822984060759,1014.30164
351823083389208,1014.27936
351823183022908,1014.26575
351823282503982,1014.2504
351823382198733,1014.2351
351823481832434,1014.2211
351823581557709,1014.2079
351823681221934,1014.196
351823780061983,1014.17175
351823879482004,1014.16364
351823978902029,1014.1463
351824077986278,1014.13226
351824177345252,1014.11865
351824276856852,1014.09644
351824376002151,1014.0846
351824475635851,1014.06903
351824575116925,1014.0625
351824674475899,1014.047
351824774046193,1014.0317
351824873466217,1014.01434
351824973069392,1014.00073
351825072214691,1013.98663
351825171726291,1013.97614
351825271085265,1013.97107
351825370841065,1013.9677
351825470047414,1013.96265
351825569253763,1013.9591
351825668765363,1013.96265
351825768124337,1013.95874
351825867513837,1013.94824
351825966903336,1013.93964
351826066598087,1013.93805
351826165651810,1013.9359
351826264980259,1013.9306
351826364339233,1013.93085
351826464006203,1013.9222
351826563700954,1013.9238
351826665624031,1013.912
351826763212554,1013.9148
351826861716826,1013.92053
351826963548328,1013.929
351827060892651,1013.9318
351827160343199,1013.9324
351827261686301,1013.9217
351827359519024,1013.91144
351827459274823,1013.91144
351827559854800,1013.9058
351827658633799,1013.8996
351827758114874,1013.8944
351827859030623,1013.88715
351827956405470,1013.8821
351828055733920,1013.8718
351828156405470,1013.8649
351828254665544,1013.8561
351828354543444,1013.85034
351828454116093,1013.84875
351828554299243,1013.84686
351828652803517,1013.8539
351828753230867,1013.8485
351828851493346,1013.8503
351828951127046,1013.8556
351829050211295,1013.8539
351829148959769,1013.84686
351829248257693,1013.8374
351829348685044,1013.8379
351829446853542,1013.8374
351829546212516,1013.8379
351829646914592,1013.8363
351829744838890,1013.8306
351829844045239,1013.8268
