UPTIMENANO,Gx,Gy,Gz
351796679467667,-0.18283214,0.4749152,-0.13071741
351796689395988,-0.21159428,0.26931918,-0.120064765
351796699324309,-0.1572658,-0.043335937,-0.091302626
351796709252627,-0.07577307,-0.30166256,-0.10621633
351796719180948,-0.009194039,-0.44707116,-0.1387069
351796729109269,0.041406024,-0.5615871,-0.14722902
351796739037587,0.058982886,-0.6830272,-0.13657637
351796748966036,0.048862875,-0.8342948,-0.13657637
351796758894357,0.055787094,-0.9493433,-0.137109
351796768822675,0.07496185,-0.9781055,-0.11420581
351796778750996,0.053123932,-1.0622615,-0.14350058
351796788679317,0.017437574,-1.209268,-0.219667
351796798606049,0.00944809,-1.3344365,-0.2926376
351796808534370,0.026492322,-1.3663944,-0.30542076
351796818462691,0.0360797,-1.2556069,-0.24470071
351796828391009,0.058982886,-0.8928843,-0.18451327
351796838319330,0.067505,-0.53761864,-0.1749259
351796848247779,0.029155482,-0.16104767,-0.13444585
351796858176097,-0.032629855,0.25440547,-0.08491103
351796868104418,-0.15407,0.5569406,-0.07905208
351796878032739,-0.33516496,0.67997867,-0.13764164
351796887953681,-0.5077378,0.5771806,-0.20688382
351796897882002,-0.5588705,0.23576334,-0.24310282
351796907810195,-0.42731035,-0.22975722,-0.2548207
351796917738513,-0.15939632,-0.7320294,-0.27399546
351796927666834,0.16071564,-1.1922237,-0.3043555
351796937595027,0.45100018,-1.5320431,-0.33471555
351796947523345,0.6512699,-1.6721253,-0.35282505
351796957451666,0.7205121,-1.5810453,-0.36667347
351796967379987,0.6896194,-0.9573328,-0.40768614
351796977308177,0.5580593,-0.17596136,-0.5051578
351796987236498,0.3647138,-0.48808384,-0.739516
351796997164819,0.39933488,-0.5839576,-1.0138217
351797007087535,0.520775,-0.9189833,-0.97493947
351797017015728,0.546874,-1.366927,-0.63884854
351797026943921,0.5474066,-1.6018178,-0.29796392
351797036872239,0.5735056,-1.5224557,0.0013753825
351797046800432,0.49520868,-1.1943542,0.19738404
351797056728625,0.3535285,-0.8587959,0.12973975
351797066656943,0.29547158,-0.6622546,0.06103019
351797076585136,0.21717466,-0.4918123,0.18406823
351797086513329,0.014774411,-0.3085868,0.1489145
351797096436288,-0.14661315,-0.18022242,-0.059877325
351797106364481,-0.2595312,-0.14773186,-0.16320798
351797116292674,-0.3442197,-0.3400121,-0.16427325
351797126220864,-0.34954605,-0.5392165,-0.12645635
351797136148929,-0.2957502,-0.37889424,-0.08384577
351797146077122,-0.18815847,0.077038944,-0.011407792
351797156005312,-0.16046159,0.54149425,0.17075242
351797165933505,-0.25580278,0.69968605,0.22401565
351797175861698,-0.40973347,0.64162916,0.077009164
351797185790034,-0.5546095,0.6778481,-0.11473844
351797195718227,-0.6446243,0.8365725,-0.23191755
351797205646420,-0.6723212,0.8871726,-0.22499332
351797215574482,-0.6547443,0.63417226,-0.19303538
351797225502675,-0.57911056,0.17983696,-0.19942698
351797235430740,-0.4496809,-0.23188776,-0.30701867
351797245358930,-0.28509754,-0.46305013,-0.43591568
351797255286995,-0.12850365,-0.5930124,-0.5056905
351797265215188,-0.030499328,-0.6681135,-0.54297477
351797275143250,-0.007596141,-0.72457254,-0.5536274
351797285071443,-0.009726671,-0.8529369,-0.5488337
351797294999508,0.06643973,-1.0366951,-0.5477684
351797304930733,0.23581679,-1.25827,-0.63725066
351797314858926,0.50639397,-1.3892976,-0.7768003
351797324787119,0.88882387,-1.5916978,-0.8625541
351797334715181,1.3069402,-1.9219298,-0.8449772
351797344643374,1.6893702,-2.2681406,-0.84391195
351797354571567,1.9913727,-2.4742694,-0.89344674
351797364499757,2.0073516,-2.463084,-0.9040994
351797374427822,1.5130689,-2.3272629,-0.8444446
351797384356015,1.2584707,-2.0497615,-0.9339268
351797394278747,1.6595428,-1.8196645,-1.3365968
351797404206812,2.202295,-1.9741278,-1.8159658
351797414134877,2.306691,-1.9357783,-1.7137004
351797424062939,1.7602103,-1.4137987,-0.79224664
351797433991004,1.2307738,-1.5054114,-0.05135521
351797443919069,0.70346785,-1.9858457,0.045051225
351797453847131,-0.024640372,-2.1951702,-0.111010015
351797463775196,-1.0877743,-2.270804,-0.15468587
351797473703389,-2.0246744,-1.8601445,0.048247017
351797483631337,-2.8039153,-1.9549531,-0.017799377
351797493559530,-3.747207,-2.8055665,-0.3272587
351797503487595,-4.6670628,-4.7608595,-0.68625283
351797513415657,-5.1704,-5.9342484,-1.1885251
351797523343722,-5.483588,-4.460455,-1.6567088
351797533271915,-4.8891706,-2.8907878,-1.8793491
351797543199977,-3.620973,-1.4265819,-1.8287491
351797553128042,-2.388462,0.20913173,-1.8101069
351797563056107,-1.451562,1.4815902,-1.9512544
351797572984297,-0.9759216,2.6416633,-2.0130396
351797582912362,-0.91360354,3.1428702,-1.9390038
351797592840427,-1.3050882,3.1071837,-1.9049155
351797602768233,-2.0891228,2.65924,-1.9326123
351797612696298,-3.1197662,1.7186115,-2.0338123
351797622624363,-4.2382936,0.42111936,-2.267105
351797632552425,-5.3094172,-0.8518716,-2.5994678
351797642480490,-6.1786733,-1.6486895,-2.8854911
351797652408555,-6.7107725,-1.6582769,-3.0372915
351797662336617,-6.8316803,-1.0915562,-3.0665863
351797672264682,-6.5067744,-0.28994468,-3.0596619
351797682192747,-5.7680135,0.47757837,-3.0729778
351797692127593,-4.7165976,0.80994093,-3.108664
351797702055786,-3.578895,0.58250695,-3.15234
351797711983851,-2.627614,0.0019378002,-3.1965485
351797721912041,-2.0891228,-0.62550294,-3.2785738
351797731840106,-2.071546,-1.3733187,-3.4096014
351797741768171,-2.5141633,-2.4359198,-3.6061425
351797751696361,-3.1192336,-3.3339376,-3.8522186
351797761624426,-3.5080552,-3.581079,-4.051956
351797771552619,-3.5149794,-3.2748156,-4.159015
351797781480681,-3.3029916,-3.0010426,-4.1430364
351797791408874,-3.30672,-2.785859,-3.5044098
351797801336939,-3.8425481,-2.6835938,-1.4734833
351797811265635,-4.869463,-4.2990675,-0.27186495
351797821193828,-4.9323134,-3.52462,-0.52806103
351797831121893,-4.2345653,-1.7882391,-0.62127167
351797841050083,-3.6982048,-0.047596995,-0.90729517
351797850978148,-4.00074,1.3202026,-1.6577741
351797860906341,-4.5110016,1.694643,-2.5478024
351797870834403,-4.438564,0.10260529,-3.4319718
351797880762596,-4.069982,-2.3789282,-4.221333
351797890690661,-3.839885,-3.4729548,-4.9590287
351797900620631,-3.8175144,-3.2630978,-5.71004
351797910548824,-3.7940786,-2.858297,-6.3651776
351797920477017,-3.6768994,-2.7608254,-6.6448097
351797930405079,-3.4904783,-2.7155519,-6.457323
351797940333272,-3.2832842,-2.3022292,-6.0487943
351797950261337,-2.9700966,-1.9661384,-5.494324
351797960189527,-2.5477192,-1.9698668,-4.8056307
351797970117592,-2.3154914,-2.1568205,-4.121198
351797980045785,-2.610037,-1.8127402,-3.728648
351797989982191,-3.17516,-1.7211275,-3.6737869
351797999910384,-3.8073945,-2.3970377,-3.883644
351798009838705,-4.485435,-3.1107647,-4.1712656
351798019766895,-5.049493,-3.5166306,-4.2948365
351798029695088,-4.8209934,-3.9219637,-4.0716634
351798039623409,-3.8633208,-4.623973,-3.7355723
351798049551599,-3.1538546,-5.3893657,-3.400014
351798059479920,-2.6601045,-5.403214,-3.0932178
351798069408113,-2.1301355,-5.0506115,-3.056466
351798079336303,-1.4494315,-4.664453,-3.1576662
351798089264624,-0.6052095,-3.2460535,-3.0878916
351798099192817,0.5894846,-1.4739861,-2.9531355
351798109120684,1.7879071,-0.4028627,-2.9243734
351798119048877,2.4973733,0.36146456,-2.88123
351798128977198,2.8430517,0.92765266,-2.5616508
351798138905388,3.227612,1.1178023,-1.9501891
351798148833581,3.5727577,0.9287179,-1.2604305
351798158761902,3.6398695,0.5878333,-0.5477684
351798168690092,3.3586395,-0.18288559,0.13240291
351798178618285,1.9535558,-1.5767841,0.6778183
351798188546606,-1.1197321,-3.5991886,0.7843448
351798198479367,-3.3695707,-4.5568614,0.5020497
351798208407688,-3.5144467,-3.627418,0.48394018
351798218336009,-2.914703,-2.0220647,0.7704963
351798228264199,-2.2196178,-0.5727723,1.0501282
351798238192520,-1.5431749,0.012590445,1.2424084
351798248120841,-1.0153363,0.48823103,1.2099179
351798258049159,-0.4677904,1.183316,1.067705
351798267977480,0.15112826,1.8507042,0.8093785
351798277905673,0.6560636,2.3583028,0.6650351
351798287843871,0.8430175,2.6619031,0.7172331
351798297772320,0.8760407,3.03155,0.9036544
351798307700641,0.8589965,2.9335456,0.9185681
351798317629087,0.7237079,2.6038463,0.8605112
351798327557536,0.70985943,2.2304711,1.0389429
351798337485985,1.0193188,1.9007716,1.6653184
351798347414431,1.759145,1.5934429,2.2661276
351798357342880,2.4797964,1.3974342,2.0647926
351798367271329,2.6939147,1.4075543,1.7404195
351798377199775,2.0339832,1.662685,1.3942086
351798387128096,1.2488834,1.5609523,0.9052523
351798397056545,1.2957549,0.6506839,-0.17705642
351798406986015,1.569528,-0.057717007,-0.95896053
351798416914464,1.8539536,0.1143232,-1.2140914
351798426842913,2.2651455,1.4938407,-1.5448561
351798436771359,2.6550324,2.7583096,-1.659372
351798446699808,2.8073652,3.3090513,-1.2891926
351798456628257,2.5793986,2.5894651,-0.7038297
351798466556703,2.024396,1.6493692,-0.53977895
351798476485152,1.7293175,1.3622805,-1.1634914
351798486413601,1.6270522,1.0640064,-1.7270162
351798496337511,1.5215911,1.0538864,-1.9645702
351798506265960,1.2792434,1.0682675,-2.1722968
351798516194409,0.74288267,0.999558,-2.3933392
351798526122727,-0.18016899,0.9223263,-2.64847
351798536051176,-0.9088099,0.834442,-2.2596483
351798545979497,-0.9668668,1.1273897,-1.6689594
351798555907943,-0.75274867,0.9537516,-1.095847
351798565836392,-0.59455687,0.751884,-0.66654545
351798575764713,-0.49016094,1.1918381,-0.48651573
351798585696665,-0.24941117,2.3907933,-0.03271308
351798595625114,0.17669462,3.5189085,0.79020375
351798605553435,0.5239708,4.1154566,1.6802322
351798615481881,0.4808276,3.334085,2.2299087
351798625410330,0.4344886,1.415011,2.1574707
351798635338779,0.33115795,-0.19566876,1.8224449
351798645267225,-0.10187205,-0.8795685,1.5896846
351798655195546,-0.31332704,-1.3520133,1.383556
351798665123995,-0.25100908,-2.0146077,1.2274947
351798675052441,-0.37830818,-2.5104883,1.140143
351798684980890,-0.5684579,-2.5898504,1.0160397
351798694909339,-0.7037465,-2.2436395,1.0139092
351798704842381,-0.7404981,-1.7610749,1.1784925
351798714770830,-0.61266637,-1.3722534,1.332956
351798724699279,-0.41932085,-1.2087352,1.4155139
351798734627725,-0.24568275,-1.1533415,1.3127159
351798744556174,-0.101339415,-0.94295174,0.92282915
351798754484751,9.25974E-4,-0.5722397,0.35397792
351798764413197,0.03821023,-0.4673112,-0.25109228
351798774341646,0.2145115,-0.4412122,-1.1624261
351798784270095,0.6379541,-0.049727526,-1.9400691
351798794196627,1.0251778,0.99423164,-1.9784187
351798804125076,1.2669928,0.9404358,-1.447917
351798814053525,1.5652668,0.4301741,-1.6156961
351798823981971,1.6132038,0.118051626,-1.9421997
351798833910420,1.5972248,0.20220752,-2.1760252
351798843838869,1.6638038,0.40247723,-2.2745621
351798853767443,1.7564819,0.8994231,-2.4551244
351798863695892,1.9077494,1.1556191,-2.7230384
351798873624341,2.177794,1.189175,-3.166721
351798883552787,2.3999016,1.3127457,-3.5480857
351798893481236,2.477666,1.6855882,-3.4255803
351798903409813,2.1021602,1.5518975,-2.9211776
351798913330806,1.569528,0.8669326,-2.6884172
351798923259255,1.2004138,-0.06677176,-2.852468
351798933187576,1.048081,-0.51791126,-2.9627228
351798943116022,1.1487485,-0.23401828,-2.993083
351798953044471,1.358073,0.32204977,-3.0687168
351798962972920,1.4741868,0.36093193,-3.0458136
351798972901366,1.5556794,0.12231268,-3.1310346
351798982829687,1.2936244,-0.2393446,-2.9083943
351798992758136,1.2025443,-0.65692824,-3.3819044
351799002673532,2.3248005,-0.917918,-5.189126
351799012601853,2.305093,-0.5589239,-4.9142876
351799022530174,1.2733845,-0.0790223,-4.579262
351799032458492,0.6347583,-0.1285571,-4.3337183
351799042386685,0.48295814,-0.17276557,-3.8548818
351799052315006,0.6283667,0.093017906,-3.4218519
351799062243324,0.6986742,-0.042803306,-3.0346282
351799072171645,0.6763036,-0.3581216,-2.7486048
351799082099838,0.7002721,-0.6846251,-2.5765646
351799092026236,0.74661106,-0.9855623,-2.3986654
351799101954429,0.92451024,-1.0926214,-2.262844
351799111882750,1.0363631,-0.6691788,-1.8495216
351799121810940,0.8174512,-0.21218036,-1.0015712
351799131739133,0.47709918,-0.28994468,-0.35335767
351799141667454,0.27150312,-0.1977993,0.057834398
351799151595644,0.10691979,0.53936374,0.5569108
351799161523837,-0.1588637,0.8743894,0.84666276
351799171452158,-0.24461748,0.41685832,0.93401444
351799181380348,-0.15779842,0.43070674,1.0527914
