UPTIMENANO,Mx,My,Mz
351586403755569,-14.983469,20.530432,-3.37846
351586423611441,-14.983469,20.530432,-3.37846
351586443467313,-14.983469,20.530432,-3.8284607
351586463323185,-14.983469,20.530432,-3.0784607
351586483192753,-14.983469,20.530432,-3.8284607
351586503048881,-15.283472,20.530432,-3.8284607
351586522905137,-15.133471,20.530432,-3.8284607
351586542761265,-15.283472,20.530432,-3.8284607
351586562617393,-15.283472,20.530432,-3.8284607
351586582473862,-15.283472,20.530432,-3.8284607
351586602330118,-15.283472,20.380434,-2.7784615
351586622186374,-15.283472,20.380434,-2.7784615
351586642042502,-15.283472,20.080431,-2.3284607
351586661898758,-15.283472,19.930433,-1.8784599
351586681755532,-15.133471,20.230433,-1.8784599
351586701611660,-15.133471,20.230433,-1.8784599
351586721467916,-15.133471,20.230433,-1.8784599
351586741324044,-15.133471,20.230433,-1.2784615
351586761180172,-15.133471,20.230433,-0.52846146
351586781038683,-15.133471,20.230433,1.7215385
351586800894939,-15.283472,20.230433,3.2215385
351586820751195,-16.033472,20.230433,3.9715385
351586840607451,-16.18347,20.230433,3.9715385
351586860463707,-17.533472,20.230433,4.4215393
351586880317166,-16.333471,20.380434,3.9715385
351586900173422,-15.883471,20.380434,3.9715385
351586920029550,-15.883471,20.380434,4.2715416
351586939885806,-15.883471,20.530432,4.4215393
351586959741934,-15.883471,20.830431,4.2715416
351586979594532,-15.883471,20.830431,4.2715416
351586999450660,-15.883471,20.830431,4.2715416
351587019306916,-15.43347,20.980433,3.9715385
351587039163044,-15.733469,20.980433,3.8215408
351587059019172,-15.733469,20.980433,3.6715393
351587078872606,-15.43347,20.980433,2.7715416
351587098728734,-15.43347,20.980433,1.5715408
351587118584990,-15.133471,20.980433,0.37154007
351587138441118,-14.983469,20.980433,0.82154083
351587158297246,-14.68347,20.830431,0.82154083
351587178146090,-14.383471,20.830431,1.1215401
351587198002090,-14.68347,20.830431,1.4215393
351587217857962,-14.833471,20.830431,1.5715408
351587237713962,-14.833471,20.530432,2.1715393
351587257569962,-14.983469,20.080431,3.8215408
351587277417727,-15.43347,19.180433,5.4715385
351587297273471,-16.18347,17.530432,6.071541
351587317129215,-17.533472,14.9804325,5.321541
351587336984959,-19.333471,13.330433,5.0215416
351587356840831,-20.083471,10.630432,4.87154
351587376692777,-20.68347,8.2304325,4.87154
351587396548521,-21.733473,8.380432,4.7215385
351587416404137,-21.13347,7.4804325,3.8215408
351587436259881,-20.833471,7.330431,0.82154083
351587456115625,-20.533472,6.130432,-5.178459
