UPTIMENANO,P
351586442827238,1013.80475
351586541850437,1013.8019
351586640721011,1013.804
351586739683160,1013.8113
351586838553734,1013.8096
351586937760083,1013.8101
351587036661182,1013.8086
351587135501230,1013.8124
351587234554955,1013.8073
351587333364478,1013.8145
351587432570828,1013.8235
351587531685602,1013.82745
351587630891951,1013.8296
351587729945675,1013.8207
351587829152024,1013.82117
351587928300033,1013.82117
351588027414807,1013.8255
351588126682207,1013.83636
351588225705406,1013.8324
351588324667555,1013.8417
351588423812854,1013.8454
351588522897103,1013.84015
351588622286602,1013.8374
351588722195027,1013.83624
351588820821401,1013.8333
351588920149850,1013.8287
351589020027750,1013.827
351589118654124,1013.8326
351589217982573,1013.8399
351589317738373,1013.84503
351589416334221,1013.8456
351589515784771,1013.83417
351589615113220,1013.83966
351589714502719,1013.8414
351589813861694,1013.85077
351589913373293,1013.85254
351590012674206,1013.85974
351590112094230,1013.85974
351590211331104,1013.86
351590310903754,1013.862
351590410598504,1013.8675
351590510201679,1013.8678
351590609896430,1013.86444
351590709621705,1013.8722
351590808370176,1013.87396
351590907698626,1013.87555
351591006874450,1013.8759
351591106355524,1013.87646
351591206080799,1013.8698
351591305775550,1013.86865
351591405409249,1013.8672
351591505012424,1013.8672
351591604829275,1013.8659
351591704432450,1013.8678
351591802967246,1013.8734
351591902478845,1013.88574
351592002083084,1013.8842
351592101747309,1013.8756
351592201381008,1013.8777
351592300984183,1013.88
351592400648408,1013.8818
351592503059885,1013.8789
351592600068432,1013.8826
351592699854757,1013.87415
351592801564159,1013.88153
351592897931680,1013.882
351592997351704,1013.88043
351593098939006,1013.87195
351593196527529,1013.8745
351593296283330,1013.87665
351593397290657,1013.87695
351593495733882,1013.8807
351593595398107,1013.8807
351593695276008,1013.8796
351593793871851,1013.88513
351593893200300,1013.8856
351593993502895,1013.8789
351594092190319,1013.879
351594191854544,1013.8828
351594291457719,1013.87946
351594391305094,1013.88104
351594490969319,1013.8743
351594590633544,1013.8782
351594690206193,1013.8816
351594788893616,1013.87646
351594888771516,1013.877
