UPTIMENANO,P
351594391305094,1013.88104
351594490969319,1013.8743
351594590633544,1013.8782
351594690206193,1013.8816
351594788893616,1013.87646
351594888771516,1013.877
351594988222065,1013.8860000000001
351595087977865,1013.8879400000001
351595187611566,1013.88824
351595287336841,1013.8853
351595386970542,1013.8836699999999
351595486665293,1013.8836699999999
351595586360042,1013.8836699999999
351595686054793,1013.8823
351595784620112,1013.8823
351595883918036,1013.8876
351595983184403,1013.89984
351596082604428,1013.90204
351596182238127,1013.9071
351596281932878,1013.9175
351596381505527,1013.92255
351596481261328,1013.92944
351596582512855,1013.9417
351596680772930,1013.95575
351596779246674,1013.966
351596881139226,1013.9795
351596978422498,1013.9847
351597078208823,1014.01575
351597178575124,1014.02936
351597277628849,1014.03906
351597377354124,1014.0583
351597477109925,1014.0700699999999
351597576774150,1014.0802
351597676438375,1014.09045
351597775888921,1014.1080000000001
351597874515294,1014.12714
351597973843744,1014.1460000000001
351598073263548,1014.1664
351598173019349,1014.18536
351598272653050,1014.2021
351598372317275,1014.2228
351598472012026,1014.238
351598571737301,1014.25323
351598671401526,1014.2635
351598771065751,1014.2805
351598869570020,1014.2907
351598969051094,1014.3081
351599068379543,1014.3236699999999
351599168013243,1014.3337
351599267646944,1014.3506
351599367402743,1014.3676
351599467066968,1014.3847699999999
351599566792243,1014.3983
351599666517518,1014.4119
351599765907019,1014.42725
351599864838640,1014.45154
351599964075514,1014.4719
351600063373240,1014.4906599999999
351600162762740,1014.5132
351600262121714,1014.52844
351600361389113,1014.5455300000001
351600460870188,1014.5659
351600560534413,1014.5829
351600660229164,1014.60156
351600759801812,1014.62195
351600859008161,1014.63727
351600959313411,1014.6627
351601057726110,1014.7001300000001
351601157237709,1014.7239400000001
351601259466036,1014.74084
351601356627209,1014.7681
351601456413534,1014.7905
351601557970311,1014.8054
351601655711460,1014.8191
351601755070435,1014.8330000000001
351601857329284,1014.8446
351601953391555,1014.8670699999999
351602052991981,1014.8806
351602155403458,1014.8926
351602251740455,1014.9133
351602351252054,1014.9304
351602451709930,1014.9491
351602549970003,1014.961
351602649390027,1014.9815699999999
351602749847903,1014.99335
351602848565852,1015.0119
351602947772201,1015.0272
351603047650101,1015.0495
351603146734350,1015.06647
351603246429099,1015.08344
351603346154374,1015.0936
351603445818599,1015.1128
351603545543874,1015.12805
351603645147049,1015.1433
351603744719700,1015.1515
351603843529221,1015.1637599999999
351603942827146,1015.1769400000001
351604042278194,1015.19214
351604142003469,1015.2130000000001
351604241637170,1015.22656
351604341301395,1015.2439999999999
351604441087720,1015.2537
351604540721421,1015.2763699999999
351604640446696,1015.2882699999999
351604740171971,1015.2995599999999
351604838706766,1015.3166
351604937821540,1015.3302
351605037058414,1015.35785
351605136600539,1015.382
351605236295288,1015.4024
351605336020563,1015.42114
351605435623738,1015.43976
351605535349013,1015.4585599999999
351605636753166,1015.48065
351605734769039,1015.4959
351605833456460,1015.5129
351605933517510,1015.5318599999999
351606032174409,1015.5488
351606131410977,1015.56116
351606233181429,1015.576
351606330128926,1015.5950300000001
351606429426850,1015.6036
351606531136252,1015.62445
351606628144799,1015.6364
351606727351148,1015.64655
351606828450049,1015.66364
351606926008047,1015.68225
351607025305971,1015.7026400000001
351607126465922,1015.7214
351607223504994,1015.73676
351607323169219,1015.752
351607424512320,1015.7746599999999
351607521978743,1015.7832599999999
351607621368242,1015.8001
351607722406093,1015.81555
351607820177766,1015.8324
351607919445165,1015.8494
351608020574592,1015.8634
351608118100801,1015.8749
351608217307150,1015.8902
351608318009226,1015.918
351608415933524,1015.9385
351608515170398,1015.9535
351608615841949,1015.9721
351608713827297,1015.98584
351608813094696,1016.00446
351608914407272,1016.0197
351609011721070,1016.0367
351609111110569,1016.0537
351609212239995,1016.0914
351609309736943,1016.1101
351609409095917,1016.12366
351609510133768,1016.137
351609607752816,1016.1614400000001
351609706989690,1016.18005
351609807630716,1016.1917
351609905463438,1016.21204
351610005188713,1016.22906
351610105493963,1016.2566
351610204667897,1016.27905
351610304332121,1016.2889
351610403935296,1016.3148
351610503660571,1016.316
351610603446896,1016.3331
351610703019547,1016.35895
351610801859594,1016.3737
351610901249093,1016.39594
351611000730168,1016.4201
351611099875467,1016.4372599999999
351611199326016,1016.4543
351611299020766,1016.4679
351611398471315,1016.4757699999999
351611497769240,1016.4948
351611597433464,1016.5169
351611696517713,1016.5251
351611795632488,1016.5475
351611894777787,1016.57153
351611994594637,1016.5849
351612093984136,1016.6037
351612193554971,1016.6212
351612293249720,1016.63824
351612392883421,1016.6502
351612492547646,1016.6654699999999
351612592242395,1016.6808
351612692059246,1016.6972699999999
351612790899293,1016.7142
351612890258267,1016.7330000000001
