UPTIMENANO,P
68873069429492,1017.0824
68873168696891,1017.0858
68873268177966,1017.08795
68873367445365,1017.08295
68873466956964,1017.0778
68873566346464,1017.0818
68873666895914,1017.07495
68873765217038,1017.07336
68873864698112,1017.0704
68873964240237,1017.0636
68874063507636,1017.0568
68874162652935,1017.06195
68874262072960,1017.0568
68874361248784,1017.0517
68874460607758,1017.0449
68874559508857,1017.0466
68874659142557,1017.04834
68874759020457,1017.04834
68874857921555,1017.05206
68874957466530,1017.04144
68875056703404,1017.0449
68875155787653,1017.0431
68875255329778,1017.0452
68875354414027,1017.04144
68875453895101,1017.05035
68875552765675,1017.04865
68875652063600,1017.04865
68875751208899,1017.0537
68875850415248,1017.0517
68875949835272,1017.0623
68876049041622,1017.064
68876148003771,1017.0709
68876247484845,1017.0781
68876346965919,1017.08026
68876446477519,1017.0854
68876545348093,1017.08325
68876644279717,1017.0922
68876743425016,1017.09515
68876842387165,1017.102
68876941715614,1017.1071
68877040830711,1017.11255
68877139792860,1017.1075
68877238602384,1017.1092
68877340952811,1017.1036
68877437534008,1017.10583
68877536496157,1017.1105
68877635824606,1017.1217
68877734847805,1017.1228
68877833993105,1017.125
68877933413129,1017.1232
68878032314228,1017.12177
68878135794081,1017.1133
68878230818501,1017.1133
68878329872225,1017.12054
68878429170150,1017.11505
68878527796523,1017.11163
68878626728147,1017.095
68878725720821,1017.1056
68878824652445,1017.1056
68878923767219,1017.1176
68879022851289,1017.1193
68879122210264,1017.10913
68879221294513,1017.10913
68879320653487,1017.1097
68879421538713,1017.11176
68879520256662,1017.11176
68879619218811,1017.1102
68879717997810,1017.1123
68879816776808,1017.1089
68879915830532,1017.1038
68880014517956,1017.10254
68880113296955,1017.09015
68880212167529,1017.0617
68880311068628,1017.0568
68880409878151,1017.03656
68880508748725,1017.0302
68880607619299,1017.0251
68880706459348,1017.0081
68880805574122,1016.9914
68880904780471,1016.9709
68881003588744,1016.95374
68881105298146,1016.9349
68881202215118,1016.92163
68881301177267,1016.9084
68881400566766,1016.89856
68881499528915,1016.88324
68881598857364,1016.8665
68881698185814,1016.8429
68881798002664,1016.81726
68881897697413,1016.79816
68881997104385,1016.79016
68882096677034,1016.77313
68882196219159,1016.7509
68882295791808,1016.7289
68882395517083,1016.71356
68882494967634,1016.6932
68882594540283,1016.66907
68882694051884,1016.6524
68882793716109,1016.6316
68882893532960,1016.61456
68882992861409,1016.59766
68883092403534,1016.5738
68883192006709,1016.5572
68883291548834,1016.5402
68883391274109,1016.5232
68883490663608,1016.5102
68883590205733,1016.4949
68883689747858,1016.49005
68883789351033,1016.4714
68883889076308,1016.45575
68883988465807,1016.44055
68884088007932,1016.4251
68884187550057,1016.40643
68884287153232,1016.37177
