UPTIMENANO,P
69184849701180,1017.0358
69184949212780,1017.03973
69185048174929,1017.0403
69185147411803,1017.04083
69185246831827,1017.0396
69185345977127,1017.0385
69185445183476,1017.03687
69185544664550,1017.03687
69185643779324,1017.0476
69185743077249,1017.0424
69185843107774,1017.05145
69185941398372,1017.057
69186045580301,1017.06555
69186143321449,1017.07074
69186239261620,1017.07245
69186338406919,1017.07623
69186438071144,1017.07886
69186537216443,1017.0739
69186636030495,1017.0705
69186734595818,1017.0709
69186834198993,1017.0709
69186933344292,1017.07263
69187032703266,1017.0782
69187131787515,1017.0851
69187230902289,1017.089
69187329833913,1017.09784
69187428857112,1017.1064
69187528063462,1017.1117
69187627239286,1017.1117
69187726384585,1017.1117
69187825377259,1017.1083
69187924522558,1017.12274
69188023759432,1017.1212
69188122843681,1017.134
69188221897405,1017.134
69188320645879,1017.1254
69188419424878,1017.1259
69188518051252,1017.1226
69188616372375,1017.11804
69188715093890,1017.10614
69188813750788,1017.10657
69188912560312,1017.10156
69189011461411,1017.09686
69189110454085,1017.0829
69189209172034,1017.07263
69189308195233,1017.0646
69189407889982,1017.0634
69189507859457,1017.0549
69189611797186,1017.0498
69189706882656,1017.0431
69189806394256,1017.0333
69189906699506,1017.0146
69190006730031,1017.00433
69190105570189,1016.9841
69190205814390,1016.9708
69190305234415,1016.9556
69190404684964,1016.9387
69190504166039,1016.9237
69190603586064,1016.9068
69190703006089,1016.89484
69190802334538,1016.8692
69190901815613,1016.85614
69191001327214,1016.8394
69191100808289,1016.82587
69191200319890,1016.8054
69191299648339,1016.79175
69191399068364,1016.7765
69191498457863,1016.7578
69191597908412,1016.74097
69191697420013,1016.7274
69191796809512,1016.71594
69191896321113,1016.6955
69191995741138,1016.6789
69192095222213,1016.6603
69192194703288,1016.6433
69192294153839,1016.6332
69192393573864,1016.61426
69192493054939,1016.6023
69192592566538,1016.5854
69192692108663,1016.57007
69192791437112,1016.5583
69192890857137,1016.5412
69192990338212,1016.5177
69193089788748,1016.50073
69193189575073,1016.4837
69193288934048,1016.4613
69193389239299,1016.44257
69193488109874,1016.43066
69193587621473,1016.4153
69193687194124,1016.4018
69193786644673,1016.38293
69193886217324,1016.36597
69193985759449,1016.3506
69194085393150,1016.3268
69194184813175,1016.3062
69194284294250,1016.2824
69194383531125,1016.2654
69194483225876,1016.23944
69194583317451,1016.21893
69194682737476,1016.19684
69194782279601,1016.17975
69194881852250,1016.1628
69194981516475,1016.1492
69195080905974,1016.1301
69195180509149,1016.1164
69195282310126,1016.09436
69195379562873,1016.07886
69195479135524,1016.05835
69195580661775,1016.0413
69195678341874,1016.0226
69195777883999,1016.0035
69195878494500,1015.99335
69195976968249,1015.9814
69196076540885,1015.96265
69196176357736,1015.9452
69196275625135,1015.9261
69196375319886,1015.9159
69196474892535,1015.89703
69196574404136,1015.8784
69196674007311,1015.8613
69196773457860,1015.84937
69196873061035,1015.8238
69196972389484,1015.8136
69197075533563,1015.7927
69197172175810,1015.77234
69197271687409,1015.74976
69197371229534,1015.73254
69197470771659,1015.71906
69197570283260,1015.70355
69197669855909,1015.6895
69197769459084,1015.67084
69197869001209,1015.65936
69197968451758,1015.638
69198067963359,1015.6192
69198167597058,1015.59875
69198267200233,1015.5833
69198366681308,1015.56256
69198468085461,1015.54724
69198565826608,1015.53864
69198665338209,1015.5247
69198765979236,1015.5128
69198864452985,1015.494
69198964025636,1015.4769
69199064666648,1015.4667
69199162987773,1015.45135
69199262407798,1015.4322
69199358775319,1015.413
69199456669092,1015.3991
69199555692291,1015.3905
69199654959692,1015.37177
69199754349191,1015.3547
69199851662988,1015.34106
69199949159933,1015.32196
69200048488382,1015.3138
69200148183132,1015.2891
69200248579957,1015.2685
69200348305232,1015.2454
69200447880623,1015.2358
69200550688926,1015.21375
69200647148023,1015.1927
69200746842772,1015.1685
69200846293323,1015.14246
69200945743872,1015.1254
69201045316523,1015.08795
69201144797598,1015.0676
69201244370249,1015.05566
69201344034474,1015.0382
69201443668173,1015.0229
69201543149248,1015.00366
69201642691373,1014.99347
69201742325074,1014.9828
69201841745099,1014.9657
69201941348274,1014.952
69202042111401,1014.92957
69202140524100,1014.9189
69202240096751,1014.9035
69202340646202,1014.8865
69202439211527,1014.8729
69202538845226,1014.8542
69202638753651,1014.8456
69202737502126,1014.81824
69202837502127,1014.7961
69202937318978,1014.76685
69203036891627,1014.75146
69203136433752,1014.7273
69203235853777,1014.70514
69203335395902,1014.68646
69203434968536,1014.666
69203534449611,1014.64905
69203633991736,1014.6301
69203733442285,1014.61316
69203832923360,1014.59216
69203932526535,1014.57465
69204032129710,1014.5593
69204131671835,1014.5441
69204231213960,1014.5286
69204330817135,1014.5095
69204430389786,1014.4959
69204530023487,1014.48566
69204629565612,1014.4771
69204729138263,1014.4597
69204828771962,1014.44604
69204928466713,1014.4138
69205028039364,1014.4002
69205127673063,1014.38995
69205229626666,1014.3676
69205326757313,1014.35016
69205426391014,1014.33484
69205527673065,1014.3177
69205625688938,1014.3059
69205725261589,1014.28546
69205825780514,1014.2718
69205924528989,1014.2531
69206024132164,1014.2306
69206124132165,1014.21344
